time(UTC),GHI,DNI,DHI
20090101:0000,0.0,0.0,0.0
20090101:0100,0.0,0.0,0.0
20090101:0200,0.0,0.0,0.0
20090101:0300,0.0,0.0,0.0
20090101:0400,0.0,0.0,0.0
20090101:0500,0.0,0.0,0.0
20090101:0600,0.0,0.0,0.0
20090101:0700,0.0,0.0,0.0
20090101:0800,3.0,0.0,3.0
20090101:0900,43.0,0.0,43.0
20090101:1000,53.0,0.0,53.0
20090101:1100,56.0,0.0,56.0
20090101:1200,55.0,0.0,55.0
20090101:1300,46.0,0.0,46.0
20090101:1400,39.0,0.0,39.0
20090101:1500,23.0,0.0,23.0
20090101:1600,0.0,0.0,0.0
20090101:1700,0.0,0.0,0.0
20090101:1800,0.0,0.0,0.0
20090101:1900,0.0,0.0,0.0
20090101:2000,0.0,0.0,0.0
20090101:2100,0.0,0.0,0.0
20090101:2200,0.0,0.0,0.0
20090101:2300,0.0,0.0,0.0
20090102:0000,0.0,0.0,0.0
20090102:0100,0.0,0.0,0.0
20090102:0200,0.0,0.0,0.0
20090102:0300,0.0,0.0,0.0
20090102:0400,0.0,0.0,0.0
20090102:0500,0.0,0.0,0.0
20090102:0600,0.0,0.0,0.0
20090102:0700,0.0,0.0,0.0
20090102:0800,10.45,47.01,8.25
20090102:0900,85.55,200.93,52.45
20090102:1000,212.0,489.21,89.0
20090102:1100,160.05,214.96,95.35
20090102:1200,294.0,693.51,79.0
20090102:1300,148.6,209.23,90.45
20090102:1400,112.0,101.51,91.0
20090102:1500,43.65,109.61,32.5
20090102:1600,0.0,0.0,0.0
20090102:1700,0.0,0.0,0.0
20090102:1800,0.0,0.0,0.0
20090102:1900,0.0,0.0,0.0
20090102:2000,0.0,0.0,0.0
20090102:2100,0.0,0.0,0.0
20090102:2200,0.0,0.0,0.0
20090102:2300,0.0,0.0,0.0
20090103:0000,0.0,0.0,0.0
20090103:0100,0.0,0.0,0.0
20090103:0200,0.0,0.0,0.0
20090103:0300,0.0,0.0,0.0
20090103:0400,0.0,0.0,0.0
20090103:0500,0.0,0.0,0.0
20090103:0600,0.0,0.0,0.0
20090103:0700,0.0,0.0,0.0
20090103:0800,20.0,127.12,14.0
20090103:0900,89.35,227.31,51.75
20090103:1000,226.0,602.16,74.0
20090103:1100,185.75,276.38,102.2
20090103:1200,294.0,680.25,82.0
20090103:1300,160.25,259.62,87.6
20090103:1400,179.0,559.79,62.0
20090103:1500,46.2,142.29,31.4
20090103:1600,0.0,0.0,0.0
20090103:1700,0.0,0.0,0.0
20090103:1800,0.0,0.0,0.0
20090103:1900,0.0,0.0,0.0
20090103:2000,0.0,0.0,0.0
20090103:2100,0.0,0.0,0.0
20090103:2200,0.0,0.0,0.0
20090103:2300,0.0,0.0,0.0
20090104:0000,0.0,0.0,0.0
20090104:0100,0.0,0.0,0.0
20090104:0200,0.0,0.0,0.0
20090104:0300,0.0,0.0,0.0
20090104:0400,0.0,0.0,0.0
20090104:0500,0.0,0.0,0.0
20090104:0600,0.0,0.0,0.0
20090104:0700,0.0,0.0,0.0
20090104:0800,18.0,62.87,15.0
20090104:0900,81.0,175.67,51.8
20090104:1000,198.0,374.68,103.0
20090104:1100,171.75,240.49,98.7
20090104:1200,221.0,236.12,147.0
20090104:1300,123.75,148.3,81.95
20090104:1400,156.0,336.1,85.0
20090104:1500,40.25,100.09,29.6
20090104:1600,0.0,0.0,0.0
20090104:1700,0.0,0.0,0.0
20090104:1800,0.0,0.0,0.0
20090104:1900,0.0,0.0,0.0
20090104:2000,0.0,0.0,0.0
20090104:2100,0.0,0.0,0.0
20090104:2200,0.0,0.0,0.0
20090104:2300,0.0,0.0,0.0
20090105:0000,0.0,0.0,0.0
20090105:0100,0.0,0.0,0.0
20090105:0200,0.0,0.0,0.0
20090105:0300,0.0,0.0,0.0
20090105:0400,0.0,0.0,0.0
20090105:0500,0.0,0.0,0.0
20090105:0600,0.0,0.0,0.0
20090105:0700,0.0,0.0,0.0
20090105:0800,15.0,20.68,14.0
20090105:0900,80.55,168.71,52.35
20090105:1000,104.0,19.62,99.0
20090105:1100,156.95,194.22,97.65
20090105:1200,27.0,0.0,27.0
20090105:1300,116.15,138.03,76.95
20090105:1400,65.0,0.0,65.0
20090105:1500,39.75,104.69,28.35
20090105:1600,0.0,0.0,0.0
20090105:1700,0.0,0.0,0.0
20090105:1800,0.0,0.0,0.0
20090105:1900,0.0,0.0,0.0
20090105:2000,0.0,0.0,0.0
20090105:2100,0.0,0.0,0.0
20090105:2200,0.0,0.0,0.0
20090105:2300,0.0,0.0,0.0
20090106:0000,0.0,0.0,0.0
20090106:0100,0.0,0.0,0.0
20090106:0200,0.0,0.0,0.0
20090106:0300,0.0,0.0,0.0
20090106:0400,0.0,0.0,0.0
20090106:0500,0.0,0.0,0.0
20090106:0600,0.0,0.0,0.0
20090106:0700,0.0,0.0,0.0
20090106:0800,7.0,0.0,7.0
20090106:0900,77.7,142.98,53.65
20090106:1000,56.0,0.0,56.0
20090106:1100,147.7,161.07,98.25
20090106:1200,182.0,100.86,150.0
20090106:1300,102.25,71.96,81.65
20090106:1400,144.0,231.42,94.0
20090106:1500,41.2,96.42,30.45
20090106:1600,0.0,0.0,0.0
20090106:1700,0.0,0.0,0.0
20090106:1800,0.0,0.0,0.0
20090106:1900,0.0,0.0,0.0
20090106:2000,0.0,0.0,0.0
20090106:2100,0.0,0.0,0.0
20090106:2200,0.0,0.0,0.0
20090106:2300,0.0,0.0,0.0
20090107:0000,0.0,0.0,0.0
20090107:0100,0.0,0.0,0.0
20090107:0200,0.0,0.0,0.0
20090107:0300,0.0,0.0,0.0
20090107:0400,0.0,0.0,0.0
20090107:0500,0.0,0.0,0.0
20090107:0600,0.0,0.0,0.0
20090107:0700,0.0,0.0,0.0
20090107:0800,3.0,0.0,3.0
20090107:0900,78.6,131.95,56.25
20090107:1000,167.0,182.41,120.0
20090107:1100,132.6,147.49,87.05
20090107:1200,153.0,40.7,140.0
20090107:1300,102.8,80.21,79.65
20090107:1400,118.0,96.05,97.0
20090107:1500,44.15,98.09,32.95
20090107:1600,0.0,0.0,0.0
20090107:1700,0.0,0.0,0.0
20090107:1800,0.0,0.0,0.0
20090107:1900,0.0,0.0,0.0
20090107:2000,0.0,0.0,0.0
20090107:2100,0.0,0.0,0.0
20090107:2200,0.0,0.0,0.0
20090107:2300,0.0,0.0,0.0
20090108:0000,0.0,0.0,0.0
20090108:0100,0.0,0.0,0.0
20090108:0200,0.0,0.0,0.0
20090108:0300,0.0,0.0,0.0
20090108:0400,0.0,0.0,0.0
20090108:0500,0.0,0.0,0.0
20090108:0600,0.0,0.0,0.0
20090108:0700,0.0,0.0,0.0
20090108:0800,20.0,78.44,16.0
20090108:0900,75.05,104.88,57.15
20090108:1000,184.0,262.27,116.0
20090108:1100,150.1,200.31,87.85
20090108:1200,241.0,295.38,146.0
20090108:1300,122.0,135.69,82.5
20090108:1400,169.0,370.54,87.0
20090108:1500,45.95,105.16,33.65
20090108:1600,0.0,0.0,0.0
20090108:1700,0.0,0.0,0.0
20090108:1800,0.0,0.0,0.0
20090108:1900,0.0,0.0,0.0
20090108:2000,0.0,0.0,0.0
20090108:2100,0.0,0.0,0.0
20090108:2200,0.0,0.0,0.0
20090108:2300,0.0,0.0,0.0
20090109:0000,0.0,0.0,0.0
20090109:0100,0.0,0.0,0.0
20090109:0200,0.0,0.0,0.0
20090109:0300,0.0,0.0,0.0
20090109:0400,0.0,0.0,0.0
20090109:0500,0.0,0.0,0.0
20090109:0600,0.0,0.0,0.0
20090109:0700,0.0,0.0,0.0
20090109:0800,21.0,95.96,16.0
20090109:0900,71.35,87.45,56.3
20090109:1000,209.0,413.77,101.0
20090109:1100,143.4,197.88,81.5
20090109:1200,267.0,419.8,131.0
20090109:1300,118.8,138.24,78.2
20090109:1400,177.0,415.04,84.0
20090109:1500,45.3,100.12,33.3
20090109:1600,0.0,0.0,0.0
20090109:1700,0.0,0.0,0.0
20090109:1800,0.0,0.0,0.0
20090109:1900,0.0,0.0,0.0
20090109:2000,0.0,0.0,0.0
20090109:2100,0.0,0.0,0.0
20090109:2200,0.0,0.0,0.0
20090109:2300,0.0,0.0,0.0
20090110:0000,0.0,0.0,0.0
20090110:0100,0.0,0.0,0.0
20090110:0200,0.0,0.0,0.0
20090110:0300,0.0,0.0,0.0
