time(UTC),GHI,DNI,DHI
20130101:0000,0.0,0.0,0.0
20130101:0100,0.0,0.0,0.0
20130101:0200,0.0,0.0,0.0
20130101:0300,0.0,0.0,0.0
20130101:0400,0.0,0.0,0.0
20130101:0500,0.0,0.0,0.0
20130101:0600,0.0,0.0,0.0
20130101:0700,0.0,0.0,0.0
20130101:0800,25.0,82.29,20.0
20130101:0900,120.0,194.53,83.0
20130101:1000,24.0,0.0,24.0
20130101:1100,178.0,57.74,158.0
20130101:1200,269.0,281.44,167.0
20130101:1300,199.0,116.52,160.0
20130101:1400,129.0,52.8,115.0
20130101:1500,131.0,580.75,39.0
20130101:1600,0.0,0.0,0.0
20130101:1700,0.0,0.0,0.0
20130101:1800,0.0,0.0,0.0
20130101:1900,0.0,0.0,0.0
20130101:2000,0.0,0.0,0.0
20130101:2100,0.0,0.0,0.0
20130101:2200,0.0,0.0,0.0
20130101:2300,0.0,0.0,0.0
20130102:0000,0.0,0.0,0.0
20130102:0100,0.0,0.0,0.0
20130102:0200,0.0,0.0,0.0
20130102:0300,0.0,0.0,0.0
20130102:0400,0.0,0.0,0.0
20130102:0500,0.0,0.0,0.0
20130102:0600,0.0,0.0,0.0
20130102:0700,0.0,0.0,0.0
20130102:0800,14.0,0.0,14.0
20130102:0900,122.0,209.83,82.0
20130102:1000,152.0,72.82,131.0
20130102:1100,206.0,115.12,166.0
20130102:1200,218.0,115.43,176.0
20130102:1300,205.0,130.77,161.0
20130102:1400,239.0,617.67,74.0
20130102:1500,121.0,417.19,54.0
20130102:1600,0.0,0.0,0.0
20130102:1700,0.0,0.0,0.0
20130102:1800,0.0,0.0,0.0
20130102:1900,0.0,0.0,0.0
20130102:2000,0.0,0.0,0.0
20130102:2100,0.0,0.0,0.0
20130102:2200,0.0,0.0,0.0
20130102:2300,0.0,0.0,0.0
20130103:0000,0.0,0.0,0.0
20130103:0100,0.0,0.0,0.0
20130103:0200,0.0,0.0,0.0
20130103:0300,0.0,0.0,0.0
20130103:0400,0.0,0.0,0.0
20130103:0500,0.0,0.0,0.0
20130103:0600,0.0,0.0,0.0
20130103:0700,0.0,0.0,0.0
20130103:0800,7.0,0.0,7.0
20130103:0900,75.0,20.92,71.0
