time(UTC),GHI,DNI,DHI
20100101:0000,0.0,0.0,0.0
20100101:0100,0.0,0.0,0.0
20100101:0200,0.0,0.0,0.0
20100101:0300,0.0,0.0,0.0
20100101:0400,0.0,0.0,0.0
20100101:0500,0.0,0.0,0.0
20100101:0600,0.0,0.0,0.0
20100101:0700,0.0,0.0,0.0
20100101:0800,22.0,123.03,16.0
20100101:0900,121.0,293.68,70.0
20100101:1000,72.0,0.0,72.0
20100101:1100,64.0,0.0,64.0
20100101:1200,66.0,0.0,66.0
20100101:1300,61.0,0.0,61.0
20100101:1400,71.0,0.0,71.0
20100101:1500,59.0,51.92,52.0
20100101:1600,0.0,0.0,0.0
20100101:1700,0.0,0.0,0.0
20100101:1800,0.0,0.0,0.0
20100101:1900,0.0,0.0,0.0
20100101:2000,0.0,0.0,0.0
20100101:2100,0.0,0.0,0.0
20100101:2200,0.0,0.0,0.0
20100101:2300,0.0,0.0,0.0
20100102:0000,0.0,0.0,0.0
20100102:0100,0.0,0.0,0.0
20100102:0200,0.0,0.0,0.0
20100102:0300,0.0,0.0,0.0
20100102:0400,0.0,0.0,0.0
20100102:0500,0.0,0.0,0.0
20100102:0600,0.0,0.0,0.0
20100102:0700,0.0,0.0,0.0
20100102:0800,24.0,183.79,15.0
20100102:0900,140.0,482.37,56.0
20100102:1000,243.0,623.24,76.0
20100102:1100,317.0,765.4,69.0
20100102:1200,334.0,779.92,70.0
20100102:1300,301.0,750.61,68.0
20100102:1400,222.0,686.83,56.0
20100102:1500,105.0,474.47,40.0
20100102:1600,0.0,0.0,0.0
20100102:1700,0.0,0.0,0.0
20100102:1800,0.0,0.0,0.0
20100102:1900,0.0,0.0,0.0
20100102:2000,0.0,0.0,0.0
20100102:2100,0.0,0.0,0.0
20100102:2200,0.0,0.0,0.0
20100102:2300,0.0,0.0,0.0
20100103:0000,0.0,0.0,0.0
20100103:0100,0.0,0.0,0.0
20100103:0200,0.0,0.0,0.0
20100103:0300,0.0,0.0,0.0
20100103:0400,0.0,0.0,0.0
20100103:0500,0.0,0.0,0.0
20100103:0600,0.0,0.0,0.0
20100103:0700,0.0,0.0,0.0
20100103:0800,19.0,81.16,15.0
20100103:0900,98.0,125.9,76.0
20100103:1000,161.0,130.17,126.0
20100103:1100,180.0,83.01,153.0
20100103:1200,261.0,320.52,152.0
20100103:1300,310.0,819.75,54.0
20100103:1400,200.0,463.49,87.0
20100103:1500,66.0,78.98,55.0
20100103:1600,0.0,0.0,0.0
20100103:1700,0.0,0.0,0.0
20100103:1800,0.0,0.0,0.0
20100103:1900,0.0,0.0,0.0
20100103:2000,0.0,0.0,0.0
20100103:2100,0.0,0.0,0.0
20100103:2200,0.0,0.0,0.0
20100103:2300,0.0,0.0,0.0
20100104:0000,0.0,0.0,0.0
20100104:0100,0.0,0.0,0.0
20100104:0200,0.0,0.0,0.0
20100104:0300,0.0,0.0,0.0
20100104:0400,0.0,0.0,0.0
20100104:0500,0.0,0.0,0.0
20100104:0600,0.0,0.0,0.0
20100104:0700,0.0,0.0,0.0
20100104:0800,15.0,20.11,14.0
20100104:0900,65.0,17.1,62.0
20100104:1000,67.0,0.0,67.0
20100104:1100,104.0,3.06,103.0
20100104:1200,246.0,248.7,161.0
20100104:1300,285.0,598.2,97.0
20100104:1400,220.0,617.83,68.0
20100104:1500,96.0,296.48,54.0
20100104:1600,0.0,0.0,0.0
20100104:1700,0.0,0.0,0.0
20100104:1800,0.0,0.0,0.0
20100104:1900,0.0,0.0,0.0
20100104:2000,0.0,0.0,0.0
20100104:2100,0.0,0.0,0.0
20100104:2200,0.0,0.0,0.0
20100104:2300,0.0,0.0,0.0
20100105:0000,0.0,0.0,0.0
20100105:0100,0.0,0.0,0.0
20100105:0200,0.0,0.0,0.0
20100105:0300,0.0,0.0,0.0
20100105:0400,0.0,0.0,0.0
20100105:0500,0.0,0.0,0.0
20100105:0600,0.0,0.0,0.0
20100105:0700,0.0,0.0,0.0
20100105:0800,17.0,39.79,15.0
20100105:0900,79.0,45.37,71.0
20100105:1000,117.0,25.82,110.0
20100105:1100,156.0,39.62,143.0
20100105:1200,326.0,672.29,95.0
20100105:1300,296.0,663.75,86.0
20100105:1400,219.0,587.88,73.0
20100105:1500,92.0,235.87,58.0
20100105:1600,0.0,0.0,0.0
20100105:1700,0.0,0.0,0.0
20100105:1800,0.0,0.0,0.0
20100105:1900,0.0,0.0,0.0
20100105:2000,0.0,0.0,0.0
20100105:2100,0.0,0.0,0.0
20100105:2200,0.0,0.0,0.0
20100105:2300,0.0,0.0,0.0
20100106:0000,0.0,0.0,0.0
20100106:0100,0.0,0.0,0.0
20100106:0200,0.0,0.0,0.0
20100106:0300,0.0,0.0,0.0
20100106:0400,0.0,0.0,0.0
20100106:0500,0.0,0.0,0.0
20100106:0600,0.0,0.0,0.0
20100106:0700,0.0,0.0,0.0
20100106:0800,19.0,58.9,16.0
20100106:0900,147.0,535.87,52.0
20100106:1000,168.0,146.85,128.0
20100106:1100,199.0,121.29,159.0
20100106:1200,273.0,355.96,150.0
20100106:1300,243.0,317.01,142.0
20100106:1400,197.0,394.76,98.0
20100106:1500,95.0,258.98,57.0
20100106:1600,0.0,0.0,0.0
20100106:1700,0.0,0.0,0.0
20100106:1800,0.0,0.0,0.0
20100106:1900,0.0,0.0,0.0
20100106:2000,0.0,0.0,0.0
20100106:2100,0.0,0.0,0.0
20100106:2200,0.0,0.0,0.0
20100106:2300,0.0,0.0,0.0
20100107:0000,0.0,0.0,0.0
20100107:0100,0.0,0.0,0.0
20100107:0200,0.0,0.0,0.0
20100107:0300,0.0,0.0,0.0
20100107:0400,0.0,0.0,0.0
20100107:0500,0.0,0.0,0.0
20100107:0600,0.0,0.0,0.0
20100107:0700,0.0,0.0,0.0
20100107:0800,16.0,38.67,14.0
20100107:0900,53.0,5.61,52.0
20100107:1000,65.0,0.0,65.0
20100107:1100,110.0,3.02,109.0
20100107:1200,105.0,0.0,105.0
20100107:1300,107.0,3.12,106.0
20100107:1400,95.0,11.84,92.0
20100107:1500,62.0,40.16,56.0
20100107:1600,0.0,0.0,0.0
20100107:1700,0.0,0.0,0.0
20100107:1800,0.0,0.0,0.0
20100107:1900,0.0,0.0,0.0
20100107:2000,0.0,0.0,0.0
20100107:2100,0.0,0.0,0.0
20100107:2200,0.0,0.0,0.0
20100107:2300,0.0,0.0,0.0
20100108:0000,0.0,0.0,0.0
20100108:0100,0.0,0.0,0.0
20100108:0200,0.0,0.0,0.0
20100108:0300,0.0,0.0,0.0
20100108:0400,0.0,0.0,0.0
20100108:0500,0.0,0.0,0.0
20100108:0600,0.0,0.0,0.0
20100108:0700,0.0,0.0,0.0
20100108:0800,21.0,95.03,16.0
20100108:0900,108.0,167.06,78.0
20100108:1000,170.0,145.27,130.0
20100108:1100,239.0,245.95,157.0
20100108:1200,228.0,165.82,170.0
20100108:1300,153.0,40.2,140.0
20100108:1400,83.0,3.91,82.0
20100108:1500,63.0,39.43,57.0
20100108:1600,0.0,0.0,0.0
20100108:1700,0.0,0.0,0.0
20100108:1800,0.0,0.0,0.0
20100108:1900,0.0,0.0,0.0
20100108:2000,0.0,0.0,0.0
20100108:2100,0.0,0.0,0.0
20100108:2200,0.0,0.0,0.0
20100108:2300,0.0,0.0,0.0
20100109:0000,0.0,0.0,0.0
20100109:0100,0.0,0.0,0.0
20100109:0200,0.0,0.0,0.0
20100109:0300,0.0,0.0,0.0
20100109:0400,0.0,0.0,0.0
20100109:0500,0.0,0.0,0.0
20100109:0600,0.0,0.0,0.0
20100109:0700,0.0,0.0,0.0
20100109:0800,15.0,18.64,14.0
20100109:0900,45.0,0.0,45.0
20100109:1000,151.0,86.64,127.0
20100109:1100,95.0,0.0,95.0
20100109:1200,106.0,0.0,106.0
20100109:1300,107.0,3.07,106.0
20100109:1400,121.0,42.52,110.0
20100109:1500,46.0,6.45,45.0
20100109:1600,0.0,0.0,0.0
20100109:1700,0.0,0.0,0.0
20100109:1800,0.0,0.0,0.0
20100109:1900,0.0,0.0,0.0
20100109:2000,0.0,0.0,0.0
20100109:2100,0.0,0.0,0.0
20100109:2200,0.0,0.0,0.0
20100109:2300,0.0,0.0,0.0
20100110:0000,0.0,0.0,0.0
20100110:0100,0.0,0.0,0.0
20100110:0200,0.0,0.0,0.0
20100110:0300,0.0,0.0,0.0
20100110:0400,0.0,0.0,0.0
20100110:0500,0.0,0.0,0.0
20100110:0600,0.0,0.0,0.0
20100110:0700,0.0,0.0,0.0
20100110:0800,27.0,164.33,18.0
20100110:0900,73.0,27.42,68.0
20100110:1000,77.0,0.0,77.0
20100110:1100,99.0,0.0,99.0
20100110:1200,94.0,0.0,94.0
20100110:1300,98.0,0.0,98.0
20100110:1400,89.0,3.82,88.0
20100110:1500,55.0,12.66,53.0
20100110:1600,0.0,0.0,0.0
20100110:1700,0.0,0.0,0.0
20100110:1800,0.0,0.0,0.0
20100110:1900,0.0,0.0,0.0
20100110:2000,0.0,0.0,0.0
20100110:2100,0.0,0.0,0.0
20100110:2200,0.0,0.0,0.0
20100110:2300,0.0,0.0,0.0
20100111:0000,0.0,0.0,0.0
20100111:0100,0.0,0.0,0.0
20100111:0200,0.0,0.0,0.0
20100111:0300,0.0,0.0,0.0
20100111:0400,0.0,0.0,0.0
20100111:0500,0.0,0.0,0.0
20100111:0600,0.0,0.0,0.0
20100111:0700,0.0,0.0,0.0
20100111:0800,17.0,35.7,15.0
20100111:0900,76.0,32.62,70.0
20100111:1000,129.0,35.63,119.0
20100111:1100,123.0,5.89,121.0
20100111:1200,142.0,11.2,138.0
20100111:1300,184.0,84.5,156.0
20100111:1400,122.0,41.58,111.0
20100111:1500,65.0,31.04,60.0
20100111:1600,0.0,0.0,0.0
20100111:1700,0.0,0.0,0.0
20100111:1800,0.0,0.0,0.0
