time(UTC),GHI,DNI,DHI
20110101:0000,0.0,0.0,0.0
20110101:0100,0.0,0.0,0.0
20110101:0200,0.0,0.0,0.0
20110101:0300,0.0,0.0,0.0
20110101:0400,0.0,0.0,0.0
20110101:0500,0.0,0.0,0.0
20110101:0600,0.0,0.0,0.0
20110101:0700,0.0,0.0,0.0
20110101:0800,22.0,14.69,21.0
20110101:0900,65.0,10.87,63.0
20110101:1000,76.0,0.0,76.0
20110101:1100,85.0,0.0,85.0
20110101:1200,88.0,0.0,88.0
20110101:1300,75.0,0.0,75.0
20110101:1400,67.0,4.92,66.0
20110101:1500,36.0,42.83,32.0
20110101:1600,0.0,0.0,0.0
20110101:1700,0.0,0.0,0.0
20110101:1800,0.0,0.0,0.0
20110101:1900,0.0,0.0,0.0
20110101:2000,0.0,0.0,0.0
20110101:2100,0.0,0.0,0.0
20110101:2200,0.0,0.0,0.0
20110101:2300,0.0,0.0,0.0
20110102:0000,0.0,0.0,0.0
20110102:0100,0.0,0.0,0.0
20110102:0200,0.0,0.0,0.0
20110102:0300,0.0,0.0,0.0
20110102:0400,0.0,0.0,0.0
20110102:0500,0.0,0.0,0.0
20110102:0600,0.0,0.0,0.0
20110102:0700,0.0,0.0,0.0
20110102:0800,26.0,58.51,22.0
20110102:0900,93.0,75.85,79.0
20110102:1000,114.0,22.36,108.0
20110102:1100,160.0,57.31,142.0
20110102:1200,156.0,47.09,141.0
20110102:1300,161.0,106.56,131.0
20110102:1400,126.0,170.35,91.0
20110102:1500,46.0,115.08,35.0
20110102:1600,0.0,0.0,0.0
20110102:1700,0.0,0.0,0.0
20110102:1800,0.0,0.0,0.0
20110102:1900,0.0,0.0,0.0
20110102:2000,0.0,0.0,0.0
20110102:2100,0.0,0.0,0.0
20110102:2200,0.0,0.0,0.0
20110102:2300,0.0,0.0,0.0
20110103:0000,0.0,0.0,0.0
20110103:0100,0.0,0.0,0.0
20110103:0200,0.0,0.0,0.0
20110103:0300,0.0,0.0,0.0
20110103:0400,0.0,0.0,0.0
20110103:0500,0.0,0.0,0.0
20110103:0600,0.0,0.0,0.0
20110103:0700,0.0,0.0,0.0
20110103:0800,22.0,29.08,20.0
20110103:0900,63.0,10.79,61.0
20110103:1000,86.0,3.71,85.0
20110103:1100,77.0,0.0,77.0
20110103:1200,82.0,0.0,82.0
20110103:1300,102.0,7.06,100.0
20110103:1400,35.0,0.0,35.0
20110103:1500,38.0,40.86,34.0
20110103:1600,0.0,0.0,0.0
20110103:1700,0.0,0.0,0.0
20110103:1800,0.0,0.0,0.0
20110103:1900,0.0,0.0,0.0
20110103:2000,0.0,0.0,0.0
