time(UTC),GHI,DNI,DHI
20090101:0000,0.0,0.0,0.0
20090101:0100,0.0,0.0,0.0
20090101:0200,0.0,0.0,0.0
20090101:0300,0.0,0.0,0.0
20090101:0400,0.0,0.0,0.0
20090101:0500,0.0,0.0,0.0
20090101:0600,0.0,0.0,0.0
20090101:0700,0.0,0.0,0.0
20090101:0800,3.0,0.0,3.0
20090101:0900,39.0,0.0,39.0
20090101:1000,44.0,0.0,44.0
20090101:1100,51.0,0.0,51.0
20090101:1200,70.0,0.0,70.0
20090101:1300,148.0,49.92,133.0
20090101:1400,195.0,521.55,75.0
20090101:1500,90.0,402.18,40.0
20090101:1600,0.0,0.0,0.0
20090101:1700,0.0,0.0,0.0
20090101:1800,0.0,0.0,0.0
20090101:1900,0.0,0.0,0.0
20090101:2000,0.0,0.0,0.0
20090101:2100,0.0,0.0,0.0
20090101:2200,0.0,0.0,0.0
20090101:2300,0.0,0.0,0.0
20090102:0000,0.0,0.0,0.0
20090102:0100,0.0,0.0,0.0
20090102:0200,0.0,0.0,0.0
20090102:0300,0.0,0.0,0.0
20090102:0400,0.0,0.0,0.0
20090102:0500,0.0,0.0,0.0
20090102:0600,0.0,0.0,0.0
20090102:0700,0.0,0.0,0.0
20090102:0800,13.3,43.42,11.05
20090102:0900,82.3,137.03,58.35
20090102:1000,44.0,0.0,44.0
20090102:1100,165.05,186.29,105.45
20090102:1200,60.0,0.0,60.0
20090102:1300,166.45,205.29,104.4
20090102:1400,39.0,0.0,39.0
20090102:1500,63.75,174.3,41.7
20090102:1600,0.0,0.0,0.0
20090102:1700,0.0,0.0,0.0
20090102:1800,0.0,0.0,0.0
20090102:1900,0.0,0.0,0.0
20090102:2000,0.0,0.0,0.0
20090102:2100,0.0,0.0,0.0
20090102:2200,0.0,0.0,0.0
20090102:2300,0.0,0.0,0.0
20090103:0000,0.0,0.0,0.0
20090103:0100,0.0,0.0,0.0
20090103:0200,0.0,0.0,0.0
20090103:0300,0.0,0.0,0.0
20090103:0400,0.0,0.0,0.0
20090103:0500,0.0,0.0,0.0
20090103:0600,0.0,0.0,0.0
20090103:0700,0.0,0.0,0.0
20090103:0800,24.0,134.21,17.0
20090103:0900,83.75,146.8,58.0
20090103:1000,243.0,628.8,75.0
20090103:1100,165.2,177.61,108.15
20090103:1200,338.0,847.78,55.0
20090103:1300,168.5,225.39,99.95
20090103:1400,206.0,589.21,68.0
20090103:1500,62.3,170.43,40.35
20090103:1600,0.0,0.0,0.0
20090103:1700,0.0,0.0,0.0
20090103:1800,0.0,0.0,0.0
20090103:1900,0.0,0.0,0.0
20090103:2000,0.0,0.0,0.0
20090103:2100,0.0,0.0,0.0
20090103:2200,0.0,0.0,0.0
20090103:2300,0.0,0.0,0.0
20090104:0000,0.0,0.0,0.0
20090104:0100,0.0,0.0,0.0
20090104:0200,0.0,0.0,0.0
20090104:0300,0.0,0.0,0.0
20090104:0400,0.0,0.0,0.0
20090104:0500,0.0,0.0,0.0
20090104:0600,0.0,0.0,0.0
20090104:0700,0.0,0.0,0.0
20090104:0800,23.0,114.03,17.0
20090104:0900,80.25,114.1,60.15
20090104:1000,240.0,596.46,80.0
20090104:1100,150.15,132.67,107.35
20090104:1200,318.0,673.55,92.0
20090104:1300,145.2,171.0,92.85
20090104:1400,197.0,490.6,81.0
20090104:1500,57.85,156.66,37.3
20090104:1600,0.0,0.0,0.0
20090104:1700,0.0,0.0,0.0
20090104:1800,0.0,0.0,0.0
20090104:1900,0.0,0.0,0.0
20090104:2000,0.0,0.0,0.0
20090104:2100,0.0,0.0,0.0
20090104:2200,0.0,0.0,0.0
20090104:2300,0.0,0.0,0.0
20090105:0000,0.0,0.0,0.0
20090105:0100,0.0,0.0,0.0
20090105:0200,0.0,0.0,0.0
20090105:0300,0.0,0.0,0.0
20090105:0400,0.0,0.0,0.0
20090105:0500,0.0,0.0,0.0
20090105:0600,0.0,0.0,0.0
20090105:0700,0.0,0.0,0.0
20090105:0800,16.0,18.8,15.0
20090105:0900,76.25,91.23,60.1
20090105:1000,111.0,18.56,106.0
20090105:1100,128.1,95.79,97.05
20090105:1200,90.0,0.0,90.0
20090105:1300,130.55,137.87,88.05
20090105:1400,52.0,0.0,52.0
20090105:1500,52.15,108.48,37.65
20090105:1600,0.0,0.0,0.0
20090105:1700,0.0,0.0,0.0
20090105:1800,0.0,0.0,0.0
20090105:1900,0.0,0.0,0.0
20090105:2000,0.0,0.0,0.0
20090105:2100,0.0,0.0,0.0
20090105:2200,0.0,0.0,0.0
20090105:2300,0.0,0.0,0.0
20090106:0000,0.0,0.0,0.0
20090106:0100,0.0,0.0,0.0
20090106:0200,0.0,0.0,0.0
20090106:0300,0.0,0.0,0.0
20090106:0400,0.0,0.0,0.0
20090106:0500,0.0,0.0,0.0
20090106:0600,0.0,0.0,0.0
20090106:0700,0.0,0.0,0.0
20090106:0800,10.0,0.0,10.0
20090106:0900,76.05,100.55,58.15
20090106:1000,130.0,48.01,117.0
20090106:1100,119.55,89.78,90.3
20090106:1200,199.0,106.09,163.0
20090106:1300,114.3,94.53,84.95
20090106:1400,121.0,62.18,106.0
20090106:1500,54.55,99.44,41.0
20090106:1600,0.0,0.0,0.0
20090106:1700,0.0,0.0,0.0
20090106:1800,0.0,0.0,0.0
20090106:1900,0.0,0.0,0.0
20090106:2000,0.0,0.0,0.0
20090106:2100,0.0,0.0,0.0
20090106:2200,0.0,0.0,0.0
20090106:2300,0.0,0.0,0.0
20090107:0000,0.0,0.0,0.0
20090107:0100,0.0,0.0,0.0
20090107:0200,0.0,0.0,0.0
20090107:0300,0.0,0.0,0.0
20090107:0400,0.0,0.0,0.0
20090107:0500,0.0,0.0,0.0
20090107:0600,0.0,0.0,0.0
20090107:0700,0.0,0.0,0.0
20090107:0800,17.0,18.28,16.0
20090107:0900,70.3,77.32,56.45
20090107:1000,166.0,139.6,128.0
20090107:1100,121.9,96.63,90.25
20090107:1200,206.0,120.09,165.0
20090107:1300,100.75,63.45,80.9
20090107:1400,140.0,114.86,112.0
20090107:1500,52.9,70.89,43.05
20090107:1600,0.0,0.0,0.0
20090107:1700,0.0,0.0,0.0
20090107:1800,0.0,0.0,0.0
20090107:1900,0.0,0.0,0.0
20090107:2000,0.0,0.0,0.0
20090107:2100,0.0,0.0,0.0
20090107:2200,0.0,0.0,0.0
20090107:2300,0.0,0.0,0.0
20090108:0000,0.0,0.0,0.0
20090108:0100,0.0,0.0,0.0
20090108:0200,0.0,0.0,0.0
20090108:0300,0.0,0.0,0.0
20090108:0400,0.0,0.0,0.0
20090108:0500,0.0,0.0,0.0
20090108:0600,0.0,0.0,0.0
20090108:0700,0.0,0.0,0.0
20090108:0800,19.0,35.96,17.0
20090108:0900,71.95,87.87,56.1
20090108:1000,83.0,0.0,83.0
20090108:1100,126.35,79.07,100.3
20090108:1200,209.0,125.14,166.0
20090108:1300,104.75,58.52,86.3
20090108:1400,154.0,166.37,113.0
20090108:1500,55.95,81.85,44.35
20090108:1600,0.0,0.0,0.0
20090108:1700,0.0,0.0,0.0
20090108:1800,0.0,0.0,0.0
20090108:1900,0.0,0.0,0.0
20090108:2000,0.0,0.0,0.0
20090108:2100,0.0,0.0,0.0
20090108:2200,0.0,0.0,0.0
20090108:2300,0.0,0.0,0.0
20090109:0000,0.0,0.0,0.0
20090109:0100,0.0,0.0,0.0
20090109:0200,0.0,0.0,0.0
20090109:0300,0.0,0.0,0.0
20090109:0400,0.0,0.0,0.0
20090109:0500,0.0,0.0,0.0
20090109:0600,0.0,0.0,0.0
20090109:0700,0.0,0.0,0.0
20090109:0800,19.0,35.29,17.0
20090109:0900,69.55,62.46,58.2
20090109:1000,183.0,199.68,128.0
20090109:1100,135.6,90.36,105.65
20090109:1200,241.0,216.82,166.0
20090109:1300,122.5,90.76,93.65
20090109:1400,161.0,188.61,114.0
20090109:1500,57.85,94.4,44.2
20090109:1600,0.0,0.0,0.0
20090109:1700,0.0,0.0,0.0
20090109:1800,0.0,0.0,0.0
20090109:1900,0.0,0.0,0.0
20090109:2000,0.0,0.0,0.0
20090109:2100,0.0,0.0,0.0
20090109:2200,0.0,0.0,0.0
20090109:2300,0.0,0.0,0.0
20090110:0000,0.0,0.0,0.0
20090110:0100,0.0,0.0,0.0
20090110:0200,0.0,0.0,0.0
20090110:0300,0.0,0.0,0.0
