time(UTC),GHI,DNI,DHI
20070101:0000,0.0,0.0,0.0
20070101:0100,0.0,0.0,0.0
20070101:0200,0.0,0.0,0.0
20070101:0300,0.0,0.0,0.0
20070101:0400,0.0,0.0,0.0
20070101:0500,0.0,0.0,0.0
20070101:0600,0.0,0.0,0.0
20070101:0700,0.0,0.0,0.0
20070101:0800,32.0,0.0,32.0
20070101:0900,80.0,8.68,78.0
20070101:1000,141.0,21.44,134.0
20070101:1100,159.0,15.72,153.0
20070101:1200,51.0,0.0,51.0
20070101:1300,59.0,0.0,59.0
20070101:1400,37.0,0.0,37.0
20070101:1500,37.0,0.0,37.0
20070101:1600,0.0,0.0,0.0
20070101:1700,0.0,0.0,0.0
20070101:1800,0.0,0.0,0.0
20070101:1900,0.0,0.0,0.0
20070101:2000,0.0,0.0,0.0
20070101:2100,0.0,0.0,0.0
20070101:2200,0.0,0.0,0.0
20070101:2300,0.0,0.0,0.0
20070102:0000,0.0,0.0,0.0
20070102:0100,0.0,0.0,0.0
20070102:0200,0.0,0.0,0.0
20070102:0300,0.0,0.0,0.0
20070102:0400,0.0,0.0,0.0
20070102:0500,0.0,0.0,0.0
20070102:0600,0.0,0.0,0.0
20070102:0700,0.0,0.0,0.0
20070102:0800,26.0,0.0,26.0
20070102:0900,167.0,298.75,98.0
20070102:1000,251.0,327.0,144.0
20070102:1100,190.0,44.41,173.0
20070102:1200,135.0,2.54,134.0
20070102:1300,288.0,372.38,154.0
20070102:1400,160.0,102.52,131.0
20070102:1500,108.0,225.84,70.0
20070102:1600,0.0,0.0,0.0
20070102:1700,0.0,0.0,0.0
20070102:1800,0.0,0.0,0.0
20070102:1900,0.0,0.0,0.0
20070102:2000,0.0,0.0,0.0
20070102:2100,0.0,0.0,0.0
20070102:2200,0.0,0.0,0.0
20070102:2300,0.0,0.0,0.0
20070103:0000,0.0,0.0,0.0
20070103:0100,0.0,0.0,0.0
20070103:0200,0.0,0.0,0.0
20070103:0300,0.0,0.0,0.0
20070103:0400,0.0,0.0,0.0
20070103:0500,0.0,0.0,0.0
20070103:0600,0.0,0.0,0.0
20070103:0700,0.0,0.0,0.0
20070103:0800,39.0,0.0,39.0
20070103:0900,123.0,82.07,104.0
20070103:1000,150.0,30.48,140.0
20070103:1100,292.0,296.85,178.0
20070103:1200,378.0,680.13,109.0
20070103:1300,349.0,721.52,88.0
20070103:1400,263.0,670.15,72.0
20070103:1500,117.0,287.28,68.0
20070103:1600,0.0,0.0,0.0
20070103:1700,0.0,0.0,0.0
20070103:1800,0.0,0.0,0.0
20070103:1900,0.0,0.0,0.0
20070103:2000,0.0,0.0,0.0
20070103:2100,0.0,0.0,0.0
20070103:2200,0.0,0.0,0.0
20070103:2300,0.0,0.0,0.0
20070104:0000,0.0,0.0,0.0
20070104:0100,0.0,0.0,0.0
20070104:0200,0.0,0.0,0.0
20070104:0300,0.0,0.0,0.0
20070104:0400,0.0,0.0,0.0
20070104:0500,0.0,0.0,0.0
20070104:0600,0.0,0.0,0.0
20070104:0700,0.0,0.0,0.0
20070104:0800,32.0,0.0,32.0
20070104:0900,122.0,81.84,103.0
20070104:1000,132.0,12.15,128.0
20070104:1100,34.0,0.0,34.0
20070104:1200,145.0,5.04,143.0
20070104:1300,56.0,0.0,56.0
20070104:1400,32.0,0.0,32.0
20070104:1500,81.0,57.81,71.0
20070104:1600,0.0,0.0,0.0
20070104:1700,0.0,0.0,0.0
20070104:1800,0.0,0.0,0.0
20070104:1900,0.0,0.0,0.0
20070104:2000,0.0,0.0,0.0
20070104:2100,0.0,0.0,0.0
20070104:2200,0.0,0.0,0.0
20070104:2300,0.0,0.0,0.0
20070105:0000,0.0,0.0,0.0
20070105:0100,0.0,0.0,0.0
20070105:0200,0.0,0.0,0.0
20070105:0300,0.0,0.0,0.0
20070105:0400,0.0,0.0,0.0
20070105:0500,0.0,0.0,0.0
20070105:0600,0.0,0.0,0.0
20070105:0700,0.0,0.0,0.0
20070105:0800,39.0,0.0,39.0
20070105:0900,111.0,51.52,99.0
20070105:1000,81.0,0.0,81.0
20070105:1100,143.0,5.17,141.0
20070105:1200,148.0,5.01,146.0
20070105:1300,135.0,5.47,133.0
20070105:1400,190.0,189.92,135.0
20070105:1500,81.0,56.99,71.0
20070105:1600,0.0,0.0,0.0
20070105:1700,0.0,0.0,0.0
20070105:1800,0.0,0.0,0.0
20070105:1900,0.0,0.0,0.0
20070105:2000,0.0,0.0,0.0
20070105:2100,0.0,0.0,0.0
20070105:2200,0.0,0.0,0.0
20070105:2300,0.0,0.0,0.0
20070106:0000,0.0,0.0,0.0
20070106:0100,0.0,0.0,0.0
20070106:0200,0.0,0.0,0.0
20070106:0300,0.0,0.0,0.0
20070106:0400,0.0,0.0,0.0
20070106:0500,0.0,0.0,0.0
20070106:0600,0.0,0.0,0.0
20070106:0700,0.0,0.0,0.0
20070106:0800,39.0,0.0,39.0
20070106:0900,190.0,457.61,83.0
20070106:1000,310.0,663.72,90.0
20070106:1100,388.0,795.43,79.0
20070106:1200,397.0,760.69,92.0
20070106:1300,362.0,763.47,81.0
