time(UTC),GHI,DNI,DHI
20110101:0000,0.0,0.0,0.0
20110101:0100,0.0,0.0,0.0
20110101:0200,0.0,0.0,0.0
20110101:0300,0.0,0.0,0.0
20110101:0400,0.0,0.0,0.0
20110101:0500,0.0,0.0,0.0
20110101:0600,0.0,0.0,0.0
20110101:0700,0.0,0.0,0.0
20110101:0800,32.0,49.31,28.0
20110101:0900,60.0,0.0,60.0
20110101:1000,105.0,6.84,103.0
20110101:1100,123.0,5.85,121.0
20110101:1200,128.0,5.72,126.0
20110101:1300,115.0,6.38,113.0
20110101:1400,85.0,8.44,83.0
20110101:1500,53.0,48.0,47.0
20110101:1600,0.0,0.0,0.0
20110101:1700,0.0,0.0,0.0
20110101:1800,0.0,0.0,0.0
20110101:1900,0.0,0.0,0.0
20110101:2000,0.0,0.0,0.0
20110101:2100,0.0,0.0,0.0
20110101:2200,0.0,0.0,0.0
20110101:2300,0.0,0.0,0.0
20110102:0000,0.0,0.0,0.0
20110102:0100,0.0,0.0,0.0
20110102:0200,0.0,0.0,0.0
20110102:0300,0.0,0.0,0.0
20110102:0400,0.0,0.0,0.0
20110102:0500,0.0,0.0,0.0
20110102:0600,0.0,0.0,0.0
20110102:0700,0.0,0.0,0.0
20110102:0800,28.0,24.59,26.0
20110102:0900,97.0,53.97,86.0
20110102:1000,148.0,54.58,132.0
20110102:1100,125.0,5.83,123.0
20110102:1200,119.0,2.85,118.0
20110102:1300,95.0,0.0,95.0
20110102:1400,109.0,37.65,100.0
20110102:1500,57.0,55.02,50.0
20110102:1600,0.0,0.0,0.0
20110102:1700,0.0,0.0,0.0
20110102:1800,0.0,0.0,0.0
20110102:1900,0.0,0.0,0.0
20110102:2000,0.0,0.0,0.0
20110102:2100,0.0,0.0,0.0
20110102:2200,0.0,0.0,0.0
20110102:2300,0.0,0.0,0.0
20110103:0000,0.0,0.0,0.0
20110103:0100,0.0,0.0,0.0
20110103:0200,0.0,0.0,0.0
20110103:0300,0.0,0.0,0.0
20110103:0400,0.0,0.0,0.0
20110103:0500,0.0,0.0,0.0
20110103:0600,0.0,0.0,0.0
20110103:0700,0.0,0.0,0.0
20110103:0800,53.0,342.88,25.0
20110103:0900,177.0,582.09,58.0
20110103:1000,281.0,717.36,70.0
20110103:1100,341.0,774.72,74.0
20110103:1200,354.0,811.31,68.0
20110103:1300,301.0,696.68,80.0
20110103:1400,211.0,576.38,72.0
20110103:1500,102.0,532.73,33.0
20110103:1600,0.0,0.0,0.0
20110103:1700,0.0,0.0,0.0
20110103:1800,0.0,0.0,0.0
20110103:1900,0.0,0.0,0.0
20110103:2000,0.0,0.0,0.0
