time(UTC),GHI,DNI,DHI
20150101:0000,0.0,0.0,0.0
20150101:0100,0.0,0.0,0.0
20150101:0200,0.0,0.0,0.0
20150101:0300,0.0,0.0,0.0
20150101:0400,0.0,0.0,0.0
20150101:0500,0.0,0.0,0.0
20150101:0600,0.0,0.0,0.0
20150101:0700,0.0,0.0,0.0
20150101:0800,0.0,0.0,0.0
20150101:0900,48.0,6.92,47.0
20150101:1000,84.0,8.27,82.0
20150101:1100,150.0,52.89,134.0
20150101:1200,242.0,300.43,145.0
20150101:1300,143.0,43.14,130.0
20150101:1400,96.0,20.88,91.0
20150101:1500,89.0,240.34,55.0
20150101:1600,0.0,0.0,0.0
20150101:1700,0.0,0.0,0.0
20150101:1800,0.0,0.0,0.0
20150101:1900,0.0,0.0,0.0
20150101:2000,0.0,0.0,0.0
20150101:2100,0.0,0.0,0.0
20150101:2200,0.0,0.0,0.0
20150101:2300,0.0,0.0,0.0
20150102:0000,0.0,0.0,0.0
20150102:0100,0.0,0.0,0.0
20150102:0200,0.0,0.0,0.0
20150102:0300,0.0,0.0,0.0
20150102:0400,0.0,0.0,0.0
20150102:0500,0.0,0.0,0.0
20150102:0600,0.0,0.0,0.0
20150102:0700,0.0,0.0,0.0
20150102:0800,0.0,0.0,0.0
20150102:0900,81.0,144.8,60.0
20150102:1000,125.0,74.24,107.0
20150102:1100,187.0,141.63,144.0
20150102:1200,240.0,286.78,147.0
20150102:1300,292.0,758.84,62.0
20150102:1400,214.0,617.05,65.0
20150102:1500,105.0,403.85,47.0
20150102:1600,0.0,0.0,0.0
20150102:1700,0.0,0.0,0.0
20150102:1800,0.0,0.0,0.0
20150102:1900,0.0,0.0,0.0
20150102:2000,0.0,0.0,0.0
20150102:2100,0.0,0.0,0.0
20150102:2200,0.0,0.0,0.0
20150102:2300,0.0,0.0,0.0
20150103:0000,0.0,0.0,0.0
20150103:0100,0.0,0.0,0.0
20150103:0200,0.0,0.0,0.0
20150103:0300,0.0,0.0,0.0
20150103:0400,0.0,0.0,0.0
20150103:0500,0.0,0.0,0.0
20150103:0600,0.0,0.0,0.0
20150103:0700,0.0,0.0,0.0
20150103:0800,0.0,0.0,0.0
20150103:0900,46.0,6.87,45.0
20150103:1000,83.0,4.11,82.0
20150103:1100,126.0,19.68,120.0
20150103:1200,70.0,0.0,70.0
20150103:1300,82.0,0.0,82.0
20150103:1400,68.0,0.0,68.0
20150103:1500,67.0,68.55,57.0
20150103:1600,0.0,0.0,0.0
20150103:1700,0.0,0.0,0.0
