time(UTC),GHI,DNI,DHI
20100101:0000,0.0,0.0,0.0
20100101:0100,0.0,0.0,0.0
20100101:0200,0.0,0.0,0.0
20100101:0300,0.0,0.0,0.0
20100101:0400,0.0,0.0,0.0
20100101:0500,0.0,0.0,0.0
20100101:0600,0.0,0.0,0.0
20100101:0700,0.0,0.0,0.0
20100101:0800,22.0,0.0,22.0
20100101:0900,54.0,0.0,54.0
20100101:1000,81.0,0.0,81.0
20100101:1100,133.0,22.73,126.0
20100101:1200,100.0,3.26,99.0
20100101:1300,78.0,0.0,78.0
20100101:1400,43.0,0.0,43.0
20100101:1500,21.0,0.0,21.0
20100101:1600,0.0,0.0,0.0
20100101:1700,0.0,0.0,0.0
20100101:1800,0.0,0.0,0.0
20100101:1900,0.0,0.0,0.0
20100101:2000,0.0,0.0,0.0
20100101:2100,0.0,0.0,0.0
20100101:2200,0.0,0.0,0.0
20100101:2300,0.0,0.0,0.0
20100102:0000,0.0,0.0,0.0
20100102:0100,0.0,0.0,0.0
20100102:0200,0.0,0.0,0.0
20100102:0300,0.0,0.0,0.0
20100102:0400,0.0,0.0,0.0
20100102:0500,0.0,0.0,0.0
20100102:0600,0.0,0.0,0.0
20100102:0700,0.0,0.0,0.0
20100102:0800,25.0,0.0,25.0
20100102:0900,166.0,596.76,52.0
20100102:1000,262.0,783.61,51.0
20100102:1100,300.0,740.67,71.0
20100102:1200,295.0,710.91,76.0
20100102:1300,243.0,631.64,75.0
20100102:1400,80.0,0.0,80.0
20100102:1500,26.0,0.0,26.0
20100102:1600,0.0,0.0,0.0
20100102:1700,0.0,0.0,0.0
20100102:1800,0.0,0.0,0.0
20100102:1900,0.0,0.0,0.0
20100102:2000,0.0,0.0,0.0
20100102:2100,0.0,0.0,0.0
20100102:2200,0.0,0.0,0.0
20100102:2300,0.0,0.0,0.0
20100103:0000,0.0,0.0,0.0
20100103:0100,0.0,0.0,0.0
20100103:0200,0.0,0.0,0.0
20100103:0300,0.0,0.0,0.0
20100103:0400,0.0,0.0,0.0
20100103:0500,0.0,0.0,0.0
20100103:0600,0.0,0.0,0.0
20100103:0700,0.0,0.0,0.0
20100103:0800,20.0,0.0,20.0
20100103:0900,151.0,422.34,70.0
20100103:1000,221.0,429.09,105.0
20100103:1100,195.0,144.89,150.0
20100103:1200,168.0,74.25,145.0
20100103:1300,98.0,7.46,96.0
20100103:1400,31.0,0.0,31.0
20100103:1500,20.0,0.0,20.0
20100103:1600,0.0,0.0,0.0
20100103:1700,0.0,0.0,0.0
20100103:1800,0.0,0.0,0.0
20100103:1900,0.0,0.0,0.0
20100103:2000,0.0,0.0,0.0
20100103:2100,0.0,0.0,0.0
20100103:2200,0.0,0.0,0.0
20100103:2300,0.0,0.0,0.0
20100104:0000,0.0,0.0,0.0
20100104:0100,0.0,0.0,0.0
20100104:0200,0.0,0.0,0.0
20100104:0300,0.0,0.0,0.0
20100104:0400,0.0,0.0,0.0
20100104:0500,0.0,0.0,0.0
20100104:0600,0.0,0.0,0.0
20100104:0700,0.0,0.0,0.0
20100104:0800,25.0,0.0,25.0
20100104:0900,170.0,622.83,50.0
20100104:1000,242.0,578.18,85.0
20100104:1100,271.0,506.25,113.0
20100104:1200,230.0,279.22,143.0
20100104:1300,109.0,14.81,105.0
20100104:1400,69.0,0.0,69.0
20100104:1500,25.0,0.0,25.0
20100104:1600,0.0,0.0,0.0
20100104:1700,0.0,0.0,0.0
20100104:1800,0.0,0.0,0.0
20100104:1900,0.0,0.0,0.0
20100104:2000,0.0,0.0,0.0
20100104:2100,0.0,0.0,0.0
20100104:2200,0.0,0.0,0.0
20100104:2300,0.0,0.0,0.0
20100105:0000,0.0,0.0,0.0
20100105:0100,0.0,0.0,0.0
20100105:0200,0.0,0.0,0.0
20100105:0300,0.0,0.0,0.0
20100105:0400,0.0,0.0,0.0
20100105:0500,0.0,0.0,0.0
20100105:0600,0.0,0.0,0.0
20100105:0700,0.0,0.0,0.0
20100105:0800,24.0,0.0,24.0
20100105:0900,166.0,567.97,56.0
20100105:1000,263.0,758.62,56.0
20100105:1100,300.0,704.39,79.0
20100105:1200,306.0,755.91,69.0
20100105:1300,259.0,727.34,61.0
20100105:1400,52.0,0.0,52.0
20100105:1500,22.0,0.0,22.0
20100105:1600,0.0,0.0,0.0
20100105:1700,0.0,0.0,0.0
20100105:1800,0.0,0.0,0.0
20100105:1900,0.0,0.0,0.0
20100105:2000,0.0,0.0,0.0
20100105:2100,0.0,0.0,0.0
20100105:2200,0.0,0.0,0.0
20100105:2300,0.0,0.0,0.0
20100106:0000,0.0,0.0,0.0
20100106:0100,0.0,0.0,0.0
20100106:0200,0.0,0.0,0.0
20100106:0300,0.0,0.0,0.0
20100106:0400,0.0,0.0,0.0
20100106:0500,0.0,0.0,0.0
20100106:0600,0.0,0.0,0.0
20100106:0700,0.0,0.0,0.0
20100106:0800,30.0,0.0,30.0
20100106:0900,92.0,51.34,82.0
20100106:1000,94.0,3.65,93.0
20100106:1100,106.0,3.17,105.0
20100106:1200,118.0,6.34,116.0
20100106:1300,91.0,3.64,90.0
20100106:1400,72.0,0.0,72.0
20100106:1500,30.0,0.0,30.0
20100106:1600,0.0,0.0,0.0
20100106:1700,0.0,0.0,0.0
20100106:1800,0.0,0.0,0.0
20100106:1900,0.0,0.0,0.0
20100106:2000,0.0,0.0,0.0
20100106:2100,0.0,0.0,0.0
20100106:2200,0.0,0.0,0.0
20100106:2300,0.0,0.0,0.0
20100107:0000,0.0,0.0,0.0
20100107:0100,0.0,0.0,0.0
20100107:0200,0.0,0.0,0.0
20100107:0300,0.0,0.0,0.0
20100107:0400,0.0,0.0,0.0
20100107:0500,0.0,0.0,0.0
20100107:0600,0.0,0.0,0.0
20100107:0700,0.0,0.0,0.0
20100107:0800,31.0,0.0,31.0
20100107:0900,78.0,20.4,74.0
20100107:1000,85.0,0.0,85.0
20100107:1100,122.0,9.45,119.0
20100107:1200,99.0,0.0,99.0
20100107:1300,78.0,0.0,78.0
20100107:1400,86.0,0.0,86.0
20100107:1500,27.0,0.0,27.0
20100107:1600,0.0,0.0,0.0
20100107:1700,0.0,0.0,0.0
20100107:1800,0.0,0.0,0.0
20100107:1900,0.0,0.0,0.0
20100107:2000,0.0,0.0,0.0
20100107:2100,0.0,0.0,0.0
20100107:2200,0.0,0.0,0.0
20100107:2300,0.0,0.0,0.0
20100108:0000,0.0,0.0,0.0
20100108:0100,0.0,0.0,0.0
20100108:0200,0.0,0.0,0.0
20100108:0300,0.0,0.0,0.0
20100108:0400,0.0,0.0,0.0
20100108:0500,0.0,0.0,0.0
20100108:0600,0.0,0.0,0.0
20100108:0700,0.0,0.0,0.0
20100108:0800,30.0,0.0,30.0
20100108:0900,80.0,20.26,76.0
20100108:1000,138.0,54.04,123.0
20100108:1100,196.0,131.49,154.0
20100108:1200,200.0,140.6,155.0
20100108:1300,137.0,50.09,123.0
20100108:1400,86.0,0.0,86.0
20100108:1500,19.0,0.0,19.0
20100108:1600,0.0,0.0,0.0
20100108:1700,0.0,0.0,0.0
20100108:1800,0.0,0.0,0.0
20100108:1900,0.0,0.0,0.0
20100108:2000,0.0,0.0,0.0
20100108:2100,0.0,0.0,0.0
20100108:2200,0.0,0.0,0.0
20100108:2300,0.0,0.0,0.0
20100109:0000,0.0,0.0,0.0
20100109:0100,0.0,0.0,0.0
20100109:0200,0.0,0.0,0.0
20100109:0300,0.0,0.0,0.0
20100109:0400,0.0,0.0,0.0
20100109:0500,0.0,0.0,0.0
20100109:0600,0.0,0.0,0.0
20100109:0700,0.0,0.0,0.0
20100109:0800,29.0,0.0,29.0
20100109:0900,38.0,0.0,38.0
20100109:1000,66.0,0.0,66.0
20100109:1100,73.0,0.0,73.0
20100109:1200,84.0,0.0,84.0
20100109:1300,61.0,0.0,61.0
20100109:1400,72.0,0.0,72.0
20100109:1500,33.0,0.0,33.0
20100109:1600,0.0,0.0,0.0
20100109:1700,0.0,0.0,0.0
20100109:1800,0.0,0.0,0.0
20100109:1900,0.0,0.0,0.0
20100109:2000,0.0,0.0,0.0
20100109:2100,0.0,0.0,0.0
20100109:2200,0.0,0.0,0.0
20100109:2300,0.0,0.0,0.0
20100110:0000,0.0,0.0,0.0
20100110:0100,0.0,0.0,0.0
20100110:0200,0.0,0.0,0.0
20100110:0300,0.0,0.0,0.0
20100110:0400,0.0,0.0,0.0
20100110:0500,0.0,0.0,0.0
20100110:0600,0.0,0.0,0.0
20100110:0700,0.0,0.0,0.0
20100110:0800,17.0,0.0,17.0
20100110:0900,73.0,9.97,71.0
20100110:1000,91.0,3.55,90.0
20100110:1100,89.0,0.0,89.0
20100110:1200,83.0,0.0,83.0
20100110:1300,83.0,0.0,83.0
20100110:1400,61.0,0.0,61.0
20100110:1500,10.0,0.0,10.0
20100110:1600,0.0,0.0,0.0
20100110:1700,0.0,0.0,0.0
20100110:1800,0.0,0.0,0.0
20100110:1900,0.0,0.0,0.0
20100110:2000,0.0,0.0,0.0
20100110:2100,0.0,0.0,0.0
20100110:2200,0.0,0.0,0.0
20100110:2300,0.0,0.0,0.0
20100111:0000,0.0,0.0,0.0
20100111:0100,0.0,0.0,0.0
20100111:0200,0.0,0.0,0.0
20100111:0300,0.0,0.0,0.0
20100111:0400,0.0,0.0,0.0
20100111:0500,0.0,0.0,0.0
20100111:0600,0.0,0.0,0.0
20100111:0700,0.0,0.0,0.0
20100111:0800,32.0,0.0,32.0
20100111:0900,72.0,9.89,70.0
20100111:1000,87.0,0.0,87.0
20100111:1100,85.0,0.0,85.0
20100111:1200,106.0,3.05,105.0
20100111:1300,96.0,3.48,95.0
20100111:1400,70.0,4.78,69.0
20100111:1500,34.0,0.0,34.0
20100111:1600,0.0,0.0,0.0
20100111:1700,0.0,0.0,0.0
20100111:1800,0.0,0.0,0.0
