time(UTC),GHI,DNI,DHI
20090101:0000,0.0,0.0,0.0
20090101:0100,0.0,0.0,0.0
20090101:0200,0.0,0.0,0.0
20090101:0300,0.0,0.0,0.0
20090101:0400,0.0,0.0,0.0
20090101:0500,0.0,0.0,0.0
20090101:0600,0.0,0.0,0.0
20090101:0700,0.0,0.0,0.0
20090101:0800,3.0,0.0,3.0
20090101:0900,43.0,0.0,43.0
20090101:1000,52.0,0.0,52.0
20090101:1100,52.0,0.0,52.0
20090101:1200,52.0,0.0,52.0
20090101:1300,48.0,0.0,48.0
20090101:1400,35.0,0.0,35.0
20090101:1500,20.0,0.0,20.0
20090101:1600,0.0,0.0,0.0
20090101:1700,0.0,0.0,0.0
20090101:1800,0.0,0.0,0.0
20090101:1900,0.0,0.0,0.0
20090101:2000,0.0,0.0,0.0
20090101:2100,0.0,0.0,0.0
20090101:2200,0.0,0.0,0.0
20090101:2300,0.0,0.0,0.0
20090102:0000,0.0,0.0,0.0
20090102:0100,0.0,0.0,0.0
20090102:0200,0.0,0.0,0.0
20090102:0300,0.0,0.0,0.0
20090102:0400,0.0,0.0,0.0
20090102:0500,0.0,0.0,0.0
20090102:0600,0.0,0.0,0.0
20090102:0700,0.0,0.0,0.0
20090102:0800,10.45,45.0,8.4
20090102:0900,84.3,186.19,53.75
20090102:1000,146.0,119.32,116.0
20090102:1100,154.1,186.8,97.75
20090102:1200,295.0,680.89,83.0
20090102:1300,160.8,230.48,96.3
20090102:1400,167.0,439.61,75.0
20090102:1500,48.9,127.81,35.55
20090102:1600,0.0,0.0,0.0
20090102:1700,0.0,0.0,0.0
20090102:1800,0.0,0.0,0.0
20090102:1900,0.0,0.0,0.0
20090102:2000,0.0,0.0,0.0
20090102:2100,0.0,0.0,0.0
20090102:2200,0.0,0.0,0.0
20090102:2300,0.0,0.0,0.0
20090103:0000,0.0,0.0,0.0
20090103:0100,0.0,0.0,0.0
20090103:0200,0.0,0.0,0.0
20090103:0300,0.0,0.0,0.0
20090103:0400,0.0,0.0,0.0
20090103:0500,0.0,0.0,0.0
20090103:0600,0.0,0.0,0.0
20090103:0700,0.0,0.0,0.0
20090103:0800,21.0,130.59,15.0
20090103:0900,83.95,198.78,51.2
20090103:1000,238.0,717.05,57.0
20090103:1100,181.75,260.91,102.7
20090103:1200,295.0,670.96,85.0
20090103:1300,178.05,297.6,94.2
20090103:1400,179.0,534.52,66.0
20090103:1500,50.75,151.3,34.6
20090103:1600,0.0,0.0,0.0
20090103:1700,0.0,0.0,0.0
20090103:1800,0.0,0.0,0.0
20090103:1900,0.0,0.0,0.0
20090103:2000,0.0,0.0,0.0
20090103:2100,0.0,0.0,0.0
20090103:2200,0.0,0.0,0.0
20090103:2300,0.0,0.0,0.0
20090104:0000,0.0,0.0,0.0
20090104:0100,0.0,0.0,0.0
20090104:0200,0.0,0.0,0.0
20090104:0300,0.0,0.0,0.0
20090104:0400,0.0,0.0,0.0
20090104:0500,0.0,0.0,0.0
20090104:0600,0.0,0.0,0.0
20090104:0700,0.0,0.0,0.0
20090104:0800,14.0,21.52,13.0
20090104:0900,78.25,165.81,50.8
20090104:1000,220.0,540.35,83.0
20090104:1100,166.2,232.73,95.35
20090104:1200,251.0,371.74,134.0
20090104:1300,147.65,193.64,92.7
20090104:1400,143.0,229.35,94.0
20090104:1500,43.85,111.33,31.7
20090104:1600,0.0,0.0,0.0
20090104:1700,0.0,0.0,0.0
20090104:1800,0.0,0.0,0.0
20090104:1900,0.0,0.0,0.0
20090104:2000,0.0,0.0,0.0
20090104:2100,0.0,0.0,0.0
20090104:2200,0.0,0.0,0.0
20090104:2300,0.0,0.0,0.0
20090105:0000,0.0,0.0,0.0
20090105:0100,0.0,0.0,0.0
20090105:0200,0.0,0.0,0.0
20090105:0300,0.0,0.0,0.0
20090105:0400,0.0,0.0,0.0
20090105:0500,0.0,0.0,0.0
20090105:0600,0.0,0.0,0.0
20090105:0700,0.0,0.0,0.0
20090105:0800,13.0,21.23,12.0
20090105:0900,78.55,168.19,50.55
20090105:1000,85.0,3.92,84.0
20090105:1100,161.5,212.59,96.45
20090105:1200,114.0,6.32,112.0
20090105:1300,130.75,167.01,83.0
20090105:1400,83.0,18.52,79.0
20090105:1500,42.15,106.16,30.3
20090105:1600,0.0,0.0,0.0
20090105:1700,0.0,0.0,0.0
20090105:1800,0.0,0.0,0.0
20090105:1900,0.0,0.0,0.0
20090105:2000,0.0,0.0,0.0
20090105:2100,0.0,0.0,0.0
20090105:2200,0.0,0.0,0.0
20090105:2300,0.0,0.0,0.0
20090106:0000,0.0,0.0,0.0
20090106:0100,0.0,0.0,0.0
20090106:0200,0.0,0.0,0.0
20090106:0300,0.0,0.0,0.0
20090106:0400,0.0,0.0,0.0
20090106:0500,0.0,0.0,0.0
20090106:0600,0.0,0.0,0.0
20090106:0700,0.0,0.0,0.0
20090106:0800,14.0,20.9,13.0
20090106:0900,79.75,170.72,51.15
20090106:1000,78.0,0.0,78.0
20090106:1100,155.7,173.24,102.4
20090106:1200,91.0,0.0,91.0
20090106:1300,113.85,116.78,80.2
20090106:1400,153.0,270.08,94.0
20090106:1500,45.65,115.13,32.5
20090106:1600,0.0,0.0,0.0
20090106:1700,0.0,0.0,0.0
20090106:1800,0.0,0.0,0.0
20090106:1900,0.0,0.0,0.0
20090106:2000,0.0,0.0,0.0
20090106:2100,0.0,0.0,0.0
20090106:2200,0.0,0.0,0.0
20090106:2300,0.0,0.0,0.0
20090107:0000,0.0,0.0,0.0
20090107:0100,0.0,0.0,0.0
20090107:0200,0.0,0.0,0.0
20090107:0300,0.0,0.0,0.0
20090107:0400,0.0,0.0,0.0
20090107:0500,0.0,0.0,0.0
20090107:0600,0.0,0.0,0.0
20090107:0700,0.0,0.0,0.0
20090107:0800,4.0,0.0,4.0
20090107:0900,77.25,137.83,54.0
20090107:1000,133.0,69.87,115.0
20090107:1100,147.25,149.44,101.0
20090107:1200,204.0,155.91,154.0
20090107:1300,108.15,106.36,77.25
20090107:1400,133.0,149.31,100.0
20090107:1500,48.1,111.63,35.05
20090107:1600,0.0,0.0,0.0
20090107:1700,0.0,0.0,0.0
20090107:1800,0.0,0.0,0.0
20090107:1900,0.0,0.0,0.0
20090107:2000,0.0,0.0,0.0
20090107:2100,0.0,0.0,0.0
20090107:2200,0.0,0.0,0.0
20090107:2300,0.0,0.0,0.0
20090108:0000,0.0,0.0,0.0
20090108:0100,0.0,0.0,0.0
20090108:0200,0.0,0.0,0.0
20090108:0300,0.0,0.0,0.0
20090108:0400,0.0,0.0,0.0
20090108:0500,0.0,0.0,0.0
20090108:0600,0.0,0.0,0.0
20090108:0700,0.0,0.0,0.0
20090108:0800,22.0,120.72,16.0
20090108:0900,78.6,128.25,56.8
20090108:1000,216.0,466.74,95.0
20090108:1100,156.4,175.33,101.8
20090108:1200,268.0,430.44,129.0
20090108:1300,121.3,122.69,85.35
20090108:1400,181.0,451.53,80.0
20090108:1500,50.15,111.12,36.85
20090108:1600,0.0,0.0,0.0
20090108:1700,0.0,0.0,0.0
20090108:1800,0.0,0.0,0.0
20090108:1900,0.0,0.0,0.0
20090108:2000,0.0,0.0,0.0
20090108:2100,0.0,0.0,0.0
20090108:2200,0.0,0.0,0.0
20090108:2300,0.0,0.0,0.0
20090109:0000,0.0,0.0,0.0
20090109:0100,0.0,0.0,0.0
20090109:0200,0.0,0.0,0.0
20090109:0300,0.0,0.0,0.0
20090109:0400,0.0,0.0,0.0
20090109:0500,0.0,0.0,0.0
20090109:0600,0.0,0.0,0.0
20090109:0700,0.0,0.0,0.0
20090109:0800,23.0,137.76,16.0
20090109:0900,71.1,105.61,53.0
20090109:1000,230.0,567.11,82.0
20090109:1100,141.35,157.28,92.05
20090109:1200,288.0,541.1,112.0
20090109:1300,124.9,113.5,91.35
20090109:1400,187.0,481.33,78.0
20090109:1500,49.0,93.82,37.5
20090109:1600,0.0,0.0,0.0
20090109:1700,0.0,0.0,0.0
20090109:1800,0.0,0.0,0.0
20090109:1900,0.0,0.0,0.0
20090109:2000,0.0,0.0,0.0
20090109:2100,0.0,0.0,0.0
20090109:2200,0.0,0.0,0.0
20090109:2300,0.0,0.0,0.0
20090110:0000,0.0,0.0,0.0
20090110:0100,0.0,0.0,0.0
20090110:0200,0.0,0.0,0.0
20090110:0300,0.0,0.0,0.0
