time(UTC),GHI,DNI,DHI
20150101:0000,0.0,0.0,0.0
20150101:0100,0.0,0.0,0.0
20150101:0200,0.0,0.0,0.0
20150101:0300,0.0,0.0,0.0
20150101:0400,0.0,0.0,0.0
20150101:0500,0.0,0.0,0.0
20150101:0600,0.0,0.0,0.0
20150101:0700,0.0,0.0,0.0
20150101:0800,0.0,0.0,0.0
20150101:0900,88.0,158.73,64.0
20150101:1000,189.0,398.97,93.0
20150101:1100,265.0,606.48,87.0
20150101:1200,258.0,470.23,114.0
20150101:1300,266.0,755.49,56.0
20150101:1400,159.0,370.34,81.0
20150101:1500,49.0,73.55,41.0
20150101:1600,0.0,0.0,0.0
20150101:1700,0.0,0.0,0.0
20150101:1800,0.0,0.0,0.0
20150101:1900,0.0,0.0,0.0
20150101:2000,0.0,0.0,0.0
20150101:2100,0.0,0.0,0.0
20150101:2200,0.0,0.0,0.0
20150101:2300,0.0,0.0,0.0
20150102:0000,0.0,0.0,0.0
20150102:0100,0.0,0.0,0.0
20150102:0200,0.0,0.0,0.0
20150102:0300,0.0,0.0,0.0
20150102:0400,0.0,0.0,0.0
20150102:0500,0.0,0.0,0.0
20150102:0600,0.0,0.0,0.0
20150102:0700,0.0,0.0,0.0
20150102:0800,0.0,0.0,0.0
20150102:0900,44.0,0.0,44.0
20150102:1000,60.0,0.0,60.0
20150102:1100,212.0,264.71,134.0
20150102:1200,200.0,175.49,146.0
20150102:1300,248.0,579.13,86.0
20150102:1400,181.0,559.7,62.0
20150102:1500,72.0,297.45,39.0
20150102:1600,0.0,0.0,0.0
20150102:1700,0.0,0.0,0.0
20150102:1800,0.0,0.0,0.0
20150102:1900,0.0,0.0,0.0
20150102:2000,0.0,0.0,0.0
20150102:2100,0.0,0.0,0.0
20150102:2200,0.0,0.0,0.0
20150102:2300,0.0,0.0,0.0
20150103:0000,0.0,0.0,0.0
20150103:0100,0.0,0.0,0.0
20150103:0200,0.0,0.0,0.0
20150103:0300,0.0,0.0,0.0
20150103:0400,0.0,0.0,0.0
20150103:0500,0.0,0.0,0.0
20150103:0600,0.0,0.0,0.0
20150103:0700,0.0,0.0,0.0
20150103:0800,0.0,0.0,0.0
20150103:0900,31.0,0.0,31.0
20150103:1000,113.0,45.37,102.0
20150103:1100,34.0,0.0,34.0
20150103:1200,26.0,0.0,26.0
20150103:1300,59.0,0.0,59.0
20150103:1400,46.0,0.0,46.0
20150103:1500,42.0,26.5,39.0
20150103:1600,0.0,0.0,0.0
20150103:1700,0.0,0.0,0.0
