time(UTC),GHI,DNI,DHI
20140101:0000,0.0,0.0,0.0
20140101:0100,0.0,0.0,0.0
20140101:0200,0.0,0.0,0.0
20140101:0300,0.0,0.0,0.0
20140101:0400,0.0,0.0,0.0
20140101:0500,0.0,0.0,0.0
20140101:0600,0.0,0.0,0.0
20140101:0700,0.0,0.0,0.0
20140101:0800,24.0,0.0,24.0
20140101:0900,193.0,579.28,63.0
20140101:1000,275.0,471.56,121.0
20140101:1100,261.0,185.43,189.0
20140101:1200,171.0,14.8,165.0
20140101:1300,83.0,0.0,83.0
20140101:1400,261.0,526.23,101.0
20140101:1500,84.0,0.0,84.0
20140101:1600,4.0,0.0,4.0
20140101:1700,0.0,0.0,0.0
20140101:1800,0.0,0.0,0.0
20140101:1900,0.0,0.0,0.0
20140101:2000,0.0,0.0,0.0
20140101:2100,0.0,0.0,0.0
20140101:2200,0.0,0.0,0.0
20140101:2300,0.0,0.0,0.0
20140102:0000,0.0,0.0,0.0
20140102:0100,0.0,0.0,0.0
20140102:0200,0.0,0.0,0.0
20140102:0300,0.0,0.0,0.0
20140102:0400,0.0,0.0,0.0
20140102:0500,0.0,0.0,0.0
20140102:0600,0.0,0.0,0.0
20140102:0700,0.0,0.0,0.0
20140102:0800,24.0,0.0,24.0
20140102:0900,175.0,404.85,84.0
20140102:1000,264.0,403.33,132.0
20140102:1100,381.0,755.09,87.0
20140102:1200,394.0,722.75,100.0
20140102:1300,346.0,605.24,117.0
20140102:1400,192.0,160.11,143.0
20140102:1500,76.0,0.0,76.0
20140102:1600,3.0,0.0,3.0
20140102:1700,0.0,0.0,0.0
20140102:1800,0.0,0.0,0.0
20140102:1900,0.0,0.0,0.0
20140102:2000,0.0,0.0,0.0
20140102:2100,0.0,0.0,0.0
20140102:2200,0.0,0.0,0.0
20140102:2300,0.0,0.0,0.0
20140103:0000,0.0,0.0,0.0
20140103:0100,0.0,0.0,0.0
20140103:0200,0.0,0.0,0.0
20140103:0300,0.0,0.0,0.0
20140103:0400,0.0,0.0,0.0
20140103:0500,0.0,0.0,0.0
20140103:0600,0.0,0.0,0.0
20140103:0700,0.0,0.0,0.0
20140103:0800,5.0,0.0,5.0
20140103:0900,78.0,8.88,76.0
20140103:1000,222.0,204.21,155.0
20140103:1100,281.0,243.26,186.0
20140103:1200,261.0,149.4,200.0
20140103:1300,92.0,0.0,92.0
20140103:1400,38.0,0.0,38.0
20140103:1500,39.0,0.0,39.0
20140103:1600,9.0,0.0,9.0
20140103:1700,0.0,0.0,0.0
20140103:1800,0.0,0.0,0.0
20140103:1900,0.0,0.0,0.0
20140103:2000,0.0,0.0,0.0
20140103:2100,0.0,0.0,0.0
20140103:2200,0.0,0.0,0.0
20140103:2300,0.0,0.0,0.0
20140104:0000,0.0,0.0,0.0
20140104:0100,0.0,0.0,0.0
20140104:0200,0.0,0.0,0.0
20140104:0300,0.0,0.0,0.0
20140104:0400,0.0,0.0,0.0
20140104:0500,0.0,0.0,0.0
20140104:0600,0.0,0.0,0.0
20140104:0700,0.0,0.0,0.0
20140104:0800,30.0,0.0,30.0
20140104:0900,195.0,593.35,61.0
20140104:1000,172.0,63.82,151.0
20140104:1100,298.0,303.7,179.0
20140104:1200,65.0,0.0,65.0
20140104:1300,42.0,0.0,42.0
20140104:1400,101.0,3.22,100.0
20140104:1500,25.0,0.0,25.0
20140104:1600,4.0,0.0,4.0
20140104:1700,0.0,0.0,0.0
20140104:1800,0.0,0.0,0.0
20140104:1900,0.0,0.0,0.0
20140104:2000,0.0,0.0,0.0
20140104:2100,0.0,0.0,0.0
20140104:2200,0.0,0.0,0.0
20140104:2300,0.0,0.0,0.0
20140105:0000,0.0,0.0,0.0
20140105:0100,0.0,0.0,0.0
20140105:0200,0.0,0.0,0.0
20140105:0300,0.0,0.0,0.0
20140105:0400,0.0,0.0,0.0
20140105:0500,0.0,0.0,0.0
20140105:0600,0.0,0.0,0.0
20140105:0700,0.0,0.0,0.0
20140105:0800,33.0,0.0,33.0
20140105:0900,111.0,57.38,98.0
20140105:1000,144.0,24.24,136.0
20140105:1100,156.0,10.17,152.0
20140105:1200,119.0,0.0,119.0
20140105:1300,61.0,0.0,61.0
20140105:1400,26.0,0.0,26.0
20140105:1500,53.0,0.0,53.0
20140105:1600,17.0,0.0,17.0
20140105:1700,0.0,0.0,0.0
20140105:1800,0.0,0.0,0.0
20140105:1900,0.0,0.0,0.0
20140105:2000,0.0,0.0,0.0
20140105:2100,0.0,0.0,0.0
20140105:2200,0.0,0.0,0.0
20140105:2300,0.0,0.0,0.0
20140106:0000,0.0,0.0,0.0
20140106:0100,0.0,0.0,0.0
20140106:0200,0.0,0.0,0.0
20140106:0300,0.0,0.0,0.0
20140106:0400,0.0,0.0,0.0
20140106:0500,0.0,0.0,0.0
20140106:0600,0.0,0.0,0.0
20140106:0700,0.0,0.0,0.0
20140106:0800,32.0,0.0,32.0
20140106:0900,163.0,303.47,94.0
20140106:1000,263.0,377.34,138.0
20140106:1100,272.0,205.18,191.0
20140106:1200,376.0,575.45,138.0
20140106:1300,340.0,527.95,136.0
20140106:1400,300.0,745.85,65.0
20140106:1500,83.0,0.0,83.0
20140106:1600,15.0,0.0,15.0
20140106:1700,0.0,0.0,0.0
20140106:1800,0.0,0.0,0.0
20140106:1900,0.0,0.0,0.0
20140106:2000,0.0,0.0,0.0
20140106:2100,0.0,0.0,0.0
20140106:2200,0.0,0.0,0.0
20140106:2300,0.0,0.0,0.0
20140107:0000,0.0,0.0,0.0
20140107:0100,0.0,0.0,0.0
20140107:0200,0.0,0.0,0.0
20140107:0300,0.0,0.0,0.0
20140107:0400,0.0,0.0,0.0
20140107:0500,0.0,0.0,0.0
20140107:0600,0.0,0.0,0.0
20140107:0700,0.0,0.0,0.0
20140107:0800,32.0,0.0,32.0
20140107:0900,172.0,367.92,88.0
20140107:1000,323.0,778.8,64.0
20140107:1100,356.0,557.47,135.0
20140107:1200,200.0,36.09,185.0
20140107:1300,170.0,20.58,162.0
20140107:1400,231.0,280.23,142.0
20140107:1500,91.0,0.0,91.0
20140107:1600,11.0,0.0,11.0
20140107:1700,0.0,0.0,0.0
20140107:1800,0.0,0.0,0.0
20140107:1900,0.0,0.0,0.0
20140107:2000,0.0,0.0,0.0
20140107:2100,0.0,0.0,0.0
20140107:2200,0.0,0.0,0.0
20140107:2300,0.0,0.0,0.0
20140108:0000,0.0,0.0,0.0
20140108:0100,0.0,0.0,0.0
20140108:0200,0.0,0.0,0.0
20140108:0300,0.0,0.0,0.0
20140108:0400,0.0,0.0,0.0
20140108:0500,0.0,0.0,0.0
20140108:0600,0.0,0.0,0.0
20140108:0700,0.0,0.0,0.0
20140108:0800,34.0,0.0,34.0
20140108:0900,140.0,161.31,103.0
20140108:1000,153.0,29.94,143.0
20140108:1100,119.0,0.0,119.0
20140108:1200,185.0,21.55,176.0
20140108:1300,116.0,0.0,116.0
20140108:1400,116.0,6.25,114.0
20140108:1500,69.0,0.0,69.0
20140108:1600,17.0,0.0,17.0
20140108:1700,0.0,0.0,0.0
20140108:1800,0.0,0.0,0.0
20140108:1900,0.0,0.0,0.0
20140108:2000,0.0,0.0,0.0
20140108:2100,0.0,0.0,0.0
20140108:2200,0.0,0.0,0.0
20140108:2300,0.0,0.0,0.0
20140109:0000,0.0,0.0,0.0
20140109:0100,0.0,0.0,0.0
20140109:0200,0.0,0.0,0.0
20140109:0300,0.0,0.0,0.0
20140109:0400,0.0,0.0,0.0
20140109:0500,0.0,0.0,0.0
20140109:0600,0.0,0.0,0.0
20140109:0700,0.0,0.0,0.0
20140109:0800,34.0,0.0,34.0
20140109:0900,133.0,130.13,103.0
20140109:1000,200.0,119.23,160.0
20140109:1100,234.0,99.98,194.0
20140109:1200,290.0,202.43,205.0
20140109:1300,264.0,185.48,191.0
20140109:1400,232.0,269.42,145.0
20140109:1500,74.0,0.0,74.0
20140109:1600,23.0,0.0,23.0
20140109:1700,0.0,0.0,0.0
20140109:1800,0.0,0.0,0.0
20140109:1900,0.0,0.0,0.0
20140109:2000,0.0,0.0,0.0
20140109:2100,0.0,0.0,0.0
20140109:2200,0.0,0.0,0.0
20140109:2300,0.0,0.0,0.0
20140110:0000,0.0,0.0,0.0
20140110:0100,0.0,0.0,0.0
20140110:0200,0.0,0.0,0.0
20140110:0300,0.0,0.0,0.0
20140110:0400,0.0,0.0,0.0
20140110:0500,0.0,0.0,0.0
20140110:0600,0.0,0.0,0.0
20140110:0700,0.0,0.0,0.0
20140110:0800,30.0,0.0,30.0
20140110:0900,204.0,629.78,58.0
20140110:1000,232.0,219.49,158.0
20140110:1100,311.0,323.32,181.0
20140110:1200,235.0,78.16,202.0
20140110:1300,282.0,237.27,188.0
20140110:1400,192.0,116.66,154.0
20140110:1500,94.0,0.0,94.0
20140110:1600,25.0,0.0,25.0
20140110:1700,0.0,0.0,0.0
20140110:1800,0.0,0.0,0.0
20140110:1900,0.0,0.0,0.0
20140110:2000,0.0,0.0,0.0
20140110:2100,0.0,0.0,0.0
20140110:2200,0.0,0.0,0.0
20140110:2300,0.0,0.0,0.0
20140111:0000,0.0,0.0,0.0
20140111:0100,0.0,0.0,0.0
20140111:0200,0.0,0.0,0.0
20140111:0300,0.0,0.0,0.0
20140111:0400,0.0,0.0,0.0
20140111:0500,0.0,0.0,0.0
20140111:0600,0.0,0.0,0.0
20140111:0700,0.0,0.0,0.0
20140111:0800,8.0,0.0,8.0
20140111:0900,122.0,81.46,103.0
20140111:1000,245.0,265.56,155.0
20140111:1100,366.0,571.52,135.0
20140111:1200,340.0,362.66,186.0
20140111:1300,158.0,10.03,154.0
20140111:1400,117.0,6.09,115.0
20140111:1500,78.0,0.0,78.0
20140111:1600,22.0,0.0,22.0
20140111:1700,0.0,0.0,0.0
20140111:1800,0.0,0.0,0.0
20140111:1900,0.0,0.0,0.0
20140111:2000,0.0,0.0,0.0
20140111:2100,0.0,0.0,0.0
20140111:2200,0.0,0.0,0.0
20140111:2300,0.0,0.0,0.0
20140112:0000,0.0,0.0,0.0
20140112:0100,0.0,0.0,0.0
20140112:0200,0.0,0.0,0.0
20140112:0300,0.0,0.0,0.0
20140112:0400,0.0,0.0,0.0
20140112:0500,0.0,0.0,0.0
20140112:0600,0.0,0.0,0.0
20140112:0700,0.0,0.0,0.0
20140112:0800,27.0,0.0,27.0
20140112:0900,217.0,736.96,44.0
20140112:1000,326.0,730.69,77.0
20140112:1100,412.0,846.44,68.0
20140112:1200,434.0,845.08,73.0
20140112:1300,391.0,744.4,92.0
20140112:1400,315.0,732.77,72.0
20140112:1500,47.0,0.0,47.0
20140112:1600,27.0,0.0,27.0
20140112:1700,0.0,0.0,0.0
20140112:1800,0.0,0.0,0.0
20140112:1900,0.0,0.0,0.0
20140112:2000,0.0,0.0,0.0
20140112:2100,0.0,0.0,0.0
20140112:2200,0.0,0.0,0.0
20140112:2300,0.0,0.0,0.0
20140113:0000,0.0,0.0,0.0
20140113:0100,0.0,0.0,0.0
20140113:0200,0.0,0.0,0.0
20140113:0300,0.0,0.0,0.0
20140113:0400,0.0,0.0,0.0
20140113:0500,0.0,0.0,0.0
20140113:0600,0.0,0.0,0.0
20140113:0700,0.0,0.0,0.0
20140113:0800,27.0,0.0,27.0
20140113:0900,60.0,0.0,60.0
20140113:1000,81.0,0.0,81.0
20140113:1100,136.0,2.45,135.0
20140113:1200,159.0,4.65,157.0
20140113:1300,197.0,39.55,181.0
20140113:1400,46.0,0.0,46.0
20140113:1500,46.0,0.0,46.0
20140113:1600,28.0,0.0,28.0
20140113:1700,0.0,0.0,0.0
20140113:1800,0.0,0.0,0.0
20140113:1900,0.0,0.0,0.0
20140113:2000,0.0,0.0,0.0
20140113:2100,0.0,0.0,0.0
20140113:2200,0.0,0.0,0.0
20140113:2300,0.0,0.0,0.0
20140114:0000,0.0,0.0,0.0
20140114:0100,0.0,0.0,0.0
20140114:0200,0.0,0.0,0.0
20140114:0300,0.0,0.0,0.0
20140114:0400,0.0,0.0,0.0
20140114:0500,0.0,0.0,0.0
20140114:0600,0.0,0.0,0.0
20140114:0700,0.0,0.0,0.0
20140114:0800,28.85,0.0,28.85
20140114:0900,54.0,0.0,54.0
20140114:1000,106.0,0.0,106.0
20140114:1100,73.0,0.0,73.0
20140114:1200,70.0,0.0,70.0
20140114:1300,197.0,36.8,182.0
20140114:1400,99.0,0.0,99.0
20140114:1500,93.0,21.91,88.0
20140114:1600,30.0,0.0,30.0
20140114:1700,0.0,0.0,0.0
20140114:1800,0.0,0.0,0.0
20140114:1900,0.0,0.0,0.0
20140114:2000,0.0,0.0,0.0
20140114:2100,0.0,0.0,0.0
20140114:2200,0.0,0.0,0.0
20140114:2300,0.0,0.0,0.0
20140115:0000,0.0,0.0,0.0
20140115:0100,0.0,0.0,0.0
20140115:0200,0.0,0.0,0.0
20140115:0300,0.0,0.0,0.0
20140115:0400,0.0,0.0,0.0
20140115:0500,0.0,0.0,0.0
20140115:0600,0.0,0.0,0.0
20140115:0700,0.0,0.0,0.0
20140115:0800,37.0,0.0,37.0
20140115:0900,120.0,66.67,104.0
20140115:1000,158.0,28.81,148.0
20140115:1100,75.0,0.0,75.0
20140115:1200,227.0,55.12,203.0
20140115:1300,326.0,357.97,179.0
20140115:1400,164.0,43.97,149.0
20140115:1500,96.0,25.91,90.0
20140115:1600,30.0,0.0,30.0
20140115:1700,0.0,0.0,0.0
20140115:1800,0.0,0.0,0.0
20140115:1900,0.0,0.0,0.0
20140115:2000,0.0,0.0,0.0
20140115:2100,0.0,0.0,0.0
20140115:2200,0.0,0.0,0.0
20140115:2300,0.0,0.0,0.0
20140116:0000,0.0,0.0,0.0
20140116:0100,0.0,0.0,0.0
20140116:0200,0.0,0.0,0.0
20140116:0300,0.0,0.0,0.0
20140116:0400,0.0,0.0,0.0
20140116:0500,0.0,0.0,0.0
20140116:0600,0.0,0.0,0.0
20140116:0700,0.0,0.0,0.0
20140116:0800,21.0,0.0,21.0
20140116:0900,101.0,24.8,95.0
20140116:1000,105.0,0.0,105.0
20140116:1100,238.0,88.86,201.0
20140116:1200,234.0,61.59,207.0
20140116:1300,364.0,517.12,150.0
20140116:1400,194.0,92.89,162.0
20140116:1500,171.0,323.39,95.0
20140116:1600,25.0,0.0,25.0
20140116:1700,0.0,0.0,0.0
20140116:1800,0.0,0.0,0.0
20140116:1900,0.0,0.0,0.0
20140116:2000,0.0,0.0,0.0
20140116:2100,0.0,0.0,0.0
20140116:2200,0.0,0.0,0.0
20140116:2300,0.0,0.0,0.0
20140117:0000,0.0,0.0,0.0
