time(UTC),GHI,DNI,DHI
20110101:0000,0.0,0.0,0.0
20110101:0100,0.0,0.0,0.0
20110101:0200,0.0,0.0,0.0
20110101:0300,0.0,0.0,0.0
20110101:0400,0.0,0.0,0.0
20110101:0500,0.0,0.0,0.0
20110101:0600,0.0,0.0,0.0
20110101:0700,0.0,0.0,0.0
20110101:0800,44.0,0.0,44.0
20110101:0900,100.0,0.0,100.0
20110101:1000,232.0,250.82,151.0
20110101:1100,323.0,488.13,142.0
20110101:1200,352.0,635.27,114.0
20110101:1300,325.0,748.06,75.0
20110101:1400,225.0,610.57,71.0
20110101:1500,106.0,521.18,36.0
20110101:1600,0.0,0.0,0.0
20110101:1700,0.0,0.0,0.0
20110101:1800,0.0,0.0,0.0
20110101:1900,0.0,0.0,0.0
20110101:2000,0.0,0.0,0.0
20110101:2100,0.0,0.0,0.0
20110101:2200,0.0,0.0,0.0
20110101:2300,0.0,0.0,0.0
20110102:0000,0.0,0.0,0.0
20110102:0100,0.0,0.0,0.0
20110102:0200,0.0,0.0,0.0
20110102:0300,0.0,0.0,0.0
20110102:0400,0.0,0.0,0.0
20110102:0500,0.0,0.0,0.0
20110102:0600,0.0,0.0,0.0
20110102:0700,0.0,0.0,0.0
20110102:0800,44.0,0.0,44.0
20110102:0900,107.0,0.0,107.0
20110102:1000,99.0,0.0,99.0
20110102:1100,116.0,0.0,116.0
20110102:1200,165.0,21.27,157.0
20110102:1300,72.0,0.0,72.0
20110102:1400,46.0,0.0,46.0
20110102:1500,41.0,7.32,40.0
20110102:1600,0.0,0.0,0.0
20110102:1700,0.0,0.0,0.0
20110102:1800,0.0,0.0,0.0
20110102:1900,0.0,0.0,0.0
20110102:2000,0.0,0.0,0.0
20110102:2100,0.0,0.0,0.0
20110102:2200,0.0,0.0,0.0
20110102:2300,0.0,0.0,0.0
20110103:0000,0.0,0.0,0.0
20110103:0100,0.0,0.0,0.0
20110103:0200,0.0,0.0,0.0
20110103:0300,0.0,0.0,0.0
20110103:0400,0.0,0.0,0.0
20110103:0500,0.0,0.0,0.0
20110103:0600,0.0,0.0,0.0
20110103:0700,0.0,0.0,0.0
20110103:0800,33.0,0.0,33.0
20110103:0900,54.0,0.0,54.0
20110103:1000,320.0,785.27,65.0
20110103:1100,380.0,838.49,67.0
20110103:1200,387.0,854.95,64.0
20110103:1300,333.0,778.23,70.0
20110103:1400,240.0,717.5,56.0
20110103:1500,107.0,475.32,41.0
20110103:1600,0.0,0.0,0.0
20110103:1700,0.0,0.0,0.0
20110103:1800,0.0,0.0,0.0
20110103:1900,0.0,0.0,0.0
20110103:2000,0.0,0.0,0.0
