time(UTC),GHI,DNI,DHI
20090101:0000,0.0,0.0,0.0
20090101:0100,0.0,0.0,0.0
20090101:0200,0.0,0.0,0.0
20090101:0300,0.0,0.0,0.0
20090101:0400,0.0,0.0,0.0
20090101:0500,0.0,0.0,0.0
20090101:0600,0.0,0.0,0.0
20090101:0700,0.0,0.0,0.0
20090101:0800,79.0,124.24,61.0
20090101:0900,102.0,11.35,99.0
20090101:1000,195.0,83.55,166.0
20090101:1100,294.0,283.63,184.0
20090101:1200,370.0,690.76,105.0
20090101:1300,340.0,866.13,50.0
20090101:1400,65.0,0.0,65.0
20090101:1500,41.0,0.0,41.0
20090101:1600,0.0,0.0,0.0
20090101:1700,0.0,0.0,0.0
20090101:1800,0.0,0.0,0.0
20090101:1900,0.0,0.0,0.0
20090101:2000,0.0,0.0,0.0
20090101:2100,0.0,0.0,0.0
20090101:2200,0.0,0.0,0.0
20090101:2300,0.0,0.0,0.0
20090102:0000,0.0,0.0,0.0
20090102:0100,0.0,0.0,0.0
20090102:0200,0.0,0.0,0.0
20090102:0300,0.0,0.0,0.0
20090102:0400,0.0,0.0,0.0
20090102:0500,0.0,0.0,0.0
20090102:0600,0.0,0.0,0.0
20090102:0700,0.0,0.0,0.0
20090102:0800,89.2,341.5,39.65
20090102:0900,191.1,455.3,70.55
20090102:1000,336.0,709.81,89.0
20090102:1100,303.7,515.09,103.3
20090102:1200,382.0,758.04,90.0
20090102:1300,263.3,525.71,86.3
20090102:1400,84.0,0.0,84.0
20090102:1500,36.35,0.0,36.35
20090102:1600,0.0,0.0,0.0
20090102:1700,0.0,0.0,0.0
20090102:1800,0.0,0.0,0.0
20090102:1900,0.0,0.0,0.0
20090102:2000,0.0,0.0,0.0
20090102:2100,0.0,0.0,0.0
20090102:2200,0.0,0.0,0.0
20090102:2300,0.0,0.0,0.0
20090103:0000,0.0,0.0,0.0
20090103:0100,0.0,0.0,0.0
20090103:0200,0.0,0.0,0.0
20090103:0300,0.0,0.0,0.0
20090103:0400,0.0,0.0,0.0
20090103:0500,0.0,0.0,0.0
20090103:0600,0.0,0.0,0.0
20090103:0700,0.0,0.0,0.0
20090103:0800,118.0,536.36,40.0
20090103:0900,180.2,428.56,66.45
20090103:1000,353.0,833.85,62.0
20090103:1100,293.65,503.44,97.1
20090103:1200,402.0,889.13,58.0
20090103:1300,246.95,489.43,81.2
20090103:1400,54.0,0.0,54.0
20090103:1500,35.95,0.0,35.95
20090103:1600,0.0,0.0,0.0
20090103:1700,0.0,0.0,0.0
20090103:1800,0.0,0.0,0.0
20090103:1900,0.0,0.0,0.0
20090103:2000,0.0,0.0,0.0
20090103:2100,0.0,0.0,0.0
20090103:2200,0.0,0.0,0.0
20090103:2300,0.0,0.0,0.0
20090104:0000,0.0,0.0,0.0
20090104:0100,0.0,0.0,0.0
20090104:0200,0.0,0.0,0.0
20090104:0300,0.0,0.0,0.0
20090104:0400,0.0,0.0,0.0
20090104:0500,0.0,0.0,0.0
20090104:0600,0.0,0.0,0.0
20090104:0700,0.0,0.0,0.0
20090104:0800,120.0,555.28,39.0
20090104:0900,180.75,394.45,75.75
20090104:1000,351.0,805.47,69.0
20090104:1100,299.7,494.78,105.8
20090104:1200,408.0,921.03,50.0
20090104:1300,248.35,461.78,91.0
20090104:1400,47.0,0.0,47.0
20090104:1500,38.35,0.0,38.35
20090104:1600,0.0,0.0,0.0
20090104:1700,0.0,0.0,0.0
20090104:1800,0.0,0.0,0.0
20090104:1900,0.0,0.0,0.0
20090104:2000,0.0,0.0,0.0
20090104:2100,0.0,0.0,0.0
20090104:2200,0.0,0.0,0.0
20090104:2300,0.0,0.0,0.0
20090105:0000,0.0,0.0,0.0
20090105:0100,0.0,0.0,0.0
20090105:0200,0.0,0.0,0.0
20090105:0300,0.0,0.0,0.0
20090105:0400,0.0,0.0,0.0
20090105:0500,0.0,0.0,0.0
20090105:0600,0.0,0.0,0.0
20090105:0700,0.0,0.0,0.0
20090105:0800,92.0,211.7,61.0
20090105:0900,185.95,414.29,75.3
20090105:1000,323.0,597.69,113.0
20090105:1100,317.95,557.58,98.55
20090105:1200,406.0,893.47,57.0
20090105:1300,266.85,527.65,85.9
20090105:1400,79.0,0.0,79.0
20090105:1500,38.55,0.0,38.55
20090105:1600,0.0,0.0,0.0
20090105:1700,0.0,0.0,0.0
20090105:1800,0.0,0.0,0.0
20090105:1900,0.0,0.0,0.0
20090105:2000,0.0,0.0,0.0
20090105:2100,0.0,0.0,0.0
20090105:2200,0.0,0.0,0.0
20090105:2300,0.0,0.0,0.0
20090106:0000,0.0,0.0,0.0
20090106:0100,0.0,0.0,0.0
20090106:0200,0.0,0.0,0.0
20090106:0300,0.0,0.0,0.0
20090106:0400,0.0,0.0,0.0
20090106:0500,0.0,0.0,0.0
20090106:0600,0.0,0.0,0.0
20090106:0700,0.0,0.0,0.0
20090106:0800,31.0,0.0,31.0
20090106:0900,204.35,483.78,74.65
20090106:1000,49.0,0.0,49.0
20090106:1100,327.85,554.79,108.6
20090106:1200,75.0,0.0,75.0
20090106:1300,273.95,528.04,91.65
20090106:1400,69.0,0.0,69.0
20090106:1500,40.4,0.0,40.4
20090106:1600,0.0,0.0,0.0
20090106:1700,0.0,0.0,0.0
20090106:1800,0.0,0.0,0.0
20090106:1900,0.0,0.0,0.0
20090106:2000,0.0,0.0,0.0
20090106:2100,0.0,0.0,0.0
20090106:2200,0.0,0.0,0.0
20090106:2300,0.0,0.0,0.0
20090107:0000,0.0,0.0,0.0
20090107:0100,0.0,0.0,0.0
20090107:0200,0.0,0.0,0.0
20090107:0300,0.0,0.0,0.0
20090107:0400,0.0,0.0,0.0
20090107:0500,0.0,0.0,0.0
20090107:0600,0.0,0.0,0.0
20090107:0700,0.0,0.0,0.0
20090107:0800,15.0,0.0,15.0
20090107:0900,209.5,501.62,74.45
20090107:1000,32.0,0.0,32.0
20090107:1100,345.95,614.7,101.9
20090107:1200,61.0,0.0,61.0
20090107:1300,289.15,574.58,89.4
20090107:1400,22.0,0.0,22.0
20090107:1500,40.95,0.0,40.95
20090107:1600,0.0,0.0,0.0
20090107:1700,0.0,0.0,0.0
20090107:1800,0.0,0.0,0.0
20090107:1900,0.0,0.0,0.0
20090107:2000,0.0,0.0,0.0
20090107:2100,0.0,0.0,0.0
20090107:2200,0.0,0.0,0.0
20090107:2300,0.0,0.0,0.0
20090108:0000,0.0,0.0,0.0
20090108:0100,0.0,0.0,0.0
20090108:0200,0.0,0.0,0.0
20090108:0300,0.0,0.0,0.0
20090108:0400,0.0,0.0,0.0
20090108:0500,0.0,0.0,0.0
20090108:0600,0.0,0.0,0.0
20090108:0700,0.0,0.0,0.0
20090108:0800,85.0,147.84,63.0
20090108:0900,206.15,449.4,84.6
20090108:1000,212.0,106.8,174.0
20090108:1100,331.35,551.05,111.5
20090108:1200,249.0,130.97,197.0
20090108:1300,275.7,496.35,101.9
20090108:1400,64.0,0.0,64.0
20090108:1500,42.95,0.0,42.95
20090108:1600,0.0,0.0,0.0
20090108:1700,0.0,0.0,0.0
20090108:1800,0.0,0.0,0.0
20090108:1900,0.0,0.0,0.0
20090108:2000,0.0,0.0,0.0
20090108:2100,0.0,0.0,0.0
20090108:2200,0.0,0.0,0.0
20090108:2300,0.0,0.0,0.0
20090109:0000,0.0,0.0,0.0
20090109:0100,0.0,0.0,0.0
20090109:0200,0.0,0.0,0.0
20090109:0300,0.0,0.0,0.0
20090109:0400,0.0,0.0,0.0
20090109:0500,0.0,0.0,0.0
20090109:0600,0.0,0.0,0.0
20090109:0700,0.0,0.0,0.0
20090109:0800,101.0,280.3,59.0
20090109:0900,194.15,395.09,86.75
20090109:1000,270.0,290.9,166.0
20090109:1100,326.1,553.96,103.95
20090109:1200,324.0,370.55,176.0
20090109:1300,279.25,523.01,94.75
20090109:1400,85.0,0.0,85.0
20090109:1500,44.4,0.0,44.4
20090109:1600,0.0,0.0,0.0
20090109:1700,0.0,0.0,0.0
20090109:1800,0.0,0.0,0.0
20090109:1900,0.0,0.0,0.0
20090109:2000,0.0,0.0,0.0
20090109:2100,0.0,0.0,0.0
20090109:2200,0.0,0.0,0.0
20090109:2300,0.0,0.0,0.0
20090110:0000,0.0,0.0,0.0
20090110:0100,0.0,0.0,0.0
20090110:0200,0.0,0.0,0.0
20090110:0300,0.0,0.0,0.0
