time(UTC),GHI,DNI,DHI
20100101:0000,0.0,0.0,0.0
20100101:0100,0.0,0.0,0.0
20100101:0200,0.0,0.0,0.0
20100101:0300,0.0,0.0,0.0
20100101:0400,0.0,0.0,0.0
20100101:0500,0.0,0.0,0.0
20100101:0600,0.0,0.0,0.0
20100101:0700,0.0,0.0,0.0
20100101:0800,19.0,82.35,15.0
20100101:0900,47.0,0.0,47.0
20100101:1000,52.0,0.0,52.0
20100101:1100,175.0,127.04,138.0
20100101:1200,64.0,0.0,64.0
20100101:1300,45.0,0.0,45.0
20100101:1400,37.0,0.0,37.0
20100101:1500,24.0,12.06,23.0
20100101:1600,0.0,0.0,0.0
20100101:1700,0.0,0.0,0.0
20100101:1800,0.0,0.0,0.0
20100101:1900,0.0,0.0,0.0
20100101:2000,0.0,0.0,0.0
20100101:2100,0.0,0.0,0.0
20100101:2200,0.0,0.0,0.0
20100101:2300,0.0,0.0,0.0
20100102:0000,0.0,0.0,0.0
20100102:0100,0.0,0.0,0.0
20100102:0200,0.0,0.0,0.0
20100102:0300,0.0,0.0,0.0
20100102:0400,0.0,0.0,0.0
20100102:0500,0.0,0.0,0.0
20100102:0600,0.0,0.0,0.0
20100102:0700,0.0,0.0,0.0
20100102:0800,20.0,102.27,15.0
20100102:0900,67.0,30.62,62.0
20100102:1000,186.0,336.87,103.0
20100102:1100,256.0,533.38,100.0
20100102:1200,78.0,0.0,78.0
20100102:1300,46.0,0.0,46.0
20100102:1400,109.0,130.83,84.0
20100102:1500,45.0,176.28,30.0
20100102:1600,0.0,0.0,0.0
20100102:1700,0.0,0.0,0.0
20100102:1800,0.0,0.0,0.0
20100102:1900,0.0,0.0,0.0
20100102:2000,0.0,0.0,0.0
20100102:2100,0.0,0.0,0.0
20100102:2200,0.0,0.0,0.0
20100102:2300,0.0,0.0,0.0
20100103:0000,0.0,0.0,0.0
20100103:0100,0.0,0.0,0.0
20100103:0200,0.0,0.0,0.0
20100103:0300,0.0,0.0,0.0
20100103:0400,0.0,0.0,0.0
20100103:0500,0.0,0.0,0.0
20100103:0600,0.0,0.0,0.0
20100103:0700,0.0,0.0,0.0
20100103:0800,13.0,20.27,12.0
20100103:0900,95.0,146.32,71.0
20100103:1000,77.0,4.04,76.0
20100103:1100,46.0,0.0,46.0
20100103:1200,57.0,0.0,57.0
20100103:1300,91.0,3.76,90.0
20100103:1400,147.0,388.15,72.0
20100103:1500,58.0,366.2,26.0
20100103:1600,0.0,0.0,0.0
20100103:1700,0.0,0.0,0.0
20100103:1800,0.0,0.0,0.0
20100103:1900,0.0,0.0,0.0
20100103:2000,0.0,0.0,0.0
20100103:2100,0.0,0.0,0.0
20100103:2200,0.0,0.0,0.0
20100103:2300,0.0,0.0,0.0
20100104:0000,0.0,0.0,0.0
20100104:0100,0.0,0.0,0.0
20100104:0200,0.0,0.0,0.0
20100104:0300,0.0,0.0,0.0
20100104:0400,0.0,0.0,0.0
20100104:0500,0.0,0.0,0.0
20100104:0600,0.0,0.0,0.0
20100104:0700,0.0,0.0,0.0
20100104:0800,26.0,200.43,16.0
20100104:0900,142.0,624.72,39.0
20100104:1000,226.0,643.66,66.0
20100104:1100,280.0,704.35,72.0
20100104:1200,129.0,23.19,122.0
20100104:1300,145.0,85.88,122.0
20100104:1400,128.0,225.09,84.0
20100104:1500,52.0,233.91,31.0
20100104:1600,0.0,0.0,0.0
20100104:1700,0.0,0.0,0.0
20100104:1800,0.0,0.0,0.0
20100104:1900,0.0,0.0,0.0
20100104:2000,0.0,0.0,0.0
20100104:2100,0.0,0.0,0.0
20100104:2200,0.0,0.0,0.0
20100104:2300,0.0,0.0,0.0
20100105:0000,0.0,0.0,0.0
20100105:0100,0.0,0.0,0.0
20100105:0200,0.0,0.0,0.0
20100105:0300,0.0,0.0,0.0
20100105:0400,0.0,0.0,0.0
20100105:0500,0.0,0.0,0.0
20100105:0600,0.0,0.0,0.0
20100105:0700,0.0,0.0,0.0
20100105:0800,12.0,0.0,12.0
20100105:0900,97.0,156.77,71.0
20100105:1000,146.0,124.07,115.0
20100105:1100,121.0,16.84,116.0
20100105:1200,121.0,13.17,117.0
20100105:1300,144.0,77.78,123.0
20100105:1400,98.0,70.76,84.0
20100105:1500,48.0,151.72,34.0
20100105:1600,0.0,0.0,0.0
20100105:1700,0.0,0.0,0.0
20100105:1800,0.0,0.0,0.0
20100105:1900,0.0,0.0,0.0
20100105:2000,0.0,0.0,0.0
20100105:2100,0.0,0.0,0.0
20100105:2200,0.0,0.0,0.0
20100105:2300,0.0,0.0,0.0
20100106:0000,0.0,0.0,0.0
20100106:0100,0.0,0.0,0.0
20100106:0200,0.0,0.0,0.0
20100106:0300,0.0,0.0,0.0
20100106:0400,0.0,0.0,0.0
20100106:0500,0.0,0.0,0.0
20100106:0600,0.0,0.0,0.0
20100106:0700,0.0,0.0,0.0
20100106:0800,14.0,19.47,13.0
20100106:0900,111.0,251.59,69.0
20100106:1000,228.0,636.76,68.0
20100106:1100,219.0,281.28,135.0
20100106:1200,131.0,22.89,124.0
20100106:1300,85.0,0.0,85.0
20100106:1400,73.0,9.98,71.0
20100106:1500,6.0,0.0,6.0
20100106:1600,0.0,0.0,0.0
20100106:1700,0.0,0.0,0.0
20100106:1800,0.0,0.0,0.0
20100106:1900,0.0,0.0,0.0
20100106:2000,0.0,0.0,0.0
20100106:2100,0.0,0.0,0.0
20100106:2200,0.0,0.0,0.0
20100106:2300,0.0,0.0,0.0
20100107:0000,0.0,0.0,0.0
20100107:0100,0.0,0.0,0.0
20100107:0200,0.0,0.0,0.0
20100107:0300,0.0,0.0,0.0
20100107:0400,0.0,0.0,0.0
20100107:0500,0.0,0.0,0.0
20100107:0600,0.0,0.0,0.0
20100107:0700,0.0,0.0,0.0
20100107:0800,25.0,172.11,16.0
20100107:0900,114.0,267.61,69.0
20100107:1000,150.0,130.54,117.0
20100107:1100,283.0,682.24,78.0
20100107:1200,297.0,743.68,68.0
20100107:1300,266.0,782.83,51.0
20100107:1400,178.0,625.94,51.0
20100107:1500,67.0,389.46,29.0
20100107:1600,0.0,0.0,0.0
20100107:1700,0.0,0.0,0.0
20100107:1800,0.0,0.0,0.0
20100107:1900,0.0,0.0,0.0
20100107:2000,0.0,0.0,0.0
20100107:2100,0.0,0.0,0.0
20100107:2200,0.0,0.0,0.0
20100107:2300,0.0,0.0,0.0
20100108:0000,0.0,0.0,0.0
20100108:0100,0.0,0.0,0.0
20100108:0200,0.0,0.0,0.0
20100108:0300,0.0,0.0,0.0
20100108:0400,0.0,0.0,0.0
20100108:0500,0.0,0.0,0.0
20100108:0600,0.0,0.0,0.0
20100108:0700,0.0,0.0,0.0
20100108:0800,31.0,300.01,15.0
20100108:0900,133.0,454.3,56.0
20100108:1000,191.0,326.18,108.0
20100108:1100,288.0,710.87,73.0
20100108:1200,290.0,664.12,84.0
20100108:1300,211.0,335.56,118.0
20100108:1400,109.0,92.42,90.0
20100108:1500,48.0,109.6,37.0
20100108:1600,0.0,0.0,0.0
20100108:1700,0.0,0.0,0.0
20100108:1800,0.0,0.0,0.0
20100108:1900,0.0,0.0,0.0
20100108:2000,0.0,0.0,0.0
20100108:2100,0.0,0.0,0.0
20100108:2200,0.0,0.0,0.0
20100108:2300,0.0,0.0,0.0
20100109:0000,0.0,0.0,0.0
20100109:0100,0.0,0.0,0.0
20100109:0200,0.0,0.0,0.0
20100109:0300,0.0,0.0,0.0
20100109:0400,0.0,0.0,0.0
20100109:0500,0.0,0.0,0.0
20100109:0600,0.0,0.0,0.0
20100109:0700,0.0,0.0,0.0
20100109:0800,18.0,36.7,16.0
20100109:0900,86.0,81.9,72.0
20100109:1000,139.0,89.76,116.0
20100109:1100,207.0,206.87,144.0
20100109:1200,144.0,35.19,133.0
20100109:1300,134.0,46.47,121.0
20100109:1400,79.0,14.4,76.0
20100109:1500,37.0,29.05,34.0
20100109:1600,0.0,0.0,0.0
20100109:1700,0.0,0.0,0.0
20100109:1800,0.0,0.0,0.0
20100109:1900,0.0,0.0,0.0
20100109:2000,0.0,0.0,0.0
20100109:2100,0.0,0.0,0.0
20100109:2200,0.0,0.0,0.0
20100109:2300,0.0,0.0,0.0
20100110:0000,0.0,0.0,0.0
20100110:0100,0.0,0.0,0.0
20100110:0200,0.0,0.0,0.0
20100110:0300,0.0,0.0,0.0
20100110:0400,0.0,0.0,0.0
20100110:0500,0.0,0.0,0.0
20100110:0600,0.0,0.0,0.0
20100110:0700,0.0,0.0,0.0
20100110:0800,22.0,71.72,18.0
20100110:0900,77.0,46.37,69.0
20100110:1000,91.0,7.75,89.0
20100110:1100,73.0,0.0,73.0
20100110:1200,110.0,3.17,109.0
20100110:1300,87.0,0.0,87.0
20100110:1400,64.0,0.0,64.0
20100110:1500,49.0,84.71,40.0
20100110:1600,0.0,0.0,0.0
20100110:1700,0.0,0.0,0.0
20100110:1800,0.0,0.0,0.0
20100110:1900,0.0,0.0,0.0
20100110:2000,0.0,0.0,0.0
20100110:2100,0.0,0.0,0.0
20100110:2200,0.0,0.0,0.0
20100110:2300,0.0,0.0,0.0
20100111:0000,0.0,0.0,0.0
20100111:0100,0.0,0.0,0.0
20100111:0200,0.0,0.0,0.0
20100111:0300,0.0,0.0,0.0
20100111:0400,0.0,0.0,0.0
20100111:0500,0.0,0.0,0.0
20100111:0600,0.0,0.0,0.0
20100111:0700,0.0,0.0,0.0
20100111:0800,21.0,52.48,18.0
20100111:0900,88.0,86.09,73.0
20100111:1000,101.0,15.38,97.0
20100111:1100,56.0,0.0,56.0
20100111:1200,88.0,0.0,88.0
20100111:1300,90.0,3.51,89.0
20100111:1400,64.0,0.0,64.0
20100111:1500,41.0,36.59,37.0
20100111:1600,0.0,0.0,0.0
20100111:1700,0.0,0.0,0.0
20100111:1800,0.0,0.0,0.0
