time(UTC),GHI,DNI,DHI
20100101:0000,0.0,0.0,0.0
20100101:0100,0.0,0.0,0.0
20100101:0200,0.0,0.0,0.0
20100101:0300,0.0,0.0,0.0
20100101:0400,0.0,0.0,0.0
20100101:0500,0.0,0.0,0.0
20100101:0600,0.0,0.0,0.0
20100101:0700,0.0,0.0,0.0
20100101:0800,6.0,0.0,6.0
20100101:0900,69.0,4.78,68.0
20100101:1000,124.0,20.36,118.0
20100101:1100,106.0,0.0,106.0
20100101:1200,118.0,2.91,117.0
20100101:1300,130.0,23.0,123.0
20100101:1400,58.0,0.0,58.0
20100101:1500,14.0,0.0,14.0
20100101:1600,0.0,0.0,0.0
20100101:1700,0.0,0.0,0.0
20100101:1800,0.0,0.0,0.0
20100101:1900,0.0,0.0,0.0
20100101:2000,0.0,0.0,0.0
20100101:2100,0.0,0.0,0.0
20100101:2200,0.0,0.0,0.0
20100101:2300,0.0,0.0,0.0
20100102:0000,0.0,0.0,0.0
20100102:0100,0.0,0.0,0.0
20100102:0200,0.0,0.0,0.0
20100102:0300,0.0,0.0,0.0
20100102:0400,0.0,0.0,0.0
20100102:0500,0.0,0.0,0.0
20100102:0600,0.0,0.0,0.0
20100102:0700,0.0,0.0,0.0
20100102:0800,51.0,187.5,34.0
20100102:0900,163.0,390.65,81.0
20100102:1000,283.0,720.71,70.0
20100102:1100,352.0,889.57,48.0
20100102:1200,342.0,776.04,74.0
20100102:1300,294.0,725.22,72.0
20100102:1400,199.0,595.44,64.0
20100102:1500,87.0,524.07,28.0
20100102:1600,0.0,0.0,0.0
20100102:1700,0.0,0.0,0.0
20100102:1800,0.0,0.0,0.0
20100102:1900,0.0,0.0,0.0
20100102:2000,0.0,0.0,0.0
20100102:2100,0.0,0.0,0.0
20100102:2200,0.0,0.0,0.0
20100102:2300,0.0,0.0,0.0
20100103:0000,0.0,0.0,0.0
20100103:0100,0.0,0.0,0.0
20100103:0200,0.0,0.0,0.0
20100103:0300,0.0,0.0,0.0
20100103:0400,0.0,0.0,0.0
20100103:0500,0.0,0.0,0.0
20100103:0600,0.0,0.0,0.0
20100103:0700,0.0,0.0,0.0
20100103:0800,42.0,87.88,34.0
20100103:0900,169.0,446.4,75.0
20100103:1000,162.0,80.93,138.0
20100103:1100,173.0,49.55,156.0
20100103:1200,215.0,129.68,170.0
20100103:1300,189.0,133.1,148.0
20100103:1400,133.0,122.33,105.0
20100103:1500,69.0,217.59,44.0
20100103:1600,0.0,0.0,0.0
20100103:1700,0.0,0.0,0.0
20100103:1800,0.0,0.0,0.0
20100103:1900,0.0,0.0,0.0
20100103:2000,0.0,0.0,0.0
20100103:2100,0.0,0.0,0.0
20100103:2200,0.0,0.0,0.0
20100103:2300,0.0,0.0,0.0
20100104:0000,0.0,0.0,0.0
20100104:0100,0.0,0.0,0.0
20100104:0200,0.0,0.0,0.0
20100104:0300,0.0,0.0,0.0
20100104:0400,0.0,0.0,0.0
20100104:0500,0.0,0.0,0.0
20100104:0600,0.0,0.0,0.0
20100104:0700,0.0,0.0,0.0
20100104:0800,44.0,98.34,35.0
20100104:0900,120.0,118.28,95.0
20100104:1000,135.0,30.24,126.0
20100104:1100,228.0,174.15,168.0
20100104:1200,208.0,111.82,169.0
20100104:1300,94.0,0.0,94.0
20100104:1400,96.0,25.96,90.0
20100104:1500,61.0,119.34,47.0
20100104:1600,0.0,0.0,0.0
20100104:1700,0.0,0.0,0.0
20100104:1800,0.0,0.0,0.0
20100104:1900,0.0,0.0,0.0
20100104:2000,0.0,0.0,0.0
20100104:2100,0.0,0.0,0.0
20100104:2200,0.0,0.0,0.0
20100104:2300,0.0,0.0,0.0
20100105:0000,0.0,0.0,0.0
20100105:0100,0.0,0.0,0.0
20100105:0200,0.0,0.0,0.0
20100105:0300,0.0,0.0,0.0
20100105:0400,0.0,0.0,0.0
20100105:0500,0.0,0.0,0.0
20100105:0600,0.0,0.0,0.0
20100105:0700,0.0,0.0,0.0
20100105:0800,35.0,32.57,32.0
20100105:0900,109.0,75.37,93.0
20100105:1000,115.0,10.04,112.0
20100105:1100,117.0,2.89,116.0
20100105:1200,81.0,0.0,81.0
20100105:1300,152.0,44.83,138.0
20100105:1400,52.0,0.0,52.0
20100105:1500,51.0,50.07,45.0
20100105:1600,0.0,0.0,0.0
20100105:1700,0.0,0.0,0.0
20100105:1800,0.0,0.0,0.0
20100105:1900,0.0,0.0,0.0
20100105:2000,0.0,0.0,0.0
20100105:2100,0.0,0.0,0.0
20100105:2200,0.0,0.0,0.0
20100105:2300,0.0,0.0,0.0
20100106:0000,0.0,0.0,0.0
20100106:0100,0.0,0.0,0.0
20100106:0200,0.0,0.0,0.0
20100106:0300,0.0,0.0,0.0
20100106:0400,0.0,0.0,0.0
20100106:0500,0.0,0.0,0.0
20100106:0600,0.0,0.0,0.0
20100106:0700,0.0,0.0,0.0
20100106:0800,35.0,32.32,32.0
20100106:0900,141.0,215.65,95.0
20100106:1000,143.0,39.96,131.0
20100106:1100,316.0,575.03,116.0
20100106:1200,346.0,751.4,81.0
20100106:1300,312.0,804.33,59.0
20100106:1400,155.0,203.38,107.0
20100106:1500,10.0,0.0,10.0
20100106:1600,0.0,0.0,0.0
20100106:1700,0.0,0.0,0.0
20100106:1800,0.0,0.0,0.0
20100106:1900,0.0,0.0,0.0
20100106:2000,0.0,0.0,0.0
20100106:2100,0.0,0.0,0.0
20100106:2200,0.0,0.0,0.0
20100106:2300,0.0,0.0,0.0
20100107:0000,0.0,0.0,0.0
20100107:0100,0.0,0.0,0.0
20100107:0200,0.0,0.0,0.0
20100107:0300,0.0,0.0,0.0
20100107:0400,0.0,0.0,0.0
20100107:0500,0.0,0.0,0.0
20100107:0600,0.0,0.0,0.0
20100107:0700,0.0,0.0,0.0
20100107:0800,55.0,213.51,35.0
20100107:0900,200.0,736.75,42.0
20100107:1000,164.0,79.53,140.0
20100107:1100,333.0,680.73,95.0
20100107:1200,247.0,214.2,171.0
20100107:1300,267.0,457.51,122.0
20100107:1400,179.0,335.29,99.0
20100107:1500,81.0,263.72,48.0
20100107:1600,0.0,0.0,0.0
20100107:1700,0.0,0.0,0.0
20100107:1800,0.0,0.0,0.0
20100107:1900,0.0,0.0,0.0
20100107:2000,0.0,0.0,0.0
20100107:2100,0.0,0.0,0.0
20100107:2200,0.0,0.0,0.0
20100107:2300,0.0,0.0,0.0
20100108:0000,0.0,0.0,0.0
20100108:0100,0.0,0.0,0.0
20100108:0200,0.0,0.0,0.0
20100108:0300,0.0,0.0,0.0
20100108:0400,0.0,0.0,0.0
20100108:0500,0.0,0.0,0.0
20100108:0600,0.0,0.0,0.0
20100108:0700,0.0,0.0,0.0
20100108:0800,37.0,42.27,33.0
20100108:0900,139.0,194.69,97.0
20100108:1000,139.0,32.96,129.0
20100108:1100,153.0,19.91,146.0
20100108:1200,117.0,2.8,116.0
20100108:1300,118.0,6.26,116.0
20100108:1400,81.0,4.14,80.0
20100108:1500,35.0,0.0,35.0
20100108:1600,0.0,0.0,0.0
20100108:1700,0.0,0.0,0.0
20100108:1800,0.0,0.0,0.0
20100108:1900,0.0,0.0,0.0
20100108:2000,0.0,0.0,0.0
20100108:2100,0.0,0.0,0.0
20100108:2200,0.0,0.0,0.0
20100108:2300,0.0,0.0,0.0
20100109:0000,0.0,0.0,0.0
20100109:0100,0.0,0.0,0.0
20100109:0200,0.0,0.0,0.0
20100109:0300,0.0,0.0,0.0
20100109:0400,0.0,0.0,0.0
20100109:0500,0.0,0.0,0.0
20100109:0600,0.0,0.0,0.0
20100109:0700,0.0,0.0,0.0
20100109:0800,45.0,94.05,36.0
20100109:0900,129.0,138.17,99.0
20100109:1000,64.0,0.0,64.0
20100109:1100,112.0,0.0,112.0
20100109:1200,134.0,5.56,132.0
20100109:1300,104.0,3.11,103.0
20100109:1400,115.0,45.07,104.0
20100109:1500,26.0,0.0,26.0
20100109:1600,0.0,0.0,0.0
20100109:1700,0.0,0.0,0.0
20100109:1800,0.0,0.0,0.0
20100109:1900,0.0,0.0,0.0
20100109:2000,0.0,0.0,0.0
20100109:2100,0.0,0.0,0.0
20100109:2200,0.0,0.0,0.0
20100109:2300,0.0,0.0,0.0
20100110:0000,0.0,0.0,0.0
20100110:0100,0.0,0.0,0.0
20100110:0200,0.0,0.0,0.0
20100110:0300,0.0,0.0,0.0
20100110:0400,0.0,0.0,0.0
20100110:0500,0.0,0.0,0.0
20100110:0600,0.0,0.0,0.0
20100110:0700,0.0,0.0,0.0
20100110:0800,44.0,72.25,37.0
20100110:0900,108.0,64.04,94.0
20100110:1000,90.0,0.0,90.0
20100110:1100,102.0,0.0,102.0
20100110:1200,96.0,0.0,96.0
20100110:1300,93.0,0.0,93.0
20100110:1400,65.0,0.0,65.0
20100110:1500,50.0,22.42,47.0
20100110:1600,0.0,0.0,0.0
20100110:1700,0.0,0.0,0.0
20100110:1800,0.0,0.0,0.0
20100110:1900,0.0,0.0,0.0
20100110:2000,0.0,0.0,0.0
20100110:2100,0.0,0.0,0.0
20100110:2200,0.0,0.0,0.0
20100110:2300,0.0,0.0,0.0
20100111:0000,0.0,0.0,0.0
20100111:0100,0.0,0.0,0.0
20100111:0200,0.0,0.0,0.0
20100111:0300,0.0,0.0,0.0
20100111:0400,0.0,0.0,0.0
20100111:0500,0.0,0.0,0.0
20100111:0600,0.0,0.0,0.0
20100111:0700,0.0,0.0,0.0
20100111:0800,40.0,50.92,35.0
20100111:0900,90.0,22.7,85.0
20100111:1000,92.0,0.0,92.0
20100111:1100,124.0,2.79,123.0
20100111:1200,114.0,0.0,114.0
20100111:1300,106.0,3.05,105.0
20100111:1400,81.0,4.0,80.0
20100111:1500,56.0,36.53,51.0
20100111:1600,0.0,0.0,0.0
20100111:1700,0.0,0.0,0.0
20100111:1800,0.0,0.0,0.0
