time(UTC),GHI,DNI,DHI
20080101:0000,0.0,0.0,0.0
20080101:0100,0.0,0.0,0.0
20080101:0200,0.0,0.0,0.0
20080101:0300,0.0,0.0,0.0
20080101:0400,0.0,0.0,0.0
20080101:0500,0.0,0.0,0.0
20080101:0600,0.0,0.0,0.0
20080101:0700,0.0,0.0,0.0
20080101:0800,0.0,0.0,0.0
20080101:0900,31.0,0.0,31.0
20080101:1000,25.0,0.0,25.0
20080101:1100,40.0,0.0,40.0
20080101:1200,164.0,116.85,131.0
20080101:1300,72.0,0.0,72.0
20080101:1400,55.0,5.47,54.0
20080101:1500,7.0,0.0,7.0
20080101:1600,0.0,0.0,0.0
20080101:1700,0.0,0.0,0.0
20080101:1800,0.0,0.0,0.0
20080101:1900,0.0,0.0,0.0
20080101:2000,0.0,0.0,0.0
20080101:2100,0.0,0.0,0.0
20080101:2200,0.0,0.0,0.0
20080101:2300,0.0,0.0,0.0
20080102:0000,0.0,0.0,0.0
20080102:0100,0.0,0.0,0.0
20080102:0200,0.0,0.0,0.0
20080102:0300,0.0,0.0,0.0
20080102:0400,0.0,0.0,0.0
20080102:0500,0.0,0.0,0.0
20080102:0600,0.0,0.0,0.0
20080102:0700,0.0,0.0,0.0
20080102:0800,0.0,0.0,0.0
20080102:0900,74.0,105.59,59.0
20080102:1000,184.0,463.86,79.0
20080102:1100,260.0,731.57,59.0
20080102:1200,264.0,690.29,68.0
20080102:1300,226.0,619.82,69.0
20080102:1400,158.0,611.09,45.0
20080102:1500,40.0,119.83,30.0
20080102:1600,0.0,0.0,0.0
20080102:1700,0.0,0.0,0.0
20080102:1800,0.0,0.0,0.0
20080102:1900,0.0,0.0,0.0
20080102:2000,0.0,0.0,0.0
20080102:2100,0.0,0.0,0.0
20080102:2200,0.0,0.0,0.0
20080102:2300,0.0,0.0,0.0
20080103:0000,0.0,0.0,0.0
20080103:0100,0.0,0.0,0.0
20080103:0200,0.0,0.0,0.0
20080103:0300,0.0,0.0,0.0
20080103:0400,0.0,0.0,0.0
20080103:0500,0.0,0.0,0.0
20080103:0600,0.0,0.0,0.0
20080103:0700,0.0,0.0,0.0
20080103:0800,0.0,0.0,0.0
20080103:0900,84.0,175.09,59.0
20080103:1000,72.0,4.4,71.0
20080103:1100,85.0,0.0,85.0
20080103:1200,83.0,0.0,83.0
20080103:1300,77.0,0.0,77.0
20080103:1400,36.0,0.0,36.0
20080103:1500,24.0,11.67,23.0
20080103:1600,0.0,0.0,0.0
20080103:1700,0.0,0.0,0.0
20080103:1800,0.0,0.0,0.0
