time(UTC),GHI,DNI,DHI
20130101:0000,0.0,0.0,0.0
20130101:0100,0.0,0.0,0.0
20130101:0200,0.0,0.0,0.0
20130101:0300,0.0,0.0,0.0
20130101:0400,0.0,0.0,0.0
20130101:0500,0.0,0.0,0.0
20130101:0600,0.0,0.0,0.0
20130101:0700,0.0,0.0,0.0
20130101:0800,51.0,30.57,47.0
20130101:0900,47.0,0.0,47.0
20130101:1000,136.0,11.62,132.0
20130101:1100,106.0,0.0,106.0
20130101:1200,172.0,17.8,165.0
20130101:1300,169.0,37.14,156.0
20130101:1400,50.0,0.0,50.0
20130101:1500,47.0,7.0,46.0
20130101:1600,0.0,0.0,0.0
20130101:1700,0.0,0.0,0.0
20130101:1800,0.0,0.0,0.0
20130101:1900,0.0,0.0,0.0
20130101:2000,0.0,0.0,0.0
20130101:2100,0.0,0.0,0.0
20130101:2200,0.0,0.0,0.0
20130101:2300,0.0,0.0,0.0
20130102:0000,0.0,0.0,0.0
20130102:0100,0.0,0.0,0.0
20130102:0200,0.0,0.0,0.0
20130102:0300,0.0,0.0,0.0
20130102:0400,0.0,0.0,0.0
20130102:0500,0.0,0.0,0.0
20130102:0600,0.0,0.0,0.0
20130102:0700,0.0,0.0,0.0
20130102:0800,104.0,511.39,37.0
20130102:0900,236.0,664.38,66.0
20130102:1000,349.0,828.94,63.0
20130102:1100,399.0,815.58,79.0
20130102:1200,404.0,833.6,75.0
20130102:1300,354.0,815.79,67.0
20130102:1400,251.0,708.71,62.0
20130102:1500,112.0,468.66,44.0
20130102:1600,0.0,0.0,0.0
20130102:1700,0.0,0.0,0.0
20130102:1800,0.0,0.0,0.0
20130102:1900,0.0,0.0,0.0
20130102:2000,0.0,0.0,0.0
20130102:2100,0.0,0.0,0.0
20130102:2200,0.0,0.0,0.0
20130102:2300,0.0,0.0,0.0
20130103:0000,0.0,0.0,0.0
20130103:0100,0.0,0.0,0.0
20130103:0200,0.0,0.0,0.0
20130103:0300,0.0,0.0,0.0
20130103:0400,0.0,0.0,0.0
20130103:0500,0.0,0.0,0.0
20130103:0600,0.0,0.0,0.0
20130103:0700,0.0,0.0,0.0
20130103:0800,105.0,525.54,36.0
20130103:0900,241.0,701.82,61.0
