time(UTC),GHI,DNI,DHI
20140101:0000,0.0,0.0,0.0
20140101:0100,0.0,0.0,0.0
20140101:0200,0.0,0.0,0.0
20140101:0300,0.0,0.0,0.0
20140101:0400,0.0,0.0,0.0
20140101:0500,0.0,0.0,0.0
20140101:0600,0.0,0.0,0.0
20140101:0700,0.0,0.0,0.0
20140101:0800,47.0,0.0,47.0
20140101:0900,93.0,0.0,93.0
20140101:1000,120.0,0.0,120.0
20140101:1100,126.0,0.0,126.0
20140101:1200,329.0,567.37,122.0
20140101:1300,275.0,491.54,117.0
20140101:1400,79.0,0.0,79.0
20140101:1500,44.0,0.0,44.0
20140101:1600,0.0,0.0,0.0
20140101:1700,0.0,0.0,0.0
20140101:1800,0.0,0.0,0.0
20140101:1900,0.0,0.0,0.0
20140101:2000,0.0,0.0,0.0
20140101:2100,0.0,0.0,0.0
20140101:2200,0.0,0.0,0.0
20140101:2300,0.0,0.0,0.0
20140102:0000,0.0,0.0,0.0
20140102:0100,0.0,0.0,0.0
20140102:0200,0.0,0.0,0.0
20140102:0300,0.0,0.0,0.0
20140102:0400,0.0,0.0,0.0
20140102:0500,0.0,0.0,0.0
20140102:0600,0.0,0.0,0.0
20140102:0700,0.0,0.0,0.0
20140102:0800,8.0,0.0,8.0
20140102:0900,19.0,0.0,19.0
20140102:1000,44.0,0.0,44.0
20140102:1100,319.0,503.17,135.0
20140102:1200,229.0,133.74,180.0
20140102:1300,225.0,225.81,152.0
20140102:1400,107.0,0.0,107.0
20140102:1500,39.0,0.0,39.0
20140102:1600,0.0,0.0,0.0
20140102:1700,0.0,0.0,0.0
20140102:1800,0.0,0.0,0.0
20140102:1900,0.0,0.0,0.0
20140102:2000,0.0,0.0,0.0
20140102:2100,0.0,0.0,0.0
20140102:2200,0.0,0.0,0.0
20140102:2300,0.0,0.0,0.0
20140103:0000,0.0,0.0,0.0
20140103:0100,0.0,0.0,0.0
20140103:0200,0.0,0.0,0.0
20140103:0300,0.0,0.0,0.0
20140103:0400,0.0,0.0,0.0
20140103:0500,0.0,0.0,0.0
20140103:0600,0.0,0.0,0.0
20140103:0700,0.0,0.0,0.0
20140103:0800,30.0,0.0,30.0
20140103:0900,90.0,0.0,90.0
20140103:1000,115.0,0.0,115.0
20140103:1100,190.0,54.49,170.0
20140103:1200,108.0,0.0,108.0
20140103:1300,121.0,6.15,119.0
20140103:1400,63.0,0.0,63.0
20140103:1500,38.0,0.0,38.0
20140103:1600,0.0,0.0,0.0
20140103:1700,0.0,0.0,0.0
20140103:1800,0.0,0.0,0.0
20140103:1900,0.0,0.0,0.0
20140103:2000,0.0,0.0,0.0
20140103:2100,0.0,0.0,0.0
20140103:2200,0.0,0.0,0.0
20140103:2300,0.0,0.0,0.0
20140104:0000,0.0,0.0,0.0
20140104:0100,0.0,0.0,0.0
20140104:0200,0.0,0.0,0.0
20140104:0300,0.0,0.0,0.0
20140104:0400,0.0,0.0,0.0
20140104:0500,0.0,0.0,0.0
20140104:0600,0.0,0.0,0.0
20140104:0700,0.0,0.0,0.0
20140104:0800,37.0,0.0,37.0
20140104:0900,41.0,0.0,41.0
20140104:1000,39.0,0.0,39.0
20140104:1100,72.0,0.0,72.0
20140104:1200,33.0,0.0,33.0
20140104:1300,45.0,0.0,45.0
20140104:1400,20.0,0.0,20.0
20140104:1500,8.0,0.0,8.0
20140104:1600,0.0,0.0,0.0
20140104:1700,0.0,0.0,0.0
20140104:1800,0.0,0.0,0.0
20140104:1900,0.0,0.0,0.0
20140104:2000,0.0,0.0,0.0
20140104:2100,0.0,0.0,0.0
20140104:2200,0.0,0.0,0.0
20140104:2300,0.0,0.0,0.0
20140105:0000,0.0,0.0,0.0
20140105:0100,0.0,0.0,0.0
20140105:0200,0.0,0.0,0.0
20140105:0300,0.0,0.0,0.0
20140105:0400,0.0,0.0,0.0
20140105:0500,0.0,0.0,0.0
20140105:0600,0.0,0.0,0.0
20140105:0700,0.0,0.0,0.0
20140105:0800,44.0,0.0,44.0
20140105:0900,108.0,0.0,108.0
20140105:1000,156.0,0.0,156.0
20140105:1100,174.0,32.43,162.0
20140105:1200,234.0,139.88,182.0
20140105:1300,252.0,324.76,145.0
20140105:1400,92.0,0.0,92.0
20140105:1500,47.0,0.0,47.0
20140105:1600,0.0,0.0,0.0
20140105:1700,0.0,0.0,0.0
20140105:1800,0.0,0.0,0.0
20140105:1900,0.0,0.0,0.0
20140105:2000,0.0,0.0,0.0
20140105:2100,0.0,0.0,0.0
20140105:2200,0.0,0.0,0.0
20140105:2300,0.0,0.0,0.0
20140106:0000,0.0,0.0,0.0
20140106:0100,0.0,0.0,0.0
20140106:0200,0.0,0.0,0.0
20140106:0300,0.0,0.0,0.0
20140106:0400,0.0,0.0,0.0
20140106:0500,0.0,0.0,0.0
20140106:0600,0.0,0.0,0.0
20140106:0700,0.0,0.0,0.0
20140106:0800,40.0,0.0,40.0
20140106:0900,110.0,0.0,110.0
20140106:1000,127.0,0.0,127.0
20140106:1100,189.0,48.42,171.0
20140106:1200,332.0,537.78,131.0
20140106:1300,232.0,229.08,156.0
20140106:1400,111.0,0.0,111.0
20140106:1500,42.0,0.0,42.0
20140106:1600,0.0,0.0,0.0
20140106:1700,0.0,0.0,0.0
20140106:1800,0.0,0.0,0.0
20140106:1900,0.0,0.0,0.0
20140106:2000,0.0,0.0,0.0
20140106:2100,0.0,0.0,0.0
20140106:2200,0.0,0.0,0.0
20140106:2300,0.0,0.0,0.0
20140107:0000,0.0,0.0,0.0
20140107:0100,0.0,0.0,0.0
20140107:0200,0.0,0.0,0.0
20140107:0300,0.0,0.0,0.0
20140107:0400,0.0,0.0,0.0
20140107:0500,0.0,0.0,0.0
20140107:0600,0.0,0.0,0.0
20140107:0700,0.0,0.0,0.0
20140107:0800,41.0,0.0,41.0
20140107:0900,104.0,0.0,104.0
20140107:1000,148.0,0.0,148.0
20140107:1100,344.0,607.64,117.0
20140107:1200,368.0,750.23,86.0
20140107:1300,315.0,682.33,87.0
20140107:1400,228.0,664.79,61.0
20140107:1500,46.0,0.0,46.0
20140107:1600,0.0,0.0,0.0
20140107:1700,0.0,0.0,0.0
20140107:1800,0.0,0.0,0.0
20140107:1900,0.0,0.0,0.0
20140107:2000,0.0,0.0,0.0
20140107:2100,0.0,0.0,0.0
20140107:2200,0.0,0.0,0.0
20140107:2300,0.0,0.0,0.0
20140108:0000,0.0,0.0,0.0
20140108:0100,0.0,0.0,0.0
20140108:0200,0.0,0.0,0.0
20140108:0300,0.0,0.0,0.0
20140108:0400,0.0,0.0,0.0
20140108:0500,0.0,0.0,0.0
20140108:0600,0.0,0.0,0.0
20140108:0700,0.0,0.0,0.0
20140108:0800,47.0,0.0,47.0
20140108:0900,85.0,0.0,85.0
20140108:1000,99.0,0.0,99.0
20140108:1100,322.0,474.02,144.0
20140108:1200,374.0,780.16,79.0
20140108:1300,303.0,585.18,106.0
20140108:1400,226.0,618.36,69.0
20140108:1500,48.0,0.0,48.0
20140108:1600,0.0,0.0,0.0
20140108:1700,0.0,0.0,0.0
20140108:1800,0.0,0.0,0.0
20140108:1900,0.0,0.0,0.0
20140108:2000,0.0,0.0,0.0
20140108:2100,0.0,0.0,0.0
20140108:2200,0.0,0.0,0.0
20140108:2300,0.0,0.0,0.0
20140109:0000,0.0,0.0,0.0
20140109:0100,0.0,0.0,0.0
20140109:0200,0.0,0.0,0.0
20140109:0300,0.0,0.0,0.0
20140109:0400,0.0,0.0,0.0
20140109:0500,0.0,0.0,0.0
20140109:0600,0.0,0.0,0.0
20140109:0700,0.0,0.0,0.0
20140109:0800,48.0,0.0,48.0
20140109:0900,109.0,0.0,109.0
20140109:1000,148.0,0.0,148.0
20140109:1100,293.0,323.13,171.0
20140109:1200,311.0,394.24,161.0
20140109:1300,259.0,318.35,151.0
20140109:1400,159.0,155.83,119.0
20140109:1500,54.0,0.0,54.0
20140109:1600,0.0,0.0,0.0
20140109:1700,0.0,0.0,0.0
20140109:1800,0.0,0.0,0.0
20140109:1900,0.0,0.0,0.0
20140109:2000,0.0,0.0,0.0
20140109:2100,0.0,0.0,0.0
20140109:2200,0.0,0.0,0.0
20140109:2300,0.0,0.0,0.0
20140110:0000,0.0,0.0,0.0
20140110:0100,0.0,0.0,0.0
20140110:0200,0.0,0.0,0.0
20140110:0300,0.0,0.0,0.0
20140110:0400,0.0,0.0,0.0
20140110:0500,0.0,0.0,0.0
20140110:0600,0.0,0.0,0.0
20140110:0700,0.0,0.0,0.0
20140110:0800,24.0,0.0,24.0
20140110:0900,53.0,0.0,53.0
20140110:1000,67.0,0.0,67.0
20140110:1100,380.0,808.48,73.0
20140110:1200,393.0,882.63,55.0
20140110:1300,340.0,821.73,59.0
20140110:1400,251.0,824.45,37.0
20140110:1500,35.0,0.0,35.0
20140110:1600,0.0,0.0,0.0
20140110:1700,0.0,0.0,0.0
20140110:1800,0.0,0.0,0.0
20140110:1900,0.0,0.0,0.0
20140110:2000,0.0,0.0,0.0
20140110:2100,0.0,0.0,0.0
20140110:2200,0.0,0.0,0.0
20140110:2300,0.0,0.0,0.0
20140111:0000,0.0,0.0,0.0
20140111:0100,0.0,0.0,0.0
20140111:0200,0.0,0.0,0.0
20140111:0300,0.0,0.0,0.0
20140111:0400,0.0,0.0,0.0
20140111:0500,0.0,0.0,0.0
20140111:0600,0.0,0.0,0.0
20140111:0700,0.0,0.0,0.0
20140111:0800,50.0,0.0,50.0
20140111:0900,112.0,0.0,112.0
20140111:1000,141.0,0.0,141.0
20140111:1100,92.0,0.0,92.0
20140111:1200,133.0,2.59,132.0
20140111:1300,145.0,17.4,139.0
20140111:1400,118.0,34.28,109.0
20140111:1500,35.0,0.0,35.0
20140111:1600,0.0,0.0,0.0
20140111:1700,0.0,0.0,0.0
20140111:1800,0.0,0.0,0.0
20140111:1900,0.0,0.0,0.0
20140111:2000,0.0,0.0,0.0
20140111:2100,0.0,0.0,0.0
20140111:2200,0.0,0.0,0.0
20140111:2300,0.0,0.0,0.0
20140112:0000,0.0,0.0,0.0
20140112:0100,0.0,0.0,0.0
20140112:0200,0.0,0.0,0.0
20140112:0300,0.0,0.0,0.0
20140112:0400,0.0,0.0,0.0
20140112:0500,0.0,0.0,0.0
20140112:0600,0.0,0.0,0.0
20140112:0700,0.0,0.0,0.0
20140112:0800,36.0,0.0,36.0
20140112:0900,54.0,0.0,54.0
20140112:1000,62.0,0.0,62.0
20140112:1100,389.0,840.29,66.0
20140112:1200,401.0,901.61,51.0
20140112:1300,354.0,882.99,47.0
20140112:1400,258.0,832.04,37.0
20140112:1500,36.0,0.0,36.0
20140112:1600,0.0,0.0,0.0
20140112:1700,0.0,0.0,0.0
20140112:1800,0.0,0.0,0.0
20140112:1900,0.0,0.0,0.0
20140112:2000,0.0,0.0,0.0
20140112:2100,0.0,0.0,0.0
20140112:2200,0.0,0.0,0.0
20140112:2300,0.0,0.0,0.0
20140113:0000,0.0,0.0,0.0
20140113:0100,0.0,0.0,0.0
20140113:0200,0.0,0.0,0.0
20140113:0300,0.0,0.0,0.0
20140113:0400,0.0,0.0,0.0
20140113:0500,0.0,0.0,0.0
20140113:0600,0.0,0.0,0.0
20140113:0700,0.0,0.0,0.0
20140113:0800,49.0,0.0,49.0
20140113:0900,21.0,0.0,21.0
20140113:1000,57.0,0.0,57.0
20140113:1100,67.0,0.0,67.0
20140113:1200,71.0,0.0,71.0
20140113:1300,33.0,0.0,33.0
20140113:1400,32.0,0.0,32.0
20140113:1500,38.0,0.0,38.0
20140113:1600,0.0,0.0,0.0
20140113:1700,0.0,0.0,0.0
20140113:1800,0.0,0.0,0.0
20140113:1900,0.0,0.0,0.0
20140113:2000,0.0,0.0,0.0
20140113:2100,0.0,0.0,0.0
20140113:2200,0.0,0.0,0.0
20140113:2300,0.0,0.0,0.0
20140114:0000,0.0,0.0,0.0
20140114:0100,0.0,0.0,0.0
20140114:0200,0.0,0.0,0.0
20140114:0300,0.0,0.0,0.0
20140114:0400,0.0,0.0,0.0
20140114:0500,0.0,0.0,0.0
20140114:0600,0.0,0.0,0.0
20140114:0700,0.0,0.0,0.0
20140114:0800,41.2,0.0,41.2
20140114:0900,114.0,0.0,114.0
20140114:1000,150.0,0.0,150.0
20140114:1100,152.0,7.7,149.0
20140114:1200,218.0,76.17,188.0
20140114:1300,218.0,132.85,171.0
20140114:1400,158.0,117.64,126.0
20140114:1500,64.0,0.0,64.0
20140114:1600,0.0,0.0,0.0
20140114:1700,0.0,0.0,0.0
20140114:1800,0.0,0.0,0.0
20140114:1900,0.0,0.0,0.0
20140114:2000,0.0,0.0,0.0
20140114:2100,0.0,0.0,0.0
20140114:2200,0.0,0.0,0.0
20140114:2300,0.0,0.0,0.0
20140115:0000,0.0,0.0,0.0
20140115:0100,0.0,0.0,0.0
20140115:0200,0.0,0.0,0.0
20140115:0300,0.0,0.0,0.0
20140115:0400,0.0,0.0,0.0
20140115:0500,0.0,0.0,0.0
20140115:0600,0.0,0.0,0.0
20140115:0700,0.0,0.0,0.0
20140115:0800,52.0,0.0,52.0
20140115:0900,108.0,0.0,108.0
20140115:1000,166.0,0.0,166.0
20140115:1100,145.0,5.1,143.0
20140115:1200,349.0,511.52,146.0
20140115:1300,261.0,268.91,165.0
20140115:1400,250.0,646.45,72.0
20140115:1500,52.0,0.0,52.0
20140115:1600,0.0,0.0,0.0
20140115:1700,0.0,0.0,0.0
20140115:1800,0.0,0.0,0.0
20140115:1900,0.0,0.0,0.0
20140115:2000,0.0,0.0,0.0
20140115:2100,0.0,0.0,0.0
20140115:2200,0.0,0.0,0.0
20140115:2300,0.0,0.0,0.0
20140116:0000,0.0,0.0,0.0
20140116:0100,0.0,0.0,0.0
20140116:0200,0.0,0.0,0.0
20140116:0300,0.0,0.0,0.0
20140116:0400,0.0,0.0,0.0
20140116:0500,0.0,0.0,0.0
20140116:0600,0.0,0.0,0.0
20140116:0700,0.0,0.0,0.0
20140116:0800,29.0,0.0,29.0
20140116:0900,65.0,0.0,65.0
20140116:1000,91.0,0.0,91.0
20140116:1100,106.0,0.0,106.0
20140116:1200,97.0,0.0,97.0
20140116:1300,105.0,0.0,105.0
20140116:1400,83.0,0.0,83.0
20140116:1500,51.0,0.0,51.0
20140116:1600,0.0,0.0,0.0
20140116:1700,0.0,0.0,0.0
20140116:1800,0.0,0.0,0.0
20140116:1900,0.0,0.0,0.0
20140116:2000,0.0,0.0,0.0
20140116:2100,0.0,0.0,0.0
20140116:2200,0.0,0.0,0.0
20140116:2300,0.0,0.0,0.0
20140117:0000,0.0,0.0,0.0
