time(UTC),GHI,DNI,DHI
20070101:0000,0.0,0.0,0.0
20070101:0100,0.0,0.0,0.0
20070101:0200,0.0,0.0,0.0
20070101:0300,0.0,0.0,0.0
20070101:0400,0.0,0.0,0.0
20070101:0500,0.0,0.0,0.0
20070101:0600,0.0,0.0,0.0
20070101:0700,0.0,0.0,0.0
20070101:0800,16.0,18.48,15.0
20070101:0900,152.0,568.78,49.0
20070101:1000,96.0,7.24,94.0
20070101:1100,313.0,674.7,88.0
20070101:1200,281.0,393.09,144.0
20070101:1300,288.0,592.89,98.0
20070101:1400,75.0,0.0,75.0
20070101:1500,20.0,0.0,20.0
20070101:1600,0.0,0.0,0.0
20070101:1700,0.0,0.0,0.0
20070101:1800,0.0,0.0,0.0
20070101:1900,0.0,0.0,0.0
20070101:2000,0.0,0.0,0.0
20070101:2100,0.0,0.0,0.0
20070101:2200,0.0,0.0,0.0
20070101:2300,0.0,0.0,0.0
20070102:0000,0.0,0.0,0.0
20070102:0100,0.0,0.0,0.0
20070102:0200,0.0,0.0,0.0
20070102:0300,0.0,0.0,0.0
20070102:0400,0.0,0.0,0.0
20070102:0500,0.0,0.0,0.0
20070102:0600,0.0,0.0,0.0
20070102:0700,0.0,0.0,0.0
20070102:0800,19.0,36.84,17.0
20070102:0900,146.0,495.74,56.0
20070102:1000,196.0,259.78,124.0
20070102:1100,276.0,430.37,132.0
20070102:1200,341.0,762.93,74.0
20070102:1300,241.0,307.25,142.0
20070102:1400,161.0,185.61,114.0
20070102:1500,72.0,88.01,59.0
20070102:1600,0.0,0.0,0.0
20070102:1700,0.0,0.0,0.0
20070102:1800,0.0,0.0,0.0
20070102:1900,0.0,0.0,0.0
20070102:2000,0.0,0.0,0.0
20070102:2100,0.0,0.0,0.0
20070102:2200,0.0,0.0,0.0
20070102:2300,0.0,0.0,0.0
20070103:0000,0.0,0.0,0.0
20070103:0100,0.0,0.0,0.0
20070103:0200,0.0,0.0,0.0
20070103:0300,0.0,0.0,0.0
20070103:0400,0.0,0.0,0.0
20070103:0500,0.0,0.0,0.0
20070103:0600,0.0,0.0,0.0
20070103:0700,0.0,0.0,0.0
20070103:0800,19.0,36.64,17.0
20070103:0900,104.0,137.27,79.0
20070103:1000,142.0,64.73,124.0
20070103:1100,182.0,77.42,156.0
20070103:1200,235.0,187.75,169.0
20070103:1300,223.0,225.25,150.0
20070103:1400,134.0,82.25,113.0
20070103:1500,75.0,93.34,61.0
20070103:1600,0.0,0.0,0.0
20070103:1700,0.0,0.0,0.0
20070103:1800,0.0,0.0,0.0
20070103:1900,0.0,0.0,0.0
20070103:2000,0.0,0.0,0.0
20070103:2100,0.0,0.0,0.0
20070103:2200,0.0,0.0,0.0
20070103:2300,0.0,0.0,0.0
20070104:0000,0.0,0.0,0.0
20070104:0100,0.0,0.0,0.0
20070104:0200,0.0,0.0,0.0
20070104:0300,0.0,0.0,0.0
20070104:0400,0.0,0.0,0.0
20070104:0500,0.0,0.0,0.0
20070104:0600,0.0,0.0,0.0
20070104:0700,0.0,0.0,0.0
20070104:0800,19.0,54.56,16.0
20070104:0900,79.0,38.29,72.0
20070104:1000,251.0,616.3,79.0
20070104:1100,133.0,11.86,129.0
20070104:1200,34.0,0.0,34.0
20070104:1300,181.0,88.94,152.0
20070104:1400,150.0,128.13,117.0
20070104:1500,35.0,0.0,35.0
20070104:1600,0.0,0.0,0.0
20070104:1700,0.0,0.0,0.0
20070104:1800,0.0,0.0,0.0
20070104:1900,0.0,0.0,0.0
20070104:2000,0.0,0.0,0.0
20070104:2100,0.0,0.0,0.0
20070104:2200,0.0,0.0,0.0
20070104:2300,0.0,0.0,0.0
20070105:0000,0.0,0.0,0.0
20070105:0100,0.0,0.0,0.0
20070105:0200,0.0,0.0,0.0
20070105:0300,0.0,0.0,0.0
20070105:0400,0.0,0.0,0.0
20070105:0500,0.0,0.0,0.0
20070105:0600,0.0,0.0,0.0
20070105:0700,0.0,0.0,0.0
20070105:0800,14.0,0.0,14.0
20070105:0900,117.0,212.37,78.0
20070105:1000,218.0,374.68,113.0
20070105:1100,151.0,26.57,142.0
20070105:1200,111.0,0.0,111.0
20070105:1300,189.0,106.66,154.0
20070105:1400,101.0,15.39,97.0
20070105:1500,105.0,297.06,59.0
20070105:1600,0.0,0.0,0.0
20070105:1700,0.0,0.0,0.0
20070105:1800,0.0,0.0,0.0
20070105:1900,0.0,0.0,0.0
20070105:2000,0.0,0.0,0.0
20070105:2100,0.0,0.0,0.0
20070105:2200,0.0,0.0,0.0
20070105:2300,0.0,0.0,0.0
20070106:0000,0.0,0.0,0.0
20070106:0100,0.0,0.0,0.0
20070106:0200,0.0,0.0,0.0
20070106:0300,0.0,0.0,0.0
20070106:0400,0.0,0.0,0.0
20070106:0500,0.0,0.0,0.0
20070106:0600,0.0,0.0,0.0
20070106:0700,0.0,0.0,0.0
20070106:0800,3.0,0.0,3.0
20070106:0900,24.0,0.0,24.0
20070106:1000,31.0,0.0,31.0
20070106:1100,99.0,0.0,99.0
20070106:1200,30.0,0.0,30.0
20070106:1300,59.0,0.0,59.0
