time(UTC),GHI,DNI,DHI
20100101:0000,0.0,0.0,0.0
20100101:0100,0.0,0.0,0.0
20100101:0200,0.0,0.0,0.0
20100101:0300,0.0,0.0,0.0
20100101:0400,0.0,0.0,0.0
20100101:0500,0.0,0.0,0.0
20100101:0600,0.0,0.0,0.0
20100101:0700,0.0,0.0,0.0
20100101:0800,42.0,0.0,42.0
20100101:0900,74.0,0.0,74.0
20100101:1000,131.0,12.42,127.0
20100101:1100,123.0,2.68,122.0
20100101:1200,111.0,0.0,111.0
20100101:1300,146.0,17.57,140.0
20100101:1400,48.0,0.0,48.0
20100101:1500,60.0,0.0,60.0
20100101:1600,0.0,0.0,0.0
20100101:1700,0.0,0.0,0.0
20100101:1800,0.0,0.0,0.0
20100101:1900,0.0,0.0,0.0
20100101:2000,0.0,0.0,0.0
20100101:2100,0.0,0.0,0.0
20100101:2200,0.0,0.0,0.0
20100101:2300,0.0,0.0,0.0
20100102:0000,0.0,0.0,0.0
20100102:0100,0.0,0.0,0.0
20100102:0200,0.0,0.0,0.0
20100102:0300,0.0,0.0,0.0
20100102:0400,0.0,0.0,0.0
20100102:0500,0.0,0.0,0.0
20100102:0600,0.0,0.0,0.0
20100102:0700,0.0,0.0,0.0
20100102:0800,40.0,0.0,40.0
20100102:0900,78.0,0.0,78.0
20100102:1000,318.0,774.15,68.0
20100102:1100,380.0,826.2,71.0
20100102:1200,390.0,847.83,67.0
20100102:1300,348.0,847.48,57.0
20100102:1400,53.0,0.0,53.0
20100102:1500,35.0,0.0,35.0
20100102:1600,0.0,0.0,0.0
20100102:1700,0.0,0.0,0.0
20100102:1800,0.0,0.0,0.0
20100102:1900,0.0,0.0,0.0
20100102:2000,0.0,0.0,0.0
20100102:2100,0.0,0.0,0.0
20100102:2200,0.0,0.0,0.0
20100102:2300,0.0,0.0,0.0
20100103:0000,0.0,0.0,0.0
20100103:0100,0.0,0.0,0.0
20100103:0200,0.0,0.0,0.0
20100103:0300,0.0,0.0,0.0
20100103:0400,0.0,0.0,0.0
20100103:0500,0.0,0.0,0.0
20100103:0600,0.0,0.0,0.0
20100103:0700,0.0,0.0,0.0
20100103:0800,39.0,0.0,39.0
20100103:0900,107.0,0.0,107.0
20100103:1000,177.0,77.19,152.0
20100103:1100,157.0,13.32,152.0
20100103:1200,154.0,10.46,150.0
20100103:1300,112.0,0.0,112.0
20100103:1400,83.0,0.0,83.0
20100103:1500,53.0,0.0,53.0
20100103:1600,0.0,0.0,0.0
20100103:1700,0.0,0.0,0.0
20100103:1800,0.0,0.0,0.0
20100103:1900,0.0,0.0,0.0
20100103:2000,0.0,0.0,0.0
20100103:2100,0.0,0.0,0.0
20100103:2200,0.0,0.0,0.0
20100103:2300,0.0,0.0,0.0
20100104:0000,0.0,0.0,0.0
20100104:0100,0.0,0.0,0.0
20100104:0200,0.0,0.0,0.0
20100104:0300,0.0,0.0,0.0
20100104:0400,0.0,0.0,0.0
20100104:0500,0.0,0.0,0.0
20100104:0600,0.0,0.0,0.0
20100104:0700,0.0,0.0,0.0
20100104:0800,40.0,0.0,40.0
20100104:0900,96.0,0.0,96.0
20100104:1000,139.0,18.47,133.0
20100104:1100,197.0,55.75,176.0
20100104:1200,195.0,46.84,177.0
20100104:1300,147.0,17.28,141.0
20100104:1400,108.0,0.0,108.0
20100104:1500,60.0,0.0,60.0
20100104:1600,0.0,0.0,0.0
20100104:1700,0.0,0.0,0.0
20100104:1800,0.0,0.0,0.0
20100104:1900,0.0,0.0,0.0
20100104:2000,0.0,0.0,0.0
20100104:2100,0.0,0.0,0.0
20100104:2200,0.0,0.0,0.0
20100104:2300,0.0,0.0,0.0
20100105:0000,0.0,0.0,0.0
20100105:0100,0.0,0.0,0.0
20100105:0200,0.0,0.0,0.0
20100105:0300,0.0,0.0,0.0
20100105:0400,0.0,0.0,0.0
20100105:0500,0.0,0.0,0.0
20100105:0600,0.0,0.0,0.0
20100105:0700,0.0,0.0,0.0
20100105:0800,42.0,0.0,42.0
20100105:0900,71.0,0.0,71.0
20100105:1000,135.0,15.33,130.0
20100105:1100,92.0,0.0,92.0
20100105:1200,94.0,0.0,94.0
20100105:1300,121.0,2.86,120.0
20100105:1400,98.0,0.0,98.0
20100105:1500,54.0,0.0,54.0
20100105:1600,0.0,0.0,0.0
20100105:1700,0.0,0.0,0.0
20100105:1800,0.0,0.0,0.0
20100105:1900,0.0,0.0,0.0
20100105:2000,0.0,0.0,0.0
20100105:2100,0.0,0.0,0.0
20100105:2200,0.0,0.0,0.0
20100105:2300,0.0,0.0,0.0
20100106:0000,0.0,0.0,0.0
20100106:0100,0.0,0.0,0.0
20100106:0200,0.0,0.0,0.0
20100106:0300,0.0,0.0,0.0
20100106:0400,0.0,0.0,0.0
20100106:0500,0.0,0.0,0.0
20100106:0600,0.0,0.0,0.0
20100106:0700,0.0,0.0,0.0
20100106:0800,32.0,0.0,32.0
20100106:0900,62.0,0.0,62.0
20100106:1000,324.0,791.13,65.0
20100106:1100,380.0,784.53,82.0
20100106:1200,392.0,803.84,80.0
20100106:1300,342.0,733.6,84.0
20100106:1400,111.0,0.0,111.0
20100106:1500,64.0,0.0,64.0
20100106:1600,0.0,0.0,0.0
20100106:1700,0.0,0.0,0.0
20100106:1800,0.0,0.0,0.0
20100106:1900,0.0,0.0,0.0
20100106:2000,0.0,0.0,0.0
20100106:2100,0.0,0.0,0.0
20100106:2200,0.0,0.0,0.0
20100106:2300,0.0,0.0,0.0
20100107:0000,0.0,0.0,0.0
20100107:0100,0.0,0.0,0.0
20100107:0200,0.0,0.0,0.0
20100107:0300,0.0,0.0,0.0
20100107:0400,0.0,0.0,0.0
20100107:0500,0.0,0.0,0.0
20100107:0600,0.0,0.0,0.0
20100107:0700,0.0,0.0,0.0
20100107:0800,43.0,0.0,43.0
20100107:0900,104.0,0.0,104.0
20100107:1000,155.0,36.5,143.0
20100107:1100,196.0,49.79,177.0
20100107:1200,240.0,120.45,193.0
20100107:1300,113.0,0.0,113.0
20100107:1400,120.0,0.0,120.0
20100107:1500,64.0,0.0,64.0
20100107:1600,0.0,0.0,0.0
20100107:1700,0.0,0.0,0.0
20100107:1800,0.0,0.0,0.0
20100107:1900,0.0,0.0,0.0
20100107:2000,0.0,0.0,0.0
20100107:2100,0.0,0.0,0.0
20100107:2200,0.0,0.0,0.0
20100107:2300,0.0,0.0,0.0
20100108:0000,0.0,0.0,0.0
20100108:0100,0.0,0.0,0.0
20100108:0200,0.0,0.0,0.0
20100108:0300,0.0,0.0,0.0
20100108:0400,0.0,0.0,0.0
20100108:0500,0.0,0.0,0.0
20100108:0600,0.0,0.0,0.0
20100108:0700,0.0,0.0,0.0
20100108:0800,43.0,0.0,43.0
20100108:0900,38.0,0.0,38.0
20100108:1000,201.0,124.12,160.0
20100108:1100,148.0,7.82,145.0
20100108:1200,72.0,0.0,72.0
20100108:1300,66.0,0.0,66.0
20100108:1400,85.0,0.0,85.0
20100108:1500,67.0,0.0,67.0
20100108:1600,0.0,0.0,0.0
20100108:1700,0.0,0.0,0.0
20100108:1800,0.0,0.0,0.0
20100108:1900,0.0,0.0,0.0
20100108:2000,0.0,0.0,0.0
20100108:2100,0.0,0.0,0.0
20100108:2200,0.0,0.0,0.0
20100108:2300,0.0,0.0,0.0
20100109:0000,0.0,0.0,0.0
20100109:0100,0.0,0.0,0.0
20100109:0200,0.0,0.0,0.0
20100109:0300,0.0,0.0,0.0
20100109:0400,0.0,0.0,0.0
20100109:0500,0.0,0.0,0.0
20100109:0600,0.0,0.0,0.0
20100109:0700,0.0,0.0,0.0
20100109:0800,37.0,0.0,37.0
20100109:0900,85.0,0.0,85.0
20100109:1000,169.0,54.22,151.0
20100109:1100,138.0,2.59,137.0
20100109:1200,107.0,0.0,107.0
20100109:1300,133.0,5.57,131.0
20100109:1400,122.0,0.0,122.0
20100109:1500,61.0,0.0,61.0
20100109:1600,0.0,0.0,0.0
20100109:1700,0.0,0.0,0.0
20100109:1800,0.0,0.0,0.0
20100109:1900,0.0,0.0,0.0
20100109:2000,0.0,0.0,0.0
20100109:2100,0.0,0.0,0.0
20100109:2200,0.0,0.0,0.0
20100109:2300,0.0,0.0,0.0
20100110:0000,0.0,0.0,0.0
20100110:0100,0.0,0.0,0.0
20100110:0200,0.0,0.0,0.0
20100110:0300,0.0,0.0,0.0
20100110:0400,0.0,0.0,0.0
20100110:0500,0.0,0.0,0.0
20100110:0600,0.0,0.0,0.0
20100110:0700,0.0,0.0,0.0
20100110:0800,39.0,0.0,39.0
20100110:0900,100.0,0.0,100.0
20100110:1000,199.0,113.86,161.0
20100110:1100,249.0,147.07,192.0
20100110:1200,191.0,35.25,177.0
20100110:1300,146.0,11.06,142.0
20100110:1400,131.0,0.0,131.0
20100110:1500,71.0,0.0,71.0
20100110:1600,0.0,0.0,0.0
20100110:1700,0.0,0.0,0.0
20100110:1800,0.0,0.0,0.0
20100110:1900,0.0,0.0,0.0
20100110:2000,0.0,0.0,0.0
20100110:2100,0.0,0.0,0.0
20100110:2200,0.0,0.0,0.0
20100110:2300,0.0,0.0,0.0
20100111:0000,0.0,0.0,0.0
20100111:0100,0.0,0.0,0.0
20100111:0200,0.0,0.0,0.0
20100111:0300,0.0,0.0,0.0
20100111:0400,0.0,0.0,0.0
20100111:0500,0.0,0.0,0.0
20100111:0600,0.0,0.0,0.0
20100111:0700,0.0,0.0,0.0
20100111:0800,38.0,0.0,38.0
20100111:0900,110.0,0.0,110.0
20100111:1000,228.0,196.66,162.0
20100111:1100,242.0,125.71,193.0
20100111:1200,249.0,125.11,199.0
20100111:1300,237.0,159.12,179.0
20100111:1400,135.0,0.0,135.0
20100111:1500,72.0,0.0,72.0
20100111:1600,0.0,0.0,0.0
20100111:1700,0.0,0.0,0.0
20100111:1800,0.0,0.0,0.0
