time(UTC),GHI,DNI,DHI
20100101:0000,0.0,0.0,0.0
20100101:0100,0.0,0.0,0.0
20100101:0200,0.0,0.0,0.0
20100101:0300,0.0,0.0,0.0
20100101:0400,0.0,0.0,0.0
20100101:0500,0.0,0.0,0.0
20100101:0600,0.0,0.0,0.0
20100101:0700,0.0,0.0,0.0
20100101:0800,0.0,0.0,0.0
20100101:0900,59.0,53.21,52.0
20100101:1000,41.0,0.0,41.0
20100101:1100,56.0,0.0,56.0
20100101:1200,171.0,75.46,147.0
20100101:1300,250.0,449.95,115.0
20100101:1400,211.0,566.92,74.0
20100101:1500,119.0,551.48,38.0
20100101:1600,0.0,0.0,0.0
20100101:1700,0.0,0.0,0.0
20100101:1800,0.0,0.0,0.0
20100101:1900,0.0,0.0,0.0
20100101:2000,0.0,0.0,0.0
20100101:2100,0.0,0.0,0.0
20100101:2200,0.0,0.0,0.0
20100101:2300,0.0,0.0,0.0
20100102:0000,0.0,0.0,0.0
20100102:0100,0.0,0.0,0.0
20100102:0200,0.0,0.0,0.0
20100102:0300,0.0,0.0,0.0
20100102:0400,0.0,0.0,0.0
20100102:0500,0.0,0.0,0.0
20100102:0600,0.0,0.0,0.0
20100102:0700,0.0,0.0,0.0
20100102:0800,0.0,0.0,0.0
20100102:0900,93.0,348.47,47.0
20100102:1000,205.0,604.55,65.0
20100102:1100,276.0,673.43,77.0
20100102:1200,310.0,748.2,71.0
20100102:1300,285.0,689.36,77.0
20100102:1400,192.0,398.19,95.0
20100102:1500,116.0,469.75,46.0
20100102:1600,0.0,0.0,0.0
20100102:1700,0.0,0.0,0.0
20100102:1800,0.0,0.0,0.0
20100102:1900,0.0,0.0,0.0
20100102:2000,0.0,0.0,0.0
20100102:2100,0.0,0.0,0.0
20100102:2200,0.0,0.0,0.0
20100102:2300,0.0,0.0,0.0
20100103:0000,0.0,0.0,0.0
20100103:0100,0.0,0.0,0.0
20100103:0200,0.0,0.0,0.0
20100103:0300,0.0,0.0,0.0
20100103:0400,0.0,0.0,0.0
20100103:0500,0.0,0.0,0.0
20100103:0600,0.0,0.0,0.0
20100103:0700,0.0,0.0,0.0
20100103:0800,0.0,0.0,0.0
20100103:0900,17.0,0.0,17.0
20100103:1000,144.0,163.48,106.0
20100103:1100,190.0,165.15,141.0
20100103:1200,215.0,193.18,153.0
20100103:1300,291.0,731.36,69.0
20100103:1400,184.0,333.79,102.0
20100103:1500,114.0,423.12,50.0
20100103:1600,0.0,0.0,0.0
20100103:1700,0.0,0.0,0.0
20100103:1800,0.0,0.0,0.0
20100103:1900,0.0,0.0,0.0
20100103:2000,0.0,0.0,0.0
20100103:2100,0.0,0.0,0.0
20100103:2200,0.0,0.0,0.0
20100103:2300,0.0,0.0,0.0
20100104:0000,0.0,0.0,0.0
20100104:0100,0.0,0.0,0.0
20100104:0200,0.0,0.0,0.0
20100104:0300,0.0,0.0,0.0
20100104:0400,0.0,0.0,0.0
20100104:0500,0.0,0.0,0.0
20100104:0600,0.0,0.0,0.0
20100104:0700,0.0,0.0,0.0
20100104:0800,0.0,0.0,0.0
20100104:0900,102.0,450.26,42.0
20100104:1000,206.0,595.42,67.0
20100104:1100,279.0,674.44,78.0
20100104:1200,305.0,685.07,84.0
20100104:1300,287.0,680.91,79.0
20100104:1400,227.0,669.8,61.0
20100104:1500,126.0,566.39,39.0
20100104:1600,0.0,0.0,0.0
20100104:1700,0.0,0.0,0.0
20100104:1800,0.0,0.0,0.0
20100104:1900,0.0,0.0,0.0
20100104:2000,0.0,0.0,0.0
20100104:2100,0.0,0.0,0.0
20100104:2200,0.0,0.0,0.0
20100104:2300,0.0,0.0,0.0
20100105:0000,0.0,0.0,0.0
20100105:0100,0.0,0.0,0.0
20100105:0200,0.0,0.0,0.0
20100105:0300,0.0,0.0,0.0
20100105:0400,0.0,0.0,0.0
20100105:0500,0.0,0.0,0.0
20100105:0600,0.0,0.0,0.0
20100105:0700,0.0,0.0,0.0
20100105:0800,0.0,0.0,0.0
20100105:0900,89.0,275.99,52.0
20100105:1000,62.0,0.0,62.0
20100105:1100,113.0,10.02,110.0
20100105:1200,300.0,635.1,94.0
20100105:1300,255.0,442.24,119.0
20100105:1400,174.0,251.88,111.0
20100105:1500,128.0,557.48,41.0
20100105:1600,0.0,0.0,0.0
20100105:1700,0.0,0.0,0.0
20100105:1800,0.0,0.0,0.0
20100105:1900,0.0,0.0,0.0
20100105:2000,0.0,0.0,0.0
20100105:2100,0.0,0.0,0.0
20100105:2200,0.0,0.0,0.0
20100105:2300,0.0,0.0,0.0
20100106:0000,0.0,0.0,0.0
20100106:0100,0.0,0.0,0.0
20100106:0200,0.0,0.0,0.0
20100106:0300,0.0,0.0,0.0
20100106:0400,0.0,0.0,0.0
20100106:0500,0.0,0.0,0.0
20100106:0600,0.0,0.0,0.0
20100106:0700,0.0,0.0,0.0
20100106:0800,0.0,0.0,0.0
20100106:0900,37.0,0.0,37.0
20100106:1000,18.0,0.0,18.0
20100106:1100,41.0,0.0,41.0
20100106:1200,80.0,0.0,80.0
20100106:1300,26.0,0.0,26.0
20100106:1400,84.0,3.96,83.0
20100106:1500,62.0,25.22,58.0
20100106:1600,0.0,0.0,0.0
20100106:1700,0.0,0.0,0.0
20100106:1800,0.0,0.0,0.0
20100106:1900,0.0,0.0,0.0
20100106:2000,0.0,0.0,0.0
20100106:2100,0.0,0.0,0.0
20100106:2200,0.0,0.0,0.0
20100106:2300,0.0,0.0,0.0
20100107:0000,0.0,0.0,0.0
20100107:0100,0.0,0.0,0.0
20100107:0200,0.0,0.0,0.0
20100107:0300,0.0,0.0,0.0
20100107:0400,0.0,0.0,0.0
20100107:0500,0.0,0.0,0.0
20100107:0600,0.0,0.0,0.0
20100107:0700,0.0,0.0,0.0
20100107:0800,0.0,0.0,0.0
20100107:0900,51.0,22.05,48.0
20100107:1000,159.0,223.46,106.0
20100107:1100,113.0,9.91,110.0
20100107:1200,72.0,0.0,72.0
20100107:1300,54.0,0.0,54.0
20100107:1400,23.0,0.0,23.0
20100107:1500,111.0,297.64,63.0
20100107:1600,0.0,0.0,0.0
20100107:1700,0.0,0.0,0.0
20100107:1800,0.0,0.0,0.0
20100107:1900,0.0,0.0,0.0
20100107:2000,0.0,0.0,0.0
20100107:2100,0.0,0.0,0.0
20100107:2200,0.0,0.0,0.0
20100107:2300,0.0,0.0,0.0
20100108:0000,0.0,0.0,0.0
20100108:0100,0.0,0.0,0.0
20100108:0200,0.0,0.0,0.0
20100108:0300,0.0,0.0,0.0
20100108:0400,0.0,0.0,0.0
20100108:0500,0.0,0.0,0.0
20100108:0600,0.0,0.0,0.0
20100108:0700,0.0,0.0,0.0
20100108:0800,0.0,0.0,0.0
20100108:0900,51.0,21.86,48.0
20100108:1000,19.0,0.0,19.0
20100108:1100,87.0,0.0,87.0
20100108:1200,28.0,0.0,28.0
20100108:1300,33.0,0.0,33.0
20100108:1400,65.0,0.0,65.0
20100108:1500,54.0,6.1,53.0
20100108:1600,0.0,0.0,0.0
20100108:1700,0.0,0.0,0.0
20100108:1800,0.0,0.0,0.0
20100108:1900,0.0,0.0,0.0
20100108:2000,0.0,0.0,0.0
20100108:2100,0.0,0.0,0.0
20100108:2200,0.0,0.0,0.0
20100108:2300,0.0,0.0,0.0
20100109:0000,0.0,0.0,0.0
20100109:0100,0.0,0.0,0.0
20100109:0200,0.0,0.0,0.0
20100109:0300,0.0,0.0,0.0
20100109:0400,0.0,0.0,0.0
20100109:0500,0.0,0.0,0.0
20100109:0600,0.0,0.0,0.0
20100109:0700,0.0,0.0,0.0
20100109:0800,0.0,0.0,0.0
20100109:0900,20.0,0.0,20.0
20100109:1000,19.0,0.0,19.0
20100109:1100,34.0,0.0,34.0
20100109:1200,38.0,0.0,38.0
20100109:1300,75.0,0.0,75.0
20100109:1400,27.0,0.0,27.0
20100109:1500,34.0,0.0,34.0
20100109:1600,6.0,0.0,6.0
20100109:1700,0.0,0.0,0.0
20100109:1800,0.0,0.0,0.0
20100109:1900,0.0,0.0,0.0
20100109:2000,0.0,0.0,0.0
20100109:2100,0.0,0.0,0.0
20100109:2200,0.0,0.0,0.0
20100109:2300,0.0,0.0,0.0
20100110:0000,0.0,0.0,0.0
20100110:0100,0.0,0.0,0.0
20100110:0200,0.0,0.0,0.0
20100110:0300,0.0,0.0,0.0
20100110:0400,0.0,0.0,0.0
20100110:0500,0.0,0.0,0.0
20100110:0600,0.0,0.0,0.0
20100110:0700,0.0,0.0,0.0
20100110:0800,0.0,0.0,0.0
20100110:0900,42.0,7.15,41.0
20100110:1000,68.0,0.0,68.0
20100110:1100,84.0,0.0,84.0
20100110:1200,96.0,0.0,96.0
20100110:1300,83.0,0.0,83.0
20100110:1400,69.0,0.0,69.0
20100110:1500,59.0,11.78,57.0
20100110:1600,11.0,0.0,11.0
20100110:1700,0.0,0.0,0.0
20100110:1800,0.0,0.0,0.0
20100110:1900,0.0,0.0,0.0
20100110:2000,0.0,0.0,0.0
20100110:2100,0.0,0.0,0.0
20100110:2200,0.0,0.0,0.0
20100110:2300,0.0,0.0,0.0
20100111:0000,0.0,0.0,0.0
20100111:0100,0.0,0.0,0.0
20100111:0200,0.0,0.0,0.0
20100111:0300,0.0,0.0,0.0
20100111:0400,0.0,0.0,0.0
20100111:0500,0.0,0.0,0.0
20100111:0600,0.0,0.0,0.0
20100111:0700,0.0,0.0,0.0
20100111:0800,0.0,0.0,0.0
20100111:0900,54.0,28.28,50.0
20100111:1000,65.0,0.0,65.0
20100111:1100,93.0,0.0,93.0
20100111:1200,95.0,0.0,95.0
20100111:1300,98.0,0.0,98.0
20100111:1400,83.0,3.76,82.0
20100111:1500,62.0,11.57,60.0
20100111:1600,14.0,20.44,13.0
20100111:1700,0.0,0.0,0.0
20100111:1800,0.0,0.0,0.0
