time(UTC),GHI,DNI,DHI
20100101:0000,0.0,0.0,0.0
20100101:0100,0.0,0.0,0.0
20100101:0200,0.0,0.0,0.0
20100101:0300,0.0,0.0,0.0
20100101:0400,0.0,0.0,0.0
20100101:0500,0.0,0.0,0.0
20100101:0600,0.0,0.0,0.0
20100101:0700,0.0,0.0,0.0
20100101:0800,0.0,0.0,0.0
20100101:0900,63.0,40.47,57.0
20100101:1000,73.0,4.34,72.0
20100101:1100,108.0,14.49,104.0
20100101:1200,157.0,92.06,131.0
20100101:1300,220.0,590.23,73.0
20100101:1400,152.0,594.95,46.0
20100101:1500,46.0,321.72,22.0
20100101:1600,0.0,0.0,0.0
20100101:1700,0.0,0.0,0.0
20100101:1800,0.0,0.0,0.0
20100101:1900,0.0,0.0,0.0
20100101:2000,0.0,0.0,0.0
20100101:2100,0.0,0.0,0.0
20100101:2200,0.0,0.0,0.0
20100101:2300,0.0,0.0,0.0
20100102:0000,0.0,0.0,0.0
20100102:0100,0.0,0.0,0.0
20100102:0200,0.0,0.0,0.0
20100102:0300,0.0,0.0,0.0
20100102:0400,0.0,0.0,0.0
20100102:0500,0.0,0.0,0.0
20100102:0600,0.0,0.0,0.0
20100102:0700,0.0,0.0,0.0
20100102:0800,0.0,0.0,0.0
20100102:0900,71.0,67.17,61.0
20100102:1000,151.0,198.98,105.0
20100102:1100,163.0,119.03,130.0
20100102:1200,108.0,10.56,105.0
20100102:1300,102.0,19.93,97.0
20100102:1400,65.0,11.1,63.0
20100102:1500,32.0,78.15,26.0
20100102:1600,0.0,0.0,0.0
20100102:1700,0.0,0.0,0.0
20100102:1800,0.0,0.0,0.0
20100102:1900,0.0,0.0,0.0
20100102:2000,0.0,0.0,0.0
20100102:2100,0.0,0.0,0.0
20100102:2200,0.0,0.0,0.0
20100102:2300,0.0,0.0,0.0
20100103:0000,0.0,0.0,0.0
20100103:0100,0.0,0.0,0.0
20100103:0200,0.0,0.0,0.0
20100103:0300,0.0,0.0,0.0
20100103:0400,0.0,0.0,0.0
20100103:0500,0.0,0.0,0.0
20100103:0600,0.0,0.0,0.0
20100103:0700,0.0,0.0,0.0
20100103:0800,0.0,0.0,0.0
20100103:0900,97.0,240.6,61.0
20100103:1000,208.0,620.09,64.0
20100103:1100,256.0,642.48,77.0
20100103:1200,267.0,675.72,74.0
20100103:1300,229.0,636.92,68.0
20100103:1400,158.0,625.25,44.0
20100103:1500,51.0,354.16,23.0
20100103:1600,0.0,0.0,0.0
20100103:1700,0.0,0.0,0.0
20100103:1800,0.0,0.0,0.0
20100103:1900,0.0,0.0,0.0
20100103:2000,0.0,0.0,0.0
20100103:2100,0.0,0.0,0.0
20100103:2200,0.0,0.0,0.0
20100103:2300,0.0,0.0,0.0
20100104:0000,0.0,0.0,0.0
20100104:0100,0.0,0.0,0.0
20100104:0200,0.0,0.0,0.0
20100104:0300,0.0,0.0,0.0
20100104:0400,0.0,0.0,0.0
20100104:0500,0.0,0.0,0.0
20100104:0600,0.0,0.0,0.0
20100104:0700,0.0,0.0,0.0
20100104:0800,0.0,0.0,0.0
20100104:0900,94.0,212.64,62.0
20100104:1000,134.0,119.97,106.0
20100104:1100,145.0,64.26,127.0
20100104:1200,126.0,27.84,118.0
20100104:1300,173.0,227.61,115.0
20100104:1400,66.0,10.84,64.0
20100104:1500,36.0,85.94,29.0
20100104:1600,0.0,0.0,0.0
20100104:1700,0.0,0.0,0.0
20100104:1800,0.0,0.0,0.0
20100104:1900,0.0,0.0,0.0
20100104:2000,0.0,0.0,0.0
20100104:2100,0.0,0.0,0.0
20100104:2200,0.0,0.0,0.0
20100104:2300,0.0,0.0,0.0
20100105:0000,0.0,0.0,0.0
20100105:0100,0.0,0.0,0.0
20100105:0200,0.0,0.0,0.0
20100105:0300,0.0,0.0,0.0
20100105:0400,0.0,0.0,0.0
20100105:0500,0.0,0.0,0.0
20100105:0600,0.0,0.0,0.0
20100105:0700,0.0,0.0,0.0
20100105:0800,0.0,0.0,0.0
20100105:0900,117.0,448.91,49.0
20100105:1000,207.0,583.75,70.0
20100105:1100,255.0,610.58,83.0
20100105:1200,262.0,601.45,88.0
20100105:1300,225.0,560.35,81.0
20100105:1400,155.0,534.95,55.0
20100105:1500,50.0,262.09,28.0
20100105:1600,0.0,0.0,0.0
20100105:1700,0.0,0.0,0.0
20100105:1800,0.0,0.0,0.0
20100105:1900,0.0,0.0,0.0
20100105:2000,0.0,0.0,0.0
20100105:2100,0.0,0.0,0.0
20100105:2200,0.0,0.0,0.0
20100105:2300,0.0,0.0,0.0
20100106:0000,0.0,0.0,0.0
20100106:0100,0.0,0.0,0.0
20100106:0200,0.0,0.0,0.0
20100106:0300,0.0,0.0,0.0
20100106:0400,0.0,0.0,0.0
20100106:0500,0.0,0.0,0.0
20100106:0600,0.0,0.0,0.0
20100106:0700,0.0,0.0,0.0
20100106:0800,0.0,0.0,0.0
20100106:0900,78.0,91.75,64.0
20100106:1000,129.0,93.18,107.0
20100106:1100,194.0,218.75,132.0
20100106:1200,164.0,96.11,136.0
20100106:1300,148.0,111.86,119.0
20100106:1400,71.0,15.84,68.0
20100106:1500,29.0,23.11,27.0
20100106:1600,0.0,0.0,0.0
20100106:1700,0.0,0.0,0.0
20100106:1800,0.0,0.0,0.0
20100106:1900,0.0,0.0,0.0
20100106:2000,0.0,0.0,0.0
20100106:2100,0.0,0.0,0.0
20100106:2200,0.0,0.0,0.0
20100106:2300,0.0,0.0,0.0
20100107:0000,0.0,0.0,0.0
20100107:0100,0.0,0.0,0.0
20100107:0200,0.0,0.0,0.0
20100107:0300,0.0,0.0,0.0
20100107:0400,0.0,0.0,0.0
20100107:0500,0.0,0.0,0.0
20100107:0600,0.0,0.0,0.0
20100107:0700,0.0,0.0,0.0
20100107:0800,0.0,0.0,0.0
20100107:0900,63.0,32.51,58.0
20100107:1000,150.0,172.52,109.0
20100107:1100,173.0,133.2,135.0
20100107:1200,148.0,57.93,131.0
20100107:1300,107.0,19.11,102.0
20100107:1400,104.0,104.18,84.0
20100107:1500,43.0,112.07,33.0
20100107:1600,0.0,0.0,0.0
20100107:1700,0.0,0.0,0.0
20100107:1800,0.0,0.0,0.0
20100107:1900,0.0,0.0,0.0
20100107:2000,0.0,0.0,0.0
20100107:2100,0.0,0.0,0.0
20100107:2200,0.0,0.0,0.0
20100107:2300,0.0,0.0,0.0
20100108:0000,0.0,0.0,0.0
20100108:0100,0.0,0.0,0.0
20100108:0200,0.0,0.0,0.0
20100108:0300,0.0,0.0,0.0
20100108:0400,0.0,0.0,0.0
20100108:0500,0.0,0.0,0.0
20100108:0600,0.0,0.0,0.0
20100108:0700,0.0,0.0,0.0
20100108:0800,17.0,123.26,12.0
20100108:0900,58.0,19.33,55.0
20100108:1000,63.0,0.0,63.0
20100108:1100,98.0,3.48,97.0
20100108:1200,71.0,0.0,71.0
20100108:1300,70.0,0.0,70.0
20100108:1400,57.0,0.0,57.0
20100108:1500,33.0,32.6,30.0
20100108:1600,0.0,0.0,0.0
20100108:1700,0.0,0.0,0.0
20100108:1800,0.0,0.0,0.0
20100108:1900,0.0,0.0,0.0
20100108:2000,0.0,0.0,0.0
20100108:2100,0.0,0.0,0.0
20100108:2200,0.0,0.0,0.0
20100108:2300,0.0,0.0,0.0
20100109:0000,0.0,0.0,0.0
20100109:0100,0.0,0.0,0.0
20100109:0200,0.0,0.0,0.0
20100109:0300,0.0,0.0,0.0
20100109:0400,0.0,0.0,0.0
20100109:0500,0.0,0.0,0.0
20100109:0600,0.0,0.0,0.0
20100109:0700,0.0,0.0,0.0
20100109:0800,9.0,0.0,9.0
20100109:0900,23.0,0.0,23.0
20100109:1000,44.0,0.0,44.0
20100109:1100,42.0,0.0,42.0
20100109:1200,92.0,0.0,92.0
20100109:1300,101.0,11.25,98.0
20100109:1400,54.0,0.0,54.0
20100109:1500,28.0,10.54,27.0
20100109:1600,0.0,0.0,0.0
20100109:1700,0.0,0.0,0.0
20100109:1800,0.0,0.0,0.0
20100109:1900,0.0,0.0,0.0
20100109:2000,0.0,0.0,0.0
20100109:2100,0.0,0.0,0.0
20100109:2200,0.0,0.0,0.0
20100109:2300,0.0,0.0,0.0
20100110:0000,0.0,0.0,0.0
20100110:0100,0.0,0.0,0.0
20100110:0200,0.0,0.0,0.0
20100110:0300,0.0,0.0,0.0
20100110:0400,0.0,0.0,0.0
20100110:0500,0.0,0.0,0.0
20100110:0600,0.0,0.0,0.0
20100110:0700,0.0,0.0,0.0
20100110:0800,13.0,23.23,12.0
20100110:0900,46.0,0.0,46.0
20100110:1000,62.0,0.0,62.0
20100110:1100,101.0,3.43,100.0
20100110:1200,86.0,0.0,86.0
20100110:1300,100.0,11.13,97.0
20100110:1400,80.0,24.96,75.0
20100110:1500,32.0,20.43,30.0
20100110:1600,0.0,0.0,0.0
20100110:1700,0.0,0.0,0.0
20100110:1800,0.0,0.0,0.0
20100110:1900,0.0,0.0,0.0
20100110:2000,0.0,0.0,0.0
20100110:2100,0.0,0.0,0.0
20100110:2200,0.0,0.0,0.0
20100110:2300,0.0,0.0,0.0
20100111:0000,0.0,0.0,0.0
20100111:0100,0.0,0.0,0.0
20100111:0200,0.0,0.0,0.0
20100111:0300,0.0,0.0,0.0
20100111:0400,0.0,0.0,0.0
20100111:0500,0.0,0.0,0.0
20100111:0600,0.0,0.0,0.0
20100111:0700,0.0,0.0,0.0
20100111:0800,15.0,44.96,13.0
20100111:0900,71.0,50.01,63.0
20100111:1000,93.0,12.24,90.0
20100111:1100,102.0,3.4,101.0
20100111:1200,140.0,36.28,129.0
20100111:1300,82.0,0.0,82.0
20100111:1400,54.0,0.0,54.0
20100111:1500,43.0,69.33,36.0
20100111:1600,0.0,0.0,0.0
20100111:1700,0.0,0.0,0.0
20100111:1800,0.0,0.0,0.0
