time(UTC),GHI,DNI,DHI
20110101:0000,0.0,0.0,0.0
20110101:0100,0.0,0.0,0.0
20110101:0200,0.0,0.0,0.0
20110101:0300,0.0,0.0,0.0
20110101:0400,0.0,0.0,0.0
20110101:0500,0.0,0.0,0.0
20110101:0600,0.0,0.0,0.0
20110101:0700,0.0,0.0,0.0
20110101:0800,36.0,0.0,36.0
20110101:0900,218.0,648.65,62.0
20110101:1000,304.0,638.5,95.0
20110101:1100,302.0,372.53,163.0
20110101:1200,249.0,170.78,185.0
20110101:1300,301.0,587.14,106.0
20110101:1400,67.0,0.0,67.0
20110101:1500,42.0,0.0,42.0
20110101:1600,0.0,0.0,0.0
20110101:1700,0.0,0.0,0.0
20110101:1800,0.0,0.0,0.0
20110101:1900,0.0,0.0,0.0
20110101:2000,0.0,0.0,0.0
20110101:2100,0.0,0.0,0.0
20110101:2200,0.0,0.0,0.0
20110101:2300,0.0,0.0,0.0
20110102:0000,0.0,0.0,0.0
20110102:0100,0.0,0.0,0.0
20110102:0200,0.0,0.0,0.0
20110102:0300,0.0,0.0,0.0
20110102:0400,0.0,0.0,0.0
20110102:0500,0.0,0.0,0.0
20110102:0600,0.0,0.0,0.0
20110102:0700,0.0,0.0,0.0
20110102:0800,48.0,0.0,48.0
20110102:0900,135.0,99.58,111.0
20110102:1000,117.0,3.05,116.0
20110102:1100,133.0,2.67,132.0
20110102:1200,160.0,15.95,154.0
20110102:1300,119.0,2.99,118.0
20110102:1400,56.0,0.0,56.0
20110102:1500,38.0,0.0,38.0
20110102:1600,0.0,0.0,0.0
20110102:1700,0.0,0.0,0.0
20110102:1800,0.0,0.0,0.0
20110102:1900,0.0,0.0,0.0
20110102:2000,0.0,0.0,0.0
20110102:2100,0.0,0.0,0.0
20110102:2200,0.0,0.0,0.0
20110102:2300,0.0,0.0,0.0
20110103:0000,0.0,0.0,0.0
20110103:0100,0.0,0.0,0.0
20110103:0200,0.0,0.0,0.0
20110103:0300,0.0,0.0,0.0
20110103:0400,0.0,0.0,0.0
20110103:0500,0.0,0.0,0.0
20110103:0600,0.0,0.0,0.0
20110103:0700,0.0,0.0,0.0
20110103:0800,40.0,0.0,40.0
20110103:0900,210.0,562.83,74.0
20110103:1000,314.0,692.69,86.0
20110103:1100,371.0,750.71,89.0
20110103:1200,381.0,812.29,74.0
20110103:1300,328.0,750.24,76.0
20110103:1400,214.0,507.21,86.0
20110103:1500,54.0,0.0,54.0
20110103:1600,0.0,0.0,0.0
20110103:1700,0.0,0.0,0.0
20110103:1800,0.0,0.0,0.0
20110103:1900,0.0,0.0,0.0
20110103:2000,0.0,0.0,0.0
