time(UTC),GHI,DNI,DHI
20110101:0000,0.0,0.0,0.0
20110101:0100,0.0,0.0,0.0
20110101:0200,0.0,0.0,0.0
20110101:0300,0.0,0.0,0.0
20110101:0400,0.0,0.0,0.0
20110101:0500,0.0,0.0,0.0
20110101:0600,0.0,0.0,0.0
20110101:0700,0.0,0.0,0.0
20110101:0800,62.0,119.37,48.0
20110101:0900,119.0,53.55,106.0
20110101:1000,172.0,57.02,153.0
20110101:1100,238.0,128.12,189.0
20110101:1200,394.0,834.36,71.0
20110101:1300,350.0,833.07,61.0
20110101:1400,226.0,517.85,89.0
20110101:1500,88.0,192.22,60.0
20110101:1600,0.0,0.0,0.0
20110101:1700,0.0,0.0,0.0
20110101:1800,0.0,0.0,0.0
20110101:1900,0.0,0.0,0.0
20110101:2000,0.0,0.0,0.0
20110101:2100,0.0,0.0,0.0
20110101:2200,0.0,0.0,0.0
20110101:2300,0.0,0.0,0.0
20110102:0000,0.0,0.0,0.0
20110102:0100,0.0,0.0,0.0
20110102:0200,0.0,0.0,0.0
20110102:0300,0.0,0.0,0.0
20110102:0400,0.0,0.0,0.0
20110102:0500,0.0,0.0,0.0
20110102:0600,0.0,0.0,0.0
20110102:0700,0.0,0.0,0.0
20110102:0800,90.0,476.83,34.0
20110102:0900,228.0,719.44,53.0
20110102:1000,332.0,793.33,67.0
20110102:1100,388.0,815.9,75.0
20110102:1200,396.0,833.69,72.0
20110102:1300,352.0,834.48,61.0
20110102:1400,234.0,562.62,84.0
20110102:1500,113.0,446.28,47.0
20110102:1600,0.0,0.0,0.0
20110102:1700,0.0,0.0,0.0
20110102:1800,0.0,0.0,0.0
20110102:1900,0.0,0.0,0.0
20110102:2000,0.0,0.0,0.0
20110102:2100,0.0,0.0,0.0
20110102:2200,0.0,0.0,0.0
20110102:2300,0.0,0.0,0.0
20110103:0000,0.0,0.0,0.0
20110103:0100,0.0,0.0,0.0
20110103:0200,0.0,0.0,0.0
20110103:0300,0.0,0.0,0.0
20110103:0400,0.0,0.0,0.0
20110103:0500,0.0,0.0,0.0
20110103:0600,0.0,0.0,0.0
20110103:0700,0.0,0.0,0.0
20110103:0800,89.0,458.73,35.0
20110103:0900,224.0,668.49,61.0
20110103:1000,331.0,779.17,70.0
20110103:1100,390.0,818.37,75.0
20110103:1200,400.0,850.72,68.0
20110103:1300,348.0,789.97,71.0
20110103:1400,253.0,714.37,61.0
20110103:1500,122.0,545.9,40.0
20110103:1600,0.0,0.0,0.0
20110103:1700,0.0,0.0,0.0
20110103:1800,0.0,0.0,0.0
20110103:1900,0.0,0.0,0.0
20110103:2000,0.0,0.0,0.0
