time(UTC),GHI,DNI,DHI
20100101:0000,0.0,0.0,0.0
20100101:0100,0.0,0.0,0.0
20100101:0200,0.0,0.0,0.0
20100101:0300,0.0,0.0,0.0
20100101:0400,0.0,0.0,0.0
20100101:0500,0.0,0.0,0.0
20100101:0600,0.0,0.0,0.0
20100101:0700,0.0,0.0,0.0
20100101:0800,67.0,329.15,34.0
20100101:0900,125.0,125.95,98.0
20100101:1000,132.0,27.18,124.0
20100101:1100,80.0,0.0,80.0
20100101:1200,104.0,0.0,104.0
20100101:1300,143.0,51.97,128.0
20100101:1400,54.0,0.0,54.0
20100101:1500,17.0,0.0,17.0
20100101:1600,0.0,0.0,0.0
20100101:1700,0.0,0.0,0.0
20100101:1800,0.0,0.0,0.0
20100101:1900,0.0,0.0,0.0
20100101:2000,0.0,0.0,0.0
20100101:2100,0.0,0.0,0.0
20100101:2200,0.0,0.0,0.0
20100101:2300,0.0,0.0,0.0
20100102:0000,0.0,0.0,0.0
20100102:0100,0.0,0.0,0.0
20100102:0200,0.0,0.0,0.0
20100102:0300,0.0,0.0,0.0
20100102:0400,0.0,0.0,0.0
20100102:0500,0.0,0.0,0.0
20100102:0600,0.0,0.0,0.0
20100102:0700,0.0,0.0,0.0
20100102:0800,48.0,89.5,39.0
20100102:0900,142.0,209.33,97.0
20100102:1000,176.0,118.53,141.0
20100102:1100,171.0,50.59,154.0
20100102:1200,162.0,38.88,149.0
20100102:1300,134.0,34.43,124.0
20100102:1400,64.0,4.82,63.0
20100102:1500,30.0,22.08,28.0
20100102:1600,0.0,0.0,0.0
20100102:1700,0.0,0.0,0.0
20100102:1800,0.0,0.0,0.0
20100102:1900,0.0,0.0,0.0
20100102:2000,0.0,0.0,0.0
20100102:2100,0.0,0.0,0.0
20100102:2200,0.0,0.0,0.0
20100102:2300,0.0,0.0,0.0
20100103:0000,0.0,0.0,0.0
20100103:0100,0.0,0.0,0.0
20100103:0200,0.0,0.0,0.0
20100103:0300,0.0,0.0,0.0
20100103:0400,0.0,0.0,0.0
20100103:0500,0.0,0.0,0.0
20100103:0600,0.0,0.0,0.0
20100103:0700,0.0,0.0,0.0
20100103:0800,59.0,198.08,39.0
20100103:0900,136.0,176.17,98.0
20100103:1000,182.0,134.98,142.0
20100103:1100,227.0,186.73,164.0
20100103:1200,279.0,422.55,137.0
20100103:1300,230.0,362.47,124.0
20100103:1400,196.0,763.74,36.0
20100103:1500,66.0,441.38,25.0
20100103:1600,0.0,0.0,0.0
20100103:1700,0.0,0.0,0.0
20100103:1800,0.0,0.0,0.0
20100103:1900,0.0,0.0,0.0
20100103:2000,0.0,0.0,0.0
20100103:2100,0.0,0.0,0.0
20100103:2200,0.0,0.0,0.0
20100103:2300,0.0,0.0,0.0
20100104:0000,0.0,0.0,0.0
20100104:0100,0.0,0.0,0.0
20100104:0200,0.0,0.0,0.0
20100104:0300,0.0,0.0,0.0
20100104:0400,0.0,0.0,0.0
20100104:0500,0.0,0.0,0.0
20100104:0600,0.0,0.0,0.0
20100104:0700,0.0,0.0,0.0
20100104:0800,52.0,118.22,40.0
20100104:0900,197.0,669.63,52.0
20100104:1000,208.0,228.57,140.0
20100104:1100,207.0,123.93,165.0
20100104:1200,184.0,73.99,159.0
20100104:1300,183.0,142.61,141.0
20100104:1400,122.0,127.49,95.0
20100104:1500,42.0,73.44,35.0
20100104:1600,0.0,0.0,0.0
20100104:1700,0.0,0.0,0.0
20100104:1800,0.0,0.0,0.0
20100104:1900,0.0,0.0,0.0
20100104:2000,0.0,0.0,0.0
20100104:2100,0.0,0.0,0.0
20100104:2200,0.0,0.0,0.0
20100104:2300,0.0,0.0,0.0
20100105:0000,0.0,0.0,0.0
20100105:0100,0.0,0.0,0.0
20100105:0200,0.0,0.0,0.0
20100105:0300,0.0,0.0,0.0
20100105:0400,0.0,0.0,0.0
20100105:0500,0.0,0.0,0.0
20100105:0600,0.0,0.0,0.0
20100105:0700,0.0,0.0,0.0
20100105:0800,48.0,78.31,40.0
20100105:0900,85.0,13.79,82.0
20100105:1000,128.0,20.08,122.0
20100105:1100,112.0,2.94,111.0
20100105:1200,114.0,2.94,113.0
20100105:1300,95.0,0.0,95.0
20100105:1400,47.0,0.0,47.0
20100105:1500,29.0,10.22,28.0
20100105:1600,0.0,0.0,0.0
20100105:1700,0.0,0.0,0.0
20100105:1800,0.0,0.0,0.0
20100105:1900,0.0,0.0,0.0
20100105:2000,0.0,0.0,0.0
20100105:2100,0.0,0.0,0.0
20100105:2200,0.0,0.0,0.0
20100105:2300,0.0,0.0,0.0
20100106:0000,0.0,0.0,0.0
20100106:0100,0.0,0.0,0.0
20100106:0200,0.0,0.0,0.0
20100106:0300,0.0,0.0,0.0
20100106:0400,0.0,0.0,0.0
20100106:0500,0.0,0.0,0.0
20100106:0600,0.0,0.0,0.0
20100106:0700,0.0,0.0,0.0
20100106:0800,11.0,0.0,11.0
20100106:0900,84.0,13.72,81.0
20100106:1000,106.0,3.33,105.0
20100106:1100,135.0,11.69,131.0
20100106:1200,133.0,8.78,130.0
20100106:1300,57.0,0.0,57.0
20100106:1400,146.0,235.36,95.0
20100106:1500,28.0,0.0,28.0
20100106:1600,0.0,0.0,0.0
20100106:1700,0.0,0.0,0.0
20100106:1800,0.0,0.0,0.0
20100106:1900,0.0,0.0,0.0
20100106:2000,0.0,0.0,0.0
20100106:2100,0.0,0.0,0.0
20100106:2200,0.0,0.0,0.0
20100106:2300,0.0,0.0,0.0
20100107:0000,0.0,0.0,0.0
20100107:0100,0.0,0.0,0.0
20100107:0200,0.0,0.0,0.0
20100107:0300,0.0,0.0,0.0
20100107:0400,0.0,0.0,0.0
20100107:0500,0.0,0.0,0.0
20100107:0600,0.0,0.0,0.0
20100107:0700,0.0,0.0,0.0
20100107:0800,60.0,192.64,40.0
20100107:0900,34.0,0.0,34.0
20100107:1000,102.0,3.31,101.0
20100107:1100,207.0,116.24,167.0
20100107:1200,160.0,31.97,149.0
20100107:1300,168.0,89.57,141.0
20100107:1400,84.0,13.68,81.0
20100107:1500,43.0,58.16,37.0
20100107:1600,0.0,0.0,0.0
20100107:1700,0.0,0.0,0.0
20100107:1800,0.0,0.0,0.0
20100107:1900,0.0,0.0,0.0
20100107:2000,0.0,0.0,0.0
20100107:2100,0.0,0.0,0.0
20100107:2200,0.0,0.0,0.0
20100107:2300,0.0,0.0,0.0
20100108:0000,0.0,0.0,0.0
20100108:0100,0.0,0.0,0.0
20100108:0200,0.0,0.0,0.0
20100108:0300,0.0,0.0,0.0
20100108:0400,0.0,0.0,0.0
20100108:0500,0.0,0.0,0.0
20100108:0600,0.0,0.0,0.0
20100108:0700,0.0,0.0,0.0
20100108:0800,55.0,133.55,41.0
20100108:0900,90.0,18.09,86.0
20100108:1000,117.0,9.89,114.0
20100108:1100,266.0,312.04,158.0
20100108:1200,98.0,0.0,98.0
20100108:1300,96.0,0.0,96.0
20100108:1400,18.0,0.0,18.0
20100108:1500,22.0,0.0,22.0
20100108:1600,0.0,0.0,0.0
20100108:1700,0.0,0.0,0.0
20100108:1800,0.0,0.0,0.0
20100108:1900,0.0,0.0,0.0
20100108:2000,0.0,0.0,0.0
20100108:2100,0.0,0.0,0.0
20100108:2200,0.0,0.0,0.0
20100108:2300,0.0,0.0,0.0
20100109:0000,0.0,0.0,0.0
20100109:0100,0.0,0.0,0.0
20100109:0200,0.0,0.0,0.0
20100109:0300,0.0,0.0,0.0
20100109:0400,0.0,0.0,0.0
20100109:0500,0.0,0.0,0.0
20100109:0600,0.0,0.0,0.0
20100109:0700,0.0,0.0,0.0
20100109:0800,20.0,0.0,20.0
20100109:0900,75.0,4.49,74.0
20100109:1000,163.0,72.08,141.0
20100109:1100,121.0,2.87,120.0
20100109:1200,117.0,2.87,116.0
20100109:1300,118.0,9.78,115.0
20100109:1400,68.0,0.0,68.0
20100109:1500,33.0,9.19,32.0
20100109:1600,0.0,0.0,0.0
20100109:1700,0.0,0.0,0.0
20100109:1800,0.0,0.0,0.0
20100109:1900,0.0,0.0,0.0
20100109:2000,0.0,0.0,0.0
20100109:2100,0.0,0.0,0.0
20100109:2200,0.0,0.0,0.0
20100109:2300,0.0,0.0,0.0
20100110:0000,0.0,0.0,0.0
20100110:0100,0.0,0.0,0.0
20100110:0200,0.0,0.0,0.0
20100110:0300,0.0,0.0,0.0
20100110:0400,0.0,0.0,0.0
20100110:0500,0.0,0.0,0.0
20100110:0600,0.0,0.0,0.0
20100110:0700,0.0,0.0,0.0
20100110:0800,61.0,177.24,42.0
20100110:0900,110.0,58.0,97.0
20100110:1000,150.0,45.59,136.0
20100110:1100,162.0,28.54,152.0
20100110:1200,120.0,2.85,119.0
20100110:1300,88.0,0.0,88.0
20100110:1400,70.0,0.0,70.0
20100110:1500,36.0,8.94,35.0
20100110:1600,0.0,0.0,0.0
20100110:1700,0.0,0.0,0.0
20100110:1800,0.0,0.0,0.0
20100110:1900,0.0,0.0,0.0
20100110:2000,0.0,0.0,0.0
20100110:2100,0.0,0.0,0.0
20100110:2200,0.0,0.0,0.0
20100110:2300,0.0,0.0,0.0
20100111:0000,0.0,0.0,0.0
20100111:0100,0.0,0.0,0.0
20100111:0200,0.0,0.0,0.0
20100111:0300,0.0,0.0,0.0
20100111:0400,0.0,0.0,0.0
20100111:0500,0.0,0.0,0.0
20100111:0600,0.0,0.0,0.0
20100111:0700,0.0,0.0,0.0
20100111:0800,64.0,202.64,42.0
20100111:0900,140.0,159.42,104.0
20100111:1000,194.0,145.58,149.0
20100111:1100,209.0,107.72,171.0
20100111:1200,194.0,73.48,168.0
20100111:1300,182.0,105.71,149.0
20100111:1400,134.0,125.7,105.0
20100111:1500,54.0,78.31,45.0
20100111:1600,0.0,0.0,0.0
20100111:1700,0.0,0.0,0.0
20100111:1800,0.0,0.0,0.0
