time(UTC),GHI,DNI,DHI
20090101:0000,0.0,0.0,0.0
20090101:0100,0.0,0.0,0.0
20090101:0200,0.0,0.0,0.0
20090101:0300,0.0,0.0,0.0
20090101:0400,0.0,0.0,0.0
20090101:0500,0.0,0.0,0.0
20090101:0600,0.0,0.0,0.0
20090101:0700,0.0,0.0,0.0
20090101:0800,2.0,0.0,2.0
20090101:0900,41.0,0.0,41.0
20090101:1000,45.0,0.0,45.0
20090101:1100,54.0,0.0,54.0
20090101:1200,49.0,0.0,49.0
20090101:1300,47.0,0.0,47.0
20090101:1400,35.0,0.0,35.0
20090101:1500,26.0,0.0,26.0
20090101:1600,0.0,0.0,0.0
20090101:1700,0.0,0.0,0.0
20090101:1800,0.0,0.0,0.0
20090101:1900,0.0,0.0,0.0
20090101:2000,0.0,0.0,0.0
20090101:2100,0.0,0.0,0.0
20090101:2200,0.0,0.0,0.0
20090101:2300,0.0,0.0,0.0
20090102:0000,0.0,0.0,0.0
20090102:0100,0.0,0.0,0.0
20090102:0200,0.0,0.0,0.0
20090102:0300,0.0,0.0,0.0
20090102:0400,0.0,0.0,0.0
20090102:0500,0.0,0.0,0.0
20090102:0600,0.0,0.0,0.0
20090102:0700,0.0,0.0,0.0
20090102:0800,7.25,0.0,7.25
20090102:0900,80.45,191.42,49.5
20090102:1000,51.0,0.0,51.0
20090102:1100,158.5,216.68,93.2
20090102:1200,259.0,432.45,124.0
20090102:1300,154.05,217.93,92.65
20090102:1400,179.0,532.7,66.0
20090102:1500,50.15,145.26,34.45
20090102:1600,0.0,0.0,0.0
20090102:1700,0.0,0.0,0.0
20090102:1800,0.0,0.0,0.0
20090102:1900,0.0,0.0,0.0
20090102:2000,0.0,0.0,0.0
20090102:2100,0.0,0.0,0.0
20090102:2200,0.0,0.0,0.0
20090102:2300,0.0,0.0,0.0
20090103:0000,0.0,0.0,0.0
20090103:0100,0.0,0.0,0.0
20090103:0200,0.0,0.0,0.0
20090103:0300,0.0,0.0,0.0
20090103:0400,0.0,0.0,0.0
20090103:0500,0.0,0.0,0.0
20090103:0600,0.0,0.0,0.0
20090103:0700,0.0,0.0,0.0
20090103:0800,13.0,0.0,13.0
20090103:0900,82.0,201.71,49.25
20090103:1000,223.0,589.6,75.0
20090103:1100,177.9,267.79,96.85
20090103:1200,303.0,729.78,74.0
20090103:1300,164.05,263.01,89.45
20090103:1400,189.0,616.1,57.0
20090103:1500,49.35,139.09,34.0
20090103:1600,0.0,0.0,0.0
20090103:1700,0.0,0.0,0.0
20090103:1800,0.0,0.0,0.0
20090103:1900,0.0,0.0,0.0
20090103:2000,0.0,0.0,0.0
20090103:2100,0.0,0.0,0.0
20090103:2200,0.0,0.0,0.0
20090103:2300,0.0,0.0,0.0
20090104:0000,0.0,0.0,0.0
20090104:0100,0.0,0.0,0.0
20090104:0200,0.0,0.0,0.0
20090104:0300,0.0,0.0,0.0
20090104:0400,0.0,0.0,0.0
20090104:0500,0.0,0.0,0.0
20090104:0600,0.0,0.0,0.0
20090104:0700,0.0,0.0,0.0
20090104:0800,13.0,0.0,13.0
20090104:0900,77.9,179.9,48.55
20090104:1000,184.0,293.51,110.0
20090104:1100,152.45,207.99,89.2
20090104:1200,235.0,291.57,143.0
20090104:1300,128.2,163.49,81.5
20090104:1400,165.0,369.54,85.0
20090104:1500,43.55,82.04,34.3
20090104:1600,0.0,0.0,0.0
20090104:1700,0.0,0.0,0.0
20090104:1800,0.0,0.0,0.0
20090104:1900,0.0,0.0,0.0
20090104:2000,0.0,0.0,0.0
20090104:2100,0.0,0.0,0.0
20090104:2200,0.0,0.0,0.0
20090104:2300,0.0,0.0,0.0
20090105:0000,0.0,0.0,0.0
20090105:0100,0.0,0.0,0.0
20090105:0200,0.0,0.0,0.0
20090105:0300,0.0,0.0,0.0
20090105:0400,0.0,0.0,0.0
20090105:0500,0.0,0.0,0.0
20090105:0600,0.0,0.0,0.0
20090105:0700,0.0,0.0,0.0
20090105:0800,8.0,0.0,8.0
20090105:0900,81.85,192.91,50.2
20090105:1000,130.0,67.1,113.0
20090105:1100,141.35,172.25,88.7
20090105:1200,57.0,0.0,57.0
20090105:1300,112.1,119.54,77.7
20090105:1400,127.0,132.52,98.0
20090105:1500,41.65,68.99,33.7
20090105:1600,0.0,0.0,0.0
20090105:1700,0.0,0.0,0.0
20090105:1800,0.0,0.0,0.0
20090105:1900,0.0,0.0,0.0
20090105:2000,0.0,0.0,0.0
20090105:2100,0.0,0.0,0.0
20090105:2200,0.0,0.0,0.0
20090105:2300,0.0,0.0,0.0
20090106:0000,0.0,0.0,0.0
20090106:0100,0.0,0.0,0.0
20090106:0200,0.0,0.0,0.0
20090106:0300,0.0,0.0,0.0
20090106:0400,0.0,0.0,0.0
20090106:0500,0.0,0.0,0.0
20090106:0600,0.0,0.0,0.0
20090106:0700,0.0,0.0,0.0
20090106:0800,10.0,0.0,10.0
20090106:0900,80.95,174.74,52.1
20090106:1000,39.0,0.0,39.0
20090106:1100,136.05,129.99,96.1
20090106:1200,53.0,0.0,53.0
20090106:1300,117.75,120.51,82.8
20090106:1400,106.0,54.23,94.0
20090106:1500,44.05,68.32,36.0
20090106:1600,0.0,0.0,0.0
20090106:1700,0.0,0.0,0.0
20090106:1800,0.0,0.0,0.0
20090106:1900,0.0,0.0,0.0
20090106:2000,0.0,0.0,0.0
20090106:2100,0.0,0.0,0.0
20090106:2200,0.0,0.0,0.0
20090106:2300,0.0,0.0,0.0
20090107:0000,0.0,0.0,0.0
20090107:0100,0.0,0.0,0.0
20090107:0200,0.0,0.0,0.0
20090107:0300,0.0,0.0,0.0
20090107:0400,0.0,0.0,0.0
20090107:0500,0.0,0.0,0.0
20090107:0600,0.0,0.0,0.0
20090107:0700,0.0,0.0,0.0
20090107:0800,4.0,0.0,4.0
20090107:0900,77.25,153.68,51.7
20090107:1000,162.0,167.85,119.0
20090107:1100,134.75,113.06,99.8
20090107:1200,149.0,34.22,138.0
20090107:1300,119.3,100.04,90.05
20090107:1400,123.0,98.28,101.0
20090107:1500,47.55,86.71,37.1
20090107:1600,0.0,0.0,0.0
20090107:1700,0.0,0.0,0.0
20090107:1800,0.0,0.0,0.0
20090107:1900,0.0,0.0,0.0
20090107:2000,0.0,0.0,0.0
20090107:2100,0.0,0.0,0.0
20090107:2200,0.0,0.0,0.0
20090107:2300,0.0,0.0,0.0
20090108:0000,0.0,0.0,0.0
20090108:0100,0.0,0.0,0.0
20090108:0200,0.0,0.0,0.0
20090108:0300,0.0,0.0,0.0
20090108:0400,0.0,0.0,0.0
20090108:0500,0.0,0.0,0.0
20090108:0600,0.0,0.0,0.0
20090108:0700,0.0,0.0,0.0
20090108:0800,12.0,0.0,12.0
20090108:0900,75.15,134.0,52.7
20090108:1000,157.0,143.53,120.0
20090108:1100,138.6,121.2,100.9
20090108:1200,198.0,129.75,156.0
20090108:1300,141.85,159.91,94.7
20090108:1400,146.0,194.25,102.0
20090108:1500,50.9,97.73,38.85
20090108:1600,0.0,0.0,0.0
20090108:1700,0.0,0.0,0.0
20090108:1800,0.0,0.0,0.0
20090108:1900,0.0,0.0,0.0
20090108:2000,0.0,0.0,0.0
20090108:2100,0.0,0.0,0.0
20090108:2200,0.0,0.0,0.0
20090108:2300,0.0,0.0,0.0
20090109:0000,0.0,0.0,0.0
20090109:0100,0.0,0.0,0.0
20090109:0200,0.0,0.0,0.0
20090109:0300,0.0,0.0,0.0
20090109:0400,0.0,0.0,0.0
20090109:0500,0.0,0.0,0.0
20090109:0600,0.0,0.0,0.0
20090109:0700,0.0,0.0,0.0
20090109:0800,16.0,42.06,14.0
20090109:0900,67.3,107.14,49.2
20090109:1000,172.0,200.38,120.0
20090109:1100,130.9,120.73,93.1
20090109:1200,220.0,193.24,157.0
20090109:1300,132.95,130.78,94.05
20090109:1400,156.0,239.89,101.0
20090109:1500,52.65,107.78,39.05
20090109:1600,0.0,0.0,0.0
20090109:1700,0.0,0.0,0.0
20090109:1800,0.0,0.0,0.0
20090109:1900,0.0,0.0,0.0
20090109:2000,0.0,0.0,0.0
20090109:2100,0.0,0.0,0.0
20090109:2200,0.0,0.0,0.0
20090109:2300,0.0,0.0,0.0
20090110:0000,0.0,0.0,0.0
20090110:0100,0.0,0.0,0.0
20090110:0200,0.0,0.0,0.0
20090110:0300,0.0,0.0,0.0
