time(UTC),GHI,DNI,DHI
20070101:0000,0.0,0.0,0.0
20070101:0100,0.0,0.0,0.0
20070101:0200,0.0,0.0,0.0
20070101:0300,0.0,0.0,0.0
20070101:0400,0.0,0.0,0.0
20070101:0500,0.0,0.0,0.0
20070101:0600,0.0,0.0,0.0
20070101:0700,0.0,0.0,0.0
20070101:0800,0.0,0.0,0.0
20070101:0900,117.0,455.41,48.0
20070101:1000,210.0,561.96,73.0
20070101:1100,281.0,694.57,73.0
20070101:1200,260.0,438.45,122.0
20070101:1300,115.0,17.33,110.0
20070101:1400,50.0,0.0,50.0
20070101:1500,28.0,0.0,28.0
20070101:1600,0.0,0.0,0.0
20070101:1700,0.0,0.0,0.0
20070101:1800,0.0,0.0,0.0
20070101:1900,0.0,0.0,0.0
20070101:2000,0.0,0.0,0.0
20070101:2100,0.0,0.0,0.0
20070101:2200,0.0,0.0,0.0
20070101:2300,0.0,0.0,0.0
20070102:0000,0.0,0.0,0.0
20070102:0100,0.0,0.0,0.0
20070102:0200,0.0,0.0,0.0
20070102:0300,0.0,0.0,0.0
20070102:0400,0.0,0.0,0.0
20070102:0500,0.0,0.0,0.0
20070102:0600,0.0,0.0,0.0
20070102:0700,0.0,0.0,0.0
20070102:0800,0.0,0.0,0.0
20070102:0900,116.0,440.74,49.0
20070102:1000,218.0,625.49,65.0
20070102:1100,231.0,345.96,127.0
20070102:1200,296.0,683.1,80.0
20070102:1300,268.0,671.63,73.0
20070102:1400,157.0,275.84,95.0
20070102:1500,23.0,0.0,23.0
20070102:1600,0.0,0.0,0.0
20070102:1700,0.0,0.0,0.0
20070102:1800,0.0,0.0,0.0
20070102:1900,0.0,0.0,0.0
20070102:2000,0.0,0.0,0.0
20070102:2100,0.0,0.0,0.0
20070102:2200,0.0,0.0,0.0
20070102:2300,0.0,0.0,0.0
20070103:0000,0.0,0.0,0.0
20070103:0100,0.0,0.0,0.0
20070103:0200,0.0,0.0,0.0
20070103:0300,0.0,0.0,0.0
20070103:0400,0.0,0.0,0.0
20070103:0500,0.0,0.0,0.0
20070103:0600,0.0,0.0,0.0
20070103:0700,0.0,0.0,0.0
20070103:0800,0.0,0.0,0.0
20070103:0900,84.0,131.02,64.0
20070103:1000,96.0,16.29,92.0
20070103:1100,121.0,16.56,116.0
20070103:1200,133.0,18.88,127.0
20070103:1300,108.0,10.27,105.0
20070103:1400,70.0,4.41,69.0
20070103:1500,30.0,0.0,30.0
20070103:1600,0.0,0.0,0.0
20070103:1700,0.0,0.0,0.0
20070103:1800,0.0,0.0,0.0
20070103:1900,0.0,0.0,0.0
20070103:2000,0.0,0.0,0.0
20070103:2100,0.0,0.0,0.0
20070103:2200,0.0,0.0,0.0
20070103:2300,0.0,0.0,0.0
20070104:0000,0.0,0.0,0.0
20070104:0100,0.0,0.0,0.0
20070104:0200,0.0,0.0,0.0
20070104:0300,0.0,0.0,0.0
20070104:0400,0.0,0.0,0.0
20070104:0500,0.0,0.0,0.0
20070104:0600,0.0,0.0,0.0
20070104:0700,0.0,0.0,0.0
20070104:0800,0.0,0.0,0.0
20070104:0900,62.0,32.59,57.0
20070104:1000,199.0,446.04,89.0
20070104:1100,252.0,461.64,112.0
20070104:1200,153.0,43.82,139.0
20070104:1300,169.0,108.77,137.0
20070104:1400,106.0,48.02,95.0
20070104:1500,54.0,46.66,48.0
20070104:1600,0.0,0.0,0.0
20070104:1700,0.0,0.0,0.0
20070104:1800,0.0,0.0,0.0
20070104:1900,0.0,0.0,0.0
20070104:2000,0.0,0.0,0.0
20070104:2100,0.0,0.0,0.0
20070104:2200,0.0,0.0,0.0
20070104:2300,0.0,0.0,0.0
20070105:0000,0.0,0.0,0.0
20070105:0100,0.0,0.0,0.0
20070105:0200,0.0,0.0,0.0
20070105:0300,0.0,0.0,0.0
20070105:0400,0.0,0.0,0.0
20070105:0500,0.0,0.0,0.0
20070105:0600,0.0,0.0,0.0
20070105:0700,0.0,0.0,0.0
20070105:0800,0.0,0.0,0.0
20070105:0900,123.0,512.08,44.0
20070105:1000,67.0,0.0,67.0
20070105:1100,49.0,0.0,49.0
20070105:1200,97.0,0.0,97.0
20070105:1300,43.0,0.0,43.0
20070105:1400,47.0,0.0,47.0
20070105:1500,45.0,15.26,43.0
20070105:1600,0.0,0.0,0.0
20070105:1700,0.0,0.0,0.0
20070105:1800,0.0,0.0,0.0
20070105:1900,0.0,0.0,0.0
20070105:2000,0.0,0.0,0.0
20070105:2100,0.0,0.0,0.0
20070105:2200,0.0,0.0,0.0
20070105:2300,0.0,0.0,0.0
20070106:0000,0.0,0.0,0.0
20070106:0100,0.0,0.0,0.0
20070106:0200,0.0,0.0,0.0
20070106:0300,0.0,0.0,0.0
20070106:0400,0.0,0.0,0.0
20070106:0500,0.0,0.0,0.0
20070106:0600,0.0,0.0,0.0
20070106:0700,0.0,0.0,0.0
20070106:0800,0.0,0.0,0.0
20070106:0900,18.0,0.0,18.0
20070106:1000,21.0,0.0,21.0
20070106:1100,137.0,29.37,128.0
20070106:1200,46.0,0.0,46.0
20070106:1300,102.0,3.35,101.0
