time(UTC),GHI,DNI,DHI
20090101:0000,0.0,0.0,0.0
20090101:0100,0.0,0.0,0.0
20090101:0200,0.0,0.0,0.0
20090101:0300,0.0,0.0,0.0
20090101:0400,0.0,0.0,0.0
20090101:0500,0.0,0.0,0.0
20090101:0600,0.0,0.0,0.0
20090101:0700,0.0,0.0,0.0
20090101:0800,48.0,248.43,28.0
20090101:0900,179.0,563.59,62.0
20090101:1000,160.0,69.63,139.0
20090101:1100,345.0,707.7,93.0
20090101:1200,329.0,536.27,132.0
20090101:1300,321.0,705.25,85.0
20090101:1400,250.0,772.61,49.0
20090101:1500,57.0,0.0,57.0
20090101:1600,0.0,0.0,0.0
20090101:1700,0.0,0.0,0.0
20090101:1800,0.0,0.0,0.0
20090101:1900,0.0,0.0,0.0
20090101:2000,0.0,0.0,0.0
20090101:2100,0.0,0.0,0.0
20090101:2200,0.0,0.0,0.0
20090101:2300,0.0,0.0,0.0
20090102:0000,0.0,0.0,0.0
20090102:0100,0.0,0.0,0.0
20090102:0200,0.0,0.0,0.0
20090102:0300,0.0,0.0,0.0
20090102:0400,0.0,0.0,0.0
20090102:0500,0.0,0.0,0.0
20090102:0600,0.0,0.0,0.0
20090102:0700,0.0,0.0,0.0
20090102:0800,32.75,127.07,22.5
20090102:0900,103.55,205.96,60.7
20090102:1000,207.0,211.65,143.0
20090102:1100,216.5,300.1,109.3
20090102:1200,317.0,460.93,147.0
20090102:1300,183.75,230.82,106.1
20090102:1400,248.0,724.7,58.0
20090102:1500,48.8,0.0,48.8
20090102:1600,0.0,0.0,0.0
20090102:1700,0.0,0.0,0.0
20090102:1800,0.0,0.0,0.0
20090102:1900,0.0,0.0,0.0
20090102:2000,0.0,0.0,0.0
20090102:2100,0.0,0.0,0.0
20090102:2200,0.0,0.0,0.0
20090102:2300,0.0,0.0,0.0
20090103:0000,0.0,0.0,0.0
20090103:0100,0.0,0.0,0.0
20090103:0200,0.0,0.0,0.0
20090103:0300,0.0,0.0,0.0
20090103:0400,0.0,0.0,0.0
20090103:0500,0.0,0.0,0.0
20090103:0600,0.0,0.0,0.0
20090103:0700,0.0,0.0,0.0
20090103:0800,54.0,358.3,25.0
20090103:0900,115.8,239.66,65.8
20090103:1000,291.0,718.78,73.0
20090103:1100,231.75,324.15,115.55
20090103:1200,370.0,785.62,79.0
20090103:1300,204.65,275.95,111.3
20090103:1400,244.0,665.89,68.0
20090103:1500,50.25,0.0,50.25
20090103:1600,0.0,0.0,0.0
20090103:1700,0.0,0.0,0.0
20090103:1800,0.0,0.0,0.0
20090103:1900,0.0,0.0,0.0
20090103:2000,0.0,0.0,0.0
20090103:2100,0.0,0.0,0.0
20090103:2200,0.0,0.0,0.0
20090103:2300,0.0,0.0,0.0
20090104:0000,0.0,0.0,0.0
20090104:0100,0.0,0.0,0.0
20090104:0200,0.0,0.0,0.0
20090104:0300,0.0,0.0,0.0
20090104:0400,0.0,0.0,0.0
20090104:0500,0.0,0.0,0.0
20090104:0600,0.0,0.0,0.0
20090104:0700,0.0,0.0,0.0
20090104:0800,54.0,368.88,24.0
20090104:0900,107.6,206.38,64.4
20090104:1000,293.0,732.77,70.0
20090104:1100,196.25,261.36,102.2
20090104:1200,372.0,784.7,80.0
20090104:1300,181.7,249.93,96.65
20090104:1400,245.0,656.55,70.0
20090104:1500,47.9,0.0,47.9
20090104:1600,0.0,0.0,0.0
20090104:1700,0.0,0.0,0.0
20090104:1800,0.0,0.0,0.0
20090104:1900,0.0,0.0,0.0
20090104:2000,0.0,0.0,0.0
20090104:2100,0.0,0.0,0.0
20090104:2200,0.0,0.0,0.0
20090104:2300,0.0,0.0,0.0
20090105:0000,0.0,0.0,0.0
20090105:0100,0.0,0.0,0.0
20090105:0200,0.0,0.0,0.0
20090105:0300,0.0,0.0,0.0
20090105:0400,0.0,0.0,0.0
20090105:0500,0.0,0.0,0.0
20090105:0600,0.0,0.0,0.0
20090105:0700,0.0,0.0,0.0
20090105:0800,5.0,0.0,5.0
20090105:0900,106.15,189.64,66.3
20090105:1000,94.0,0.0,94.0
20090105:1100,181.75,210.46,105.7
20090105:1200,130.0,2.67,129.0
20090105:1300,177.4,246.78,92.9
20090105:1400,58.0,0.0,58.0
20090105:1500,45.15,0.0,45.15
20090105:1600,0.0,0.0,0.0
20090105:1700,0.0,0.0,0.0
20090105:1800,0.0,0.0,0.0
20090105:1900,0.0,0.0,0.0
20090105:2000,0.0,0.0,0.0
20090105:2100,0.0,0.0,0.0
20090105:2200,0.0,0.0,0.0
20090105:2300,0.0,0.0,0.0
20090106:0000,0.0,0.0,0.0
20090106:0100,0.0,0.0,0.0
20090106:0200,0.0,0.0,0.0
20090106:0300,0.0,0.0,0.0
20090106:0400,0.0,0.0,0.0
20090106:0500,0.0,0.0,0.0
20090106:0600,0.0,0.0,0.0
20090106:0700,0.0,0.0,0.0
20090106:0800,54.0,339.58,26.0
20090106:0900,103.8,187.14,64.3
20090106:1000,249.0,404.24,125.0
20090106:1100,163.85,167.37,103.1
20090106:1200,321.0,454.93,150.0
20090106:1300,163.95,178.45,102.45
20090106:1400,250.0,659.71,71.0
20090106:1500,47.4,0.0,47.4
20090106:1600,0.0,0.0,0.0
20090106:1700,0.0,0.0,0.0
20090106:1800,0.0,0.0,0.0
20090106:1900,0.0,0.0,0.0
20090106:2000,0.0,0.0,0.0
20090106:2100,0.0,0.0,0.0
20090106:2200,0.0,0.0,0.0
20090106:2300,0.0,0.0,0.0
20090107:0000,0.0,0.0,0.0
20090107:0100,0.0,0.0,0.0
20090107:0200,0.0,0.0,0.0
20090107:0300,0.0,0.0,0.0
20090107:0400,0.0,0.0,0.0
20090107:0500,0.0,0.0,0.0
20090107:0600,0.0,0.0,0.0
20090107:0700,0.0,0.0,0.0
20090107:0800,30.0,24.04,28.0
20090107:0900,109.35,175.84,72.05
20090107:1000,115.0,6.49,113.0
20090107:1100,200.35,207.84,124.55
20090107:1200,351.0,608.56,121.0
20090107:1300,177.0,163.85,120.15
20090107:1400,253.0,660.87,72.0
20090107:1500,53.9,0.0,53.9
20090107:1600,0.0,0.0,0.0
20090107:1700,0.0,0.0,0.0
20090107:1800,0.0,0.0,0.0
20090107:1900,0.0,0.0,0.0
20090107:2000,0.0,0.0,0.0
20090107:2100,0.0,0.0,0.0
20090107:2200,0.0,0.0,0.0
20090107:2300,0.0,0.0,0.0
20090108:0000,0.0,0.0,0.0
20090108:0100,0.0,0.0,0.0
20090108:0200,0.0,0.0,0.0
20090108:0300,0.0,0.0,0.0
20090108:0400,0.0,0.0,0.0
20090108:0500,0.0,0.0,0.0
20090108:0600,0.0,0.0,0.0
20090108:0700,0.0,0.0,0.0
20090108:0800,26.0,11.9,25.0
20090108:0900,105.2,149.32,73.35
20090108:1000,181.0,106.57,148.0
20090108:1100,198.05,202.83,123.7
20090108:1200,311.0,386.73,164.0
20090108:1300,176.3,158.27,121.0
20090108:1400,249.0,603.91,82.0
20090108:1500,54.6,0.0,54.6
20090108:1600,0.0,0.0,0.0
20090108:1700,0.0,0.0,0.0
20090108:1800,0.0,0.0,0.0
20090108:1900,0.0,0.0,0.0
20090108:2000,0.0,0.0,0.0
20090108:2100,0.0,0.0,0.0
20090108:2200,0.0,0.0,0.0
20090108:2300,0.0,0.0,0.0
20090109:0000,0.0,0.0,0.0
20090109:0100,0.0,0.0,0.0
20090109:0200,0.0,0.0,0.0
20090109:0300,0.0,0.0,0.0
20090109:0400,0.0,0.0,0.0
20090109:0500,0.0,0.0,0.0
20090109:0600,0.0,0.0,0.0
20090109:0700,0.0,0.0,0.0
20090109:0800,57.0,364.66,26.0
20090109:0900,117.15,212.5,71.55
20090109:1000,301.0,735.65,72.0
20090109:1100,222.05,286.95,116.3
20090109:1200,388.0,818.52,75.0
20090109:1300,186.3,214.66,110.75
20090109:1400,263.0,701.8,67.0
20090109:1500,53.65,0.0,53.65
20090109:1600,0.0,0.0,0.0
20090109:1700,0.0,0.0,0.0
20090109:1800,0.0,0.0,0.0
20090109:1900,0.0,0.0,0.0
20090109:2000,0.0,0.0,0.0
20090109:2100,0.0,0.0,0.0
20090109:2200,0.0,0.0,0.0
20090109:2300,0.0,0.0,0.0
20090110:0000,0.0,0.0,0.0
20090110:0100,0.0,0.0,0.0
20090110:0200,0.0,0.0,0.0
20090110:0300,0.0,0.0,0.0
