time(UTC),GHI,DNI,DHI
20070101:0000,0.0,0.0,0.0
20070101:0100,0.0,0.0,0.0
20070101:0200,0.0,0.0,0.0
20070101:0300,0.0,0.0,0.0
20070101:0400,0.0,0.0,0.0
20070101:0500,0.0,0.0,0.0
20070101:0600,0.0,0.0,0.0
20070101:0700,0.0,0.0,0.0
20070101:0800,42.0,301.13,21.0
20070101:0900,119.0,136.51,91.0
20070101:1000,69.0,0.0,69.0
20070101:1100,39.0,0.0,39.0
20070101:1200,34.0,0.0,34.0
20070101:1300,46.0,0.0,46.0
20070101:1400,48.0,0.0,48.0
20070101:1500,14.0,0.0,14.0
20070101:1600,14.0,20.02,13.0
20070101:1700,0.0,0.0,0.0
20070101:1800,0.0,0.0,0.0
20070101:1900,0.0,0.0,0.0
20070101:2000,0.0,0.0,0.0
20070101:2100,0.0,0.0,0.0
20070101:2200,0.0,0.0,0.0
20070101:2300,0.0,0.0,0.0
20070102:0000,0.0,0.0,0.0
20070102:0100,0.0,0.0,0.0
20070102:0200,0.0,0.0,0.0
20070102:0300,0.0,0.0,0.0
20070102:0400,0.0,0.0,0.0
20070102:0500,0.0,0.0,0.0
20070102:0600,0.0,0.0,0.0
20070102:0700,0.0,0.0,0.0
20070102:0800,17.0,0.0,17.0
20070102:0900,173.0,554.83,59.0
20070102:1000,294.0,738.56,66.0
20070102:1100,362.0,754.4,81.0
20070102:1200,350.0,547.85,135.0
20070102:1300,247.0,193.34,176.0
20070102:1400,238.0,405.27,117.0
20070102:1500,71.0,15.7,68.0
20070102:1600,15.0,19.14,14.0
20070102:1700,0.0,0.0,0.0
20070102:1800,0.0,0.0,0.0
20070102:1900,0.0,0.0,0.0
20070102:2000,0.0,0.0,0.0
20070102:2100,0.0,0.0,0.0
20070102:2200,0.0,0.0,0.0
20070102:2300,0.0,0.0,0.0
20070103:0000,0.0,0.0,0.0
20070103:0100,0.0,0.0,0.0
20070103:0200,0.0,0.0,0.0
20070103:0300,0.0,0.0,0.0
20070103:0400,0.0,0.0,0.0
20070103:0500,0.0,0.0,0.0
20070103:0600,0.0,0.0,0.0
20070103:0700,0.0,0.0,0.0
20070103:0800,36.0,171.48,24.0
20070103:0900,180.0,626.37,51.0
20070103:1000,213.0,229.38,142.0
20070103:1100,266.0,240.87,176.0
20070103:1200,321.0,398.52,164.0
20070103:1300,218.0,113.8,176.0
20070103:1400,247.0,452.34,111.0
20070103:1500,120.0,196.48,82.0
20070103:1600,16.0,18.31,15.0
20070103:1700,0.0,0.0,0.0
20070103:1800,0.0,0.0,0.0
20070103:1900,0.0,0.0,0.0
20070103:2000,0.0,0.0,0.0
20070103:2100,0.0,0.0,0.0
20070103:2200,0.0,0.0,0.0
20070103:2300,0.0,0.0,0.0
20070104:0000,0.0,0.0,0.0
20070104:0100,0.0,0.0,0.0
20070104:0200,0.0,0.0,0.0
20070104:0300,0.0,0.0,0.0
20070104:0400,0.0,0.0,0.0
20070104:0500,0.0,0.0,0.0
20070104:0600,0.0,0.0,0.0
20070104:0700,0.0,0.0,0.0
20070104:0800,32.0,113.84,24.0
20070104:0900,81.0,19.37,77.0
20070104:1000,115.0,9.66,112.0
20070104:1100,32.0,0.0,32.0
20070104:1200,35.0,0.0,35.0
20070104:1300,68.0,0.0,68.0
20070104:1400,229.0,333.49,128.0
20070104:1500,142.0,347.32,74.0
20070104:1600,26.0,157.64,17.0
20070104:1700,0.0,0.0,0.0
20070104:1800,0.0,0.0,0.0
20070104:1900,0.0,0.0,0.0
20070104:2000,0.0,0.0,0.0
20070104:2100,0.0,0.0,0.0
20070104:2200,0.0,0.0,0.0
20070104:2300,0.0,0.0,0.0
20070105:0000,0.0,0.0,0.0
20070105:0100,0.0,0.0,0.0
20070105:0200,0.0,0.0,0.0
20070105:0300,0.0,0.0,0.0
20070105:0400,0.0,0.0,0.0
20070105:0500,0.0,0.0,0.0
20070105:0600,0.0,0.0,0.0
20070105:0700,0.0,0.0,0.0
20070105:0800,24.0,28.3,22.0
20070105:0900,174.0,545.21,61.0
20070105:1000,125.0,16.05,120.0
20070105:1100,365.0,743.98,85.0
20070105:1200,338.0,465.59,153.0
20070105:1300,298.0,380.64,156.0
20070105:1400,254.0,475.17,109.0
20070105:1500,117.0,156.36,86.0
20070105:1600,17.0,16.76,16.0
20070105:1700,0.0,0.0,0.0
20070105:1800,0.0,0.0,0.0
20070105:1900,0.0,0.0,0.0
20070105:2000,0.0,0.0,0.0
20070105:2100,0.0,0.0,0.0
20070105:2200,0.0,0.0,0.0
20070105:2300,0.0,0.0,0.0
20070106:0000,0.0,0.0,0.0
20070106:0100,0.0,0.0,0.0
20070106:0200,0.0,0.0,0.0
20070106:0300,0.0,0.0,0.0
20070106:0400,0.0,0.0,0.0
20070106:0500,0.0,0.0,0.0
20070106:0600,0.0,0.0,0.0
20070106:0700,0.0,0.0,0.0
20070106:0800,42.0,280.91,22.0
20070106:0900,177.0,576.67,57.0
20070106:1000,239.0,338.99,133.0
20070106:1100,275.0,261.98,176.0
20070106:1200,240.0,115.23,194.0
20070106:1300,162.0,21.32,154.0
