time(UTC),GHI,DNI,DHI
20130101:0000,0.0,0.0,0.0
20130101:0100,0.0,0.0,0.0
20130101:0200,0.0,0.0,0.0
20130101:0300,0.0,0.0,0.0
20130101:0400,0.0,0.0,0.0
20130101:0500,0.0,0.0,0.0
20130101:0600,0.0,0.0,0.0
20130101:0700,0.0,0.0,0.0
20130101:0800,23.0,29.13,21.0
20130101:0900,71.0,10.22,69.0
20130101:1000,94.0,3.44,93.0
20130101:1100,30.0,0.0,30.0
20130101:1200,182.0,50.13,164.0
20130101:1300,283.0,499.25,119.0
20130101:1400,141.0,93.61,117.0
20130101:1500,95.0,250.55,58.0
20130101:1600,0.0,0.0,0.0
20130101:1700,0.0,0.0,0.0
20130101:1800,0.0,0.0,0.0
20130101:1900,0.0,0.0,0.0
20130101:2000,0.0,0.0,0.0
20130101:2100,0.0,0.0,0.0
20130101:2200,0.0,0.0,0.0
20130101:2300,0.0,0.0,0.0
20130102:0000,0.0,0.0,0.0
20130102:0100,0.0,0.0,0.0
20130102:0200,0.0,0.0,0.0
20130102:0300,0.0,0.0,0.0
20130102:0400,0.0,0.0,0.0
20130102:0500,0.0,0.0,0.0
20130102:0600,0.0,0.0,0.0
20130102:0700,0.0,0.0,0.0
20130102:0800,18.0,0.0,18.0
20130102:0900,103.0,86.65,86.0
20130102:1000,122.0,20.61,116.0
20130102:1100,154.0,25.92,145.0
20130102:1200,192.0,66.57,168.0
20130102:1300,206.0,142.32,159.0
20130102:1400,118.0,38.7,108.0
20130102:1500,57.0,26.69,53.0
20130102:1600,0.0,0.0,0.0
20130102:1700,0.0,0.0,0.0
20130102:1800,0.0,0.0,0.0
20130102:1900,0.0,0.0,0.0
20130102:2000,0.0,0.0,0.0
20130102:2100,0.0,0.0,0.0
20130102:2200,0.0,0.0,0.0
20130102:2300,0.0,0.0,0.0
20130103:0000,0.0,0.0,0.0
20130103:0100,0.0,0.0,0.0
20130103:0200,0.0,0.0,0.0
20130103:0300,0.0,0.0,0.0
20130103:0400,0.0,0.0,0.0
20130103:0500,0.0,0.0,0.0
20130103:0600,0.0,0.0,0.0
20130103:0700,0.0,0.0,0.0
20130103:0800,18.0,0.0,18.0
20130103:0900,171.0,614.92,50.0
