time(UTC),GHI,DNI,DHI
20090101:0000,0.0,0.0,0.0
20090101:0100,0.0,0.0,0.0
20090101:0200,0.0,0.0,0.0
20090101:0300,0.0,0.0,0.0
20090101:0400,0.0,0.0,0.0
20090101:0500,0.0,0.0,0.0
20090101:0600,0.0,0.0,0.0
20090101:0700,0.0,0.0,0.0
20090101:0800,0.0,0.0,0.0
20090101:0900,47.0,14.33,45.0
20090101:1000,97.0,20.84,92.0
20090101:1100,133.0,26.31,125.0
20090101:1200,209.0,158.6,157.0
20090101:1300,216.0,232.61,144.0
20090101:1400,222.0,607.13,70.0
20090101:1500,95.0,207.29,63.0
20090101:1600,0.0,0.0,0.0
20090101:1700,0.0,0.0,0.0
20090101:1800,0.0,0.0,0.0
20090101:1900,0.0,0.0,0.0
20090101:2000,0.0,0.0,0.0
20090101:2100,0.0,0.0,0.0
20090101:2200,0.0,0.0,0.0
20090101:2300,0.0,0.0,0.0
20090102:0000,0.0,0.0,0.0
20090102:0100,0.0,0.0,0.0
20090102:0200,0.0,0.0,0.0
20090102:0300,0.0,0.0,0.0
20090102:0400,0.0,0.0,0.0
20090102:0500,0.0,0.0,0.0
20090102:0600,0.0,0.0,0.0
20090102:0700,0.0,0.0,0.0
20090102:0800,0.0,0.0,0.0
20090102:0900,62.65,133.59,43.95
20090102:1000,166.0,245.2,107.0
20090102:1100,152.95,176.62,99.05
20090102:1200,310.0,674.24,88.0
20090102:1300,159.85,218.17,91.95
20090102:1400,230.0,661.9,63.0
20090102:1500,75.05,179.22,47.0
20090102:1600,0.0,0.0,0.0
20090102:1700,0.0,0.0,0.0
20090102:1800,0.0,0.0,0.0
20090102:1900,0.0,0.0,0.0
20090102:2000,0.0,0.0,0.0
20090102:2100,0.0,0.0,0.0
20090102:2200,0.0,0.0,0.0
20090102:2300,0.0,0.0,0.0
20090103:0000,0.0,0.0,0.0
20090103:0100,0.0,0.0,0.0
20090103:0200,0.0,0.0,0.0
20090103:0300,0.0,0.0,0.0
20090103:0400,0.0,0.0,0.0
20090103:0500,0.0,0.0,0.0
20090103:0600,0.0,0.0,0.0
20090103:0700,0.0,0.0,0.0
20090103:0800,0.0,0.0,0.0
20090103:0900,65.45,130.93,47.05
20090103:1000,145.0,140.8,111.0
20090103:1100,154.95,186.54,97.8
20090103:1200,313.0,686.27,86.0
20090103:1300,157.55,203.49,93.85
20090103:1400,233.0,676.19,61.0
20090103:1500,74.5,148.34,50.95
20090103:1600,0.0,0.0,0.0
20090103:1700,0.0,0.0,0.0
20090103:1800,0.0,0.0,0.0
20090103:1900,0.0,0.0,0.0
20090103:2000,0.0,0.0,0.0
20090103:2100,0.0,0.0,0.0
20090103:2200,0.0,0.0,0.0
20090103:2300,0.0,0.0,0.0
20090104:0000,0.0,0.0,0.0
20090104:0100,0.0,0.0,0.0
20090104:0200,0.0,0.0,0.0
20090104:0300,0.0,0.0,0.0
20090104:0400,0.0,0.0,0.0
20090104:0500,0.0,0.0,0.0
20090104:0600,0.0,0.0,0.0
20090104:0700,0.0,0.0,0.0
20090104:0800,0.0,0.0,0.0
20090104:0900,54.5,84.63,42.55
20090104:1000,191.0,400.06,94.0
20090104:1100,123.65,100.1,92.85
20090104:1200,326.0,776.15,68.0
20090104:1300,124.1,113.03,88.5
20090104:1400,207.0,436.58,95.0
20090104:1500,66.1,105.52,49.1
20090104:1600,0.0,0.0,0.0
20090104:1700,0.0,0.0,0.0
20090104:1800,0.0,0.0,0.0
20090104:1900,0.0,0.0,0.0
20090104:2000,0.0,0.0,0.0
20090104:2100,0.0,0.0,0.0
20090104:2200,0.0,0.0,0.0
20090104:2300,0.0,0.0,0.0
20090105:0000,0.0,0.0,0.0
20090105:0100,0.0,0.0,0.0
20090105:0200,0.0,0.0,0.0
20090105:0300,0.0,0.0,0.0
20090105:0400,0.0,0.0,0.0
20090105:0500,0.0,0.0,0.0
20090105:0600,0.0,0.0,0.0
20090105:0700,0.0,0.0,0.0
20090105:0800,0.0,0.0,0.0
20090105:0900,54.55,96.84,40.8
20090105:1000,166.0,234.02,109.0
20090105:1100,125.25,126.97,86.0
20090105:1200,86.0,0.0,86.0
20090105:1300,122.45,102.99,89.8
20090105:1400,94.0,7.73,92.0
20090105:1500,72.45,120.14,52.8
20090105:1600,0.0,0.0,0.0
20090105:1700,0.0,0.0,0.0
20090105:1800,0.0,0.0,0.0
20090105:1900,0.0,0.0,0.0
20090105:2000,0.0,0.0,0.0
20090105:2100,0.0,0.0,0.0
20090105:2200,0.0,0.0,0.0
20090105:2300,0.0,0.0,0.0
20090106:0000,0.0,0.0,0.0
20090106:0100,0.0,0.0,0.0
20090106:0200,0.0,0.0,0.0
20090106:0300,0.0,0.0,0.0
20090106:0400,0.0,0.0,0.0
20090106:0500,0.0,0.0,0.0
20090106:0600,0.0,0.0,0.0
20090106:0700,0.0,0.0,0.0
20090106:0800,0.0,0.0,0.0
20090106:0900,58.05,125.61,40.1
20090106:1000,213.0,571.89,73.0
20090106:1100,134.5,143.4,89.95
20090106:1200,248.0,282.7,153.0
20090106:1300,130.15,126.26,89.85
20090106:1400,233.0,604.86,75.0
20090106:1500,73.3,133.34,51.15
20090106:1600,1.0,24.77,0.0
20090106:1700,0.0,0.0,0.0
20090106:1800,0.0,0.0,0.0
20090106:1900,0.0,0.0,0.0
20090106:2000,0.0,0.0,0.0
20090106:2100,0.0,0.0,0.0
20090106:2200,0.0,0.0,0.0
20090106:2300,0.0,0.0,0.0
20090107:0000,0.0,0.0,0.0
20090107:0100,0.0,0.0,0.0
20090107:0200,0.0,0.0,0.0
20090107:0300,0.0,0.0,0.0
20090107:0400,0.0,0.0,0.0
20090107:0500,0.0,0.0,0.0
20090107:0600,0.0,0.0,0.0
20090107:0700,0.0,0.0,0.0
20090107:0800,0.0,0.0,0.0
20090107:0900,64.25,139.65,44.15
20090107:1000,214.0,560.63,76.0
20090107:1100,151.25,189.04,92.2
20090107:1200,321.0,692.22,87.0
20090107:1300,141.55,148.54,93.8
20090107:1400,241.0,663.59,66.0
20090107:1500,79.4,153.46,53.5
20090107:1600,7.0,0.0,7.0
20090107:1700,0.0,0.0,0.0
20090107:1800,0.0,0.0,0.0
20090107:1900,0.0,0.0,0.0
20090107:2000,0.0,0.0,0.0
20090107:2100,0.0,0.0,0.0
20090107:2200,0.0,0.0,0.0
20090107:2300,0.0,0.0,0.0
20090108:0000,0.0,0.0,0.0
20090108:0100,0.0,0.0,0.0
20090108:0200,0.0,0.0,0.0
20090108:0300,0.0,0.0,0.0
20090108:0400,0.0,0.0,0.0
20090108:0500,0.0,0.0,0.0
20090108:0600,0.0,0.0,0.0
20090108:0700,0.0,0.0,0.0
20090108:0800,0.0,0.0,0.0
20090108:0900,70.15,160.94,46.8
20090108:1000,84.0,4.04,83.0
20090108:1100,156.15,194.64,95.0
20090108:1200,291.0,482.13,127.0
20090108:1300,147.4,155.32,97.1
20090108:1400,243.0,653.33,69.0
20090108:1500,76.2,126.22,54.55
20090108:1600,14.0,43.56,12.0
20090108:1700,0.0,0.0,0.0
20090108:1800,0.0,0.0,0.0
20090108:1900,0.0,0.0,0.0
20090108:2000,0.0,0.0,0.0
20090108:2100,0.0,0.0,0.0
20090108:2200,0.0,0.0,0.0
20090108:2300,0.0,0.0,0.0
20090109:0000,0.0,0.0,0.0
20090109:0100,0.0,0.0,0.0
20090109:0200,0.0,0.0,0.0
20090109:0300,0.0,0.0,0.0
20090109:0400,0.0,0.0,0.0
20090109:0500,0.0,0.0,0.0
20090109:0600,0.0,0.0,0.0
20090109:0700,0.0,0.0,0.0
20090109:0800,0.0,0.0,0.0
20090109:0900,64.3,111.37,48.0
20090109:1000,218.0,573.79,75.0
20090109:1100,145.55,162.93,94.05
20090109:1200,329.0,718.48,83.0
20090109:1300,145.35,134.67,101.4
20090109:1400,247.0,669.05,67.0
20090109:1500,71.9,104.37,53.7
20090109:1600,16.0,40.96,14.0
20090109:1700,0.0,0.0,0.0
20090109:1800,0.0,0.0,0.0
20090109:1900,0.0,0.0,0.0
20090109:2000,0.0,0.0,0.0
20090109:2100,0.0,0.0,0.0
20090109:2200,0.0,0.0,0.0
20090109:2300,0.0,0.0,0.0
20090110:0000,0.0,0.0,0.0
20090110:0100,0.0,0.0,0.0
20090110:0200,0.0,0.0,0.0
20090110:0300,0.0,0.0,0.0
