time(UTC),GHI,DNI,DHI
20150101:0000,0.0,0.0,0.0
20150101:0100,0.0,0.0,0.0
20150101:0200,0.0,0.0,0.0
20150101:0300,0.0,0.0,0.0
20150101:0400,0.0,0.0,0.0
20150101:0500,0.0,0.0,0.0
20150101:0600,0.0,0.0,0.0
20150101:0700,0.0,0.0,0.0
20150101:0800,0.0,0.0,0.0
20150101:0900,123.0,372.89,61.0
20150101:1000,233.0,572.63,81.0
20150101:1100,310.0,696.94,82.0
20150101:1200,333.0,711.45,86.0
20150101:1300,293.0,598.45,99.0
20150101:1400,223.0,542.94,82.0
20150101:1500,102.0,246.61,63.0
20150101:1600,0.0,0.0,0.0
20150101:1700,0.0,0.0,0.0
20150101:1800,0.0,0.0,0.0
20150101:1900,0.0,0.0,0.0
20150101:2000,0.0,0.0,0.0
20150101:2100,0.0,0.0,0.0
20150101:2200,0.0,0.0,0.0
20150101:2300,0.0,0.0,0.0
20150102:0000,0.0,0.0,0.0
20150102:0100,0.0,0.0,0.0
20150102:0200,0.0,0.0,0.0
20150102:0300,0.0,0.0,0.0
20150102:0400,0.0,0.0,0.0
20150102:0500,0.0,0.0,0.0
20150102:0600,0.0,0.0,0.0
20150102:0700,0.0,0.0,0.0
20150102:0800,0.0,0.0,0.0
20150102:0900,61.0,18.0,58.0
20150102:1000,64.0,0.0,64.0
20150102:1100,52.0,0.0,52.0
20150102:1200,74.0,0.0,74.0
20150102:1300,80.0,0.0,80.0
20150102:1400,182.0,252.23,116.0
20150102:1500,81.0,87.33,67.0
20150102:1600,0.0,0.0,0.0
20150102:1700,0.0,0.0,0.0
20150102:1800,0.0,0.0,0.0
20150102:1900,0.0,0.0,0.0
20150102:2000,0.0,0.0,0.0
20150102:2100,0.0,0.0,0.0
20150102:2200,0.0,0.0,0.0
20150102:2300,0.0,0.0,0.0
20150103:0000,0.0,0.0,0.0
20150103:0100,0.0,0.0,0.0
20150103:0200,0.0,0.0,0.0
20150103:0300,0.0,0.0,0.0
20150103:0400,0.0,0.0,0.0
20150103:0500,0.0,0.0,0.0
20150103:0600,0.0,0.0,0.0
20150103:0700,0.0,0.0,0.0
20150103:0800,0.0,0.0,0.0
20150103:0900,25.0,0.0,25.0
20150103:1000,73.0,0.0,73.0
20150103:1100,28.0,0.0,28.0
20150103:1200,145.0,17.14,139.0
20150103:1300,178.0,79.33,152.0
20150103:1400,47.0,0.0,47.0
20150103:1500,73.0,49.21,65.0
20150103:1600,0.0,0.0,0.0
20150103:1700,0.0,0.0,0.0
