time(UTC),GHI,DNI,DHI
20090101:0000,0.0,0.0,0.0
20090101:0100,0.0,0.0,0.0
20090101:0200,0.0,0.0,0.0
20090101:0300,0.0,0.0,0.0
20090101:0400,0.0,0.0,0.0
20090101:0500,0.0,0.0,0.0
20090101:0600,0.0,0.0,0.0
20090101:0700,0.0,0.0,0.0
20090101:0800,4.0,0.0,4.0
20090101:0900,45.0,0.0,45.0
20090101:1000,51.0,0.0,51.0
20090101:1100,50.0,0.0,50.0
20090101:1200,46.0,0.0,46.0
20090101:1300,46.0,0.0,46.0
20090101:1400,34.0,0.0,34.0
20090101:1500,20.0,0.0,20.0
20090101:1600,0.0,0.0,0.0
20090101:1700,0.0,0.0,0.0
20090101:1800,0.0,0.0,0.0
20090101:1900,0.0,0.0,0.0
20090101:2000,0.0,0.0,0.0
20090101:2100,0.0,0.0,0.0
20090101:2200,0.0,0.0,0.0
20090101:2300,0.0,0.0,0.0
20090102:0000,0.0,0.0,0.0
20090102:0100,0.0,0.0,0.0
20090102:0200,0.0,0.0,0.0
20090102:0300,0.0,0.0,0.0
20090102:0400,0.0,0.0,0.0
20090102:0500,0.0,0.0,0.0
20090102:0600,0.0,0.0,0.0
20090102:0700,0.0,0.0,0.0
20090102:0800,12.25,50.75,9.8
20090102:0900,84.5,176.51,55.1
20090102:1000,171.0,216.94,116.0
20090102:1100,155.35,209.89,91.7
20090102:1200,299.0,707.55,78.0
20090102:1300,148.6,193.62,94.35
20090102:1400,175.0,521.6,66.0
20090102:1500,49.75,141.48,35.1
20090102:1600,0.0,0.0,0.0
20090102:1700,0.0,0.0,0.0
20090102:1800,0.0,0.0,0.0
20090102:1900,0.0,0.0,0.0
20090102:2000,0.0,0.0,0.0
20090102:2100,0.0,0.0,0.0
20090102:2200,0.0,0.0,0.0
20090102:2300,0.0,0.0,0.0
20090103:0000,0.0,0.0,0.0
20090103:0100,0.0,0.0,0.0
20090103:0200,0.0,0.0,0.0
20090103:0300,0.0,0.0,0.0
20090103:0400,0.0,0.0,0.0
20090103:0500,0.0,0.0,0.0
20090103:0600,0.0,0.0,0.0
20090103:0700,0.0,0.0,0.0
20090103:0800,21.0,102.72,16.0
20090103:0900,90.55,228.11,52.4
20090103:1000,227.0,597.2,75.0
20090103:1100,178.5,256.43,100.4
20090103:1200,299.0,694.32,81.0
20090103:1300,169.15,269.24,93.2
20090103:1400,177.0,525.81,66.0
20090103:1500,52.75,169.6,34.8
20090103:1600,0.0,0.0,0.0
20090103:1700,0.0,0.0,0.0
20090103:1800,0.0,0.0,0.0
20090103:1900,0.0,0.0,0.0
20090103:2000,0.0,0.0,0.0
20090103:2100,0.0,0.0,0.0
20090103:2200,0.0,0.0,0.0
20090103:2300,0.0,0.0,0.0
20090104:0000,0.0,0.0,0.0
20090104:0100,0.0,0.0,0.0
20090104:0200,0.0,0.0,0.0
20090104:0300,0.0,0.0,0.0
20090104:0400,0.0,0.0,0.0
20090104:0500,0.0,0.0,0.0
20090104:0600,0.0,0.0,0.0
20090104:0700,0.0,0.0,0.0
20090104:0800,12.0,0.0,12.0
20090104:0900,83.95,192.21,51.65
20090104:1000,176.0,230.79,117.0
20090104:1100,165.3,206.85,102.0
20090104:1200,198.0,145.7,152.0
20090104:1300,132.95,150.82,90.1
20090104:1400,151.0,285.92,90.0
20090104:1500,47.7,128.89,33.75
20090104:1600,0.0,0.0,0.0
20090104:1700,0.0,0.0,0.0
20090104:1800,0.0,0.0,0.0
20090104:1900,0.0,0.0,0.0
20090104:2000,0.0,0.0,0.0
20090104:2100,0.0,0.0,0.0
20090104:2200,0.0,0.0,0.0
20090104:2300,0.0,0.0,0.0
20090105:0000,0.0,0.0,0.0
20090105:0100,0.0,0.0,0.0
20090105:0200,0.0,0.0,0.0
20090105:0300,0.0,0.0,0.0
20090105:0400,0.0,0.0,0.0
20090105:0500,0.0,0.0,0.0
20090105:0600,0.0,0.0,0.0
20090105:0700,0.0,0.0,0.0
20090105:0800,9.0,0.0,9.0
20090105:0900,79.75,169.85,51.05
20090105:1000,46.0,0.0,46.0
20090105:1100,142.6,149.39,96.65
20090105:1200,132.0,18.89,126.0
20090105:1300,133.45,135.72,94.6
20090105:1400,35.0,0.0,35.0
20090105:1500,43.95,104.32,32.4
20090105:1600,0.0,0.0,0.0
20090105:1700,0.0,0.0,0.0
20090105:1800,0.0,0.0,0.0
20090105:1900,0.0,0.0,0.0
20090105:2000,0.0,0.0,0.0
20090105:2100,0.0,0.0,0.0
20090105:2200,0.0,0.0,0.0
20090105:2300,0.0,0.0,0.0
20090106:0000,0.0,0.0,0.0
20090106:0100,0.0,0.0,0.0
20090106:0200,0.0,0.0,0.0
20090106:0300,0.0,0.0,0.0
20090106:0400,0.0,0.0,0.0
20090106:0500,0.0,0.0,0.0
20090106:0600,0.0,0.0,0.0
20090106:0700,0.0,0.0,0.0
20090106:0800,12.0,0.0,12.0
20090106:0900,75.35,131.16,53.05
20090106:1000,77.0,0.0,77.0
20090106:1100,140.15,129.5,100.1
20090106:1200,112.0,3.13,111.0
20090106:1300,120.55,86.82,95.5
20090106:1400,146.0,229.19,96.0
20090106:1500,43.8,96.63,32.85
20090106:1600,0.0,0.0,0.0
20090106:1700,0.0,0.0,0.0
20090106:1800,0.0,0.0,0.0
20090106:1900,0.0,0.0,0.0
20090106:2000,0.0,0.0,0.0
20090106:2100,0.0,0.0,0.0
20090106:2200,0.0,0.0,0.0
20090106:2300,0.0,0.0,0.0
20090107:0000,0.0,0.0,0.0
20090107:0100,0.0,0.0,0.0
20090107:0200,0.0,0.0,0.0
20090107:0300,0.0,0.0,0.0
20090107:0400,0.0,0.0,0.0
20090107:0500,0.0,0.0,0.0
20090107:0600,0.0,0.0,0.0
20090107:0700,0.0,0.0,0.0
20090107:0800,17.0,38.87,15.0
20090107:0900,71.55,99.01,54.6
20090107:1000,166.0,173.25,121.0
20090107:1100,129.65,116.69,93.35
20090107:1200,200.0,139.88,155.0
20090107:1300,118.6,90.59,92.25
20090107:1400,82.0,13.59,79.0
20090107:1500,42.55,84.91,32.7
20090107:1600,0.0,0.0,0.0
20090107:1700,0.0,0.0,0.0
20090107:1800,0.0,0.0,0.0
20090107:1900,0.0,0.0,0.0
20090107:2000,0.0,0.0,0.0
20090107:2100,0.0,0.0,0.0
20090107:2200,0.0,0.0,0.0
20090107:2300,0.0,0.0,0.0
20090108:0000,0.0,0.0,0.0
20090108:0100,0.0,0.0,0.0
20090108:0200,0.0,0.0,0.0
20090108:0300,0.0,0.0,0.0
20090108:0400,0.0,0.0,0.0
20090108:0500,0.0,0.0,0.0
20090108:0600,0.0,0.0,0.0
20090108:0700,0.0,0.0,0.0
20090108:0800,19.0,57.21,16.0
20090108:0900,69.65,82.33,55.45
20090108:1000,191.0,290.79,115.0
20090108:1100,137.1,141.21,92.9
20090108:1200,253.0,342.66,142.0
20090108:1300,123.4,112.49,90.4
20090108:1400,170.0,367.06,88.0
20090108:1500,45.65,107.75,32.85
20090108:1600,0.0,0.0,0.0
20090108:1700,0.0,0.0,0.0
20090108:1800,0.0,0.0,0.0
20090108:1900,0.0,0.0,0.0
20090108:2000,0.0,0.0,0.0
20090108:2100,0.0,0.0,0.0
20090108:2200,0.0,0.0,0.0
20090108:2300,0.0,0.0,0.0
20090109:0000,0.0,0.0,0.0
20090109:0100,0.0,0.0,0.0
20090109:0200,0.0,0.0,0.0
20090109:0300,0.0,0.0,0.0
20090109:0400,0.0,0.0,0.0
20090109:0500,0.0,0.0,0.0
20090109:0600,0.0,0.0,0.0
20090109:0700,0.0,0.0,0.0
20090109:0800,21.0,74.7,17.0
20090109:0900,68.45,71.88,55.95
20090109:1000,204.0,361.09,109.0
20090109:1100,121.55,122.2,83.05
20090109:1200,263.0,386.18,137.0
20090109:1300,117.3,107.79,85.4
20090109:1400,175.0,384.66,88.0
20090109:1500,44.7,97.39,32.85
20090109:1600,0.0,0.0,0.0
20090109:1700,0.0,0.0,0.0
20090109:1800,0.0,0.0,0.0
20090109:1900,0.0,0.0,0.0
20090109:2000,0.0,0.0,0.0
20090109:2100,0.0,0.0,0.0
20090109:2200,0.0,0.0,0.0
20090109:2300,0.0,0.0,0.0
20090110:0000,0.0,0.0,0.0
20090110:0100,0.0,0.0,0.0
20090110:0200,0.0,0.0,0.0
20090110:0300,0.0,0.0,0.0
