time(UTC),GHI,DNI,DHI
20100101:0000,0.0,0.0,0.0
20100101:0100,0.0,0.0,0.0
20100101:0200,0.0,0.0,0.0
20100101:0300,0.0,0.0,0.0
20100101:0400,0.0,0.0,0.0
20100101:0500,0.0,0.0,0.0
20100101:0600,0.0,0.0,0.0
20100101:0700,0.0,0.0,0.0
20100101:0800,18.0,37.21,16.0
20100101:0900,17.0,0.0,17.0
20100101:1000,112.0,27.23,105.0
20100101:1100,114.0,9.82,111.0
20100101:1200,55.0,0.0,55.0
20100101:1300,68.0,0.0,68.0
20100101:1400,44.0,0.0,44.0
20100101:1500,33.0,20.1,31.0
20100101:1600,0.0,0.0,0.0
20100101:1700,0.0,0.0,0.0
20100101:1800,0.0,0.0,0.0
20100101:1900,0.0,0.0,0.0
20100101:2000,0.0,0.0,0.0
20100101:2100,0.0,0.0,0.0
20100101:2200,0.0,0.0,0.0
20100101:2300,0.0,0.0,0.0
20100102:0000,0.0,0.0,0.0
20100102:0100,0.0,0.0,0.0
20100102:0200,0.0,0.0,0.0
20100102:0300,0.0,0.0,0.0
20100102:0400,0.0,0.0,0.0
20100102:0500,0.0,0.0,0.0
20100102:0600,0.0,0.0,0.0
20100102:0700,0.0,0.0,0.0
20100102:0800,25.0,148.07,17.0
20100102:0900,142.0,523.84,52.0
20100102:1000,237.0,655.14,68.0
20100102:1100,297.0,743.6,69.0
20100102:1200,227.0,257.59,146.0
20100102:1300,262.0,676.28,72.0
20100102:1400,136.0,215.95,91.0
20100102:1500,49.0,98.34,39.0
20100102:1600,0.0,0.0,0.0
20100102:1700,0.0,0.0,0.0
20100102:1800,0.0,0.0,0.0
20100102:1900,0.0,0.0,0.0
20100102:2000,0.0,0.0,0.0
20100102:2100,0.0,0.0,0.0
20100102:2200,0.0,0.0,0.0
20100102:2300,0.0,0.0,0.0
20100103:0000,0.0,0.0,0.0
20100103:0100,0.0,0.0,0.0
20100103:0200,0.0,0.0,0.0
20100103:0300,0.0,0.0,0.0
20100103:0400,0.0,0.0,0.0
20100103:0500,0.0,0.0,0.0
20100103:0600,0.0,0.0,0.0
20100103:0700,0.0,0.0,0.0
20100103:0800,26.0,146.99,18.0
20100103:0900,143.0,533.35,51.0
20100103:1000,240.0,679.63,64.0
20100103:1100,298.0,743.64,69.0
20100103:1200,309.0,765.59,67.0
20100103:1300,268.0,717.65,65.0
20100103:1400,79.0,14.25,76.0
20100103:1500,40.0,38.47,36.0
20100103:1600,0.0,0.0,0.0
20100103:1700,0.0,0.0,0.0
20100103:1800,0.0,0.0,0.0
20100103:1900,0.0,0.0,0.0
20100103:2000,0.0,0.0,0.0
20100103:2100,0.0,0.0,0.0
20100103:2200,0.0,0.0,0.0
20100103:2300,0.0,0.0,0.0
20100104:0000,0.0,0.0,0.0
20100104:0100,0.0,0.0,0.0
20100104:0200,0.0,0.0,0.0
20100104:0300,0.0,0.0,0.0
20100104:0400,0.0,0.0,0.0
20100104:0500,0.0,0.0,0.0
20100104:0600,0.0,0.0,0.0
20100104:0700,0.0,0.0,0.0
20100104:0800,25.0,127.4,18.0
20100104:0900,141.0,496.24,55.0
20100104:1000,231.0,584.41,79.0
20100104:1100,277.0,565.62,102.0
20100104:1200,304.0,711.01,78.0
20100104:1300,272.0,733.6,63.0
20100104:1400,183.0,573.4,61.0
20100104:1500,78.0,460.64,29.0
20100104:1600,0.0,0.0,0.0
20100104:1700,0.0,0.0,0.0
20100104:1800,0.0,0.0,0.0
20100104:1900,0.0,0.0,0.0
20100104:2000,0.0,0.0,0.0
20100104:2100,0.0,0.0,0.0
20100104:2200,0.0,0.0,0.0
20100104:2300,0.0,0.0,0.0
20100105:0000,0.0,0.0,0.0
20100105:0100,0.0,0.0,0.0
20100105:0200,0.0,0.0,0.0
20100105:0300,0.0,0.0,0.0
20100105:0400,0.0,0.0,0.0
20100105:0500,0.0,0.0,0.0
20100105:0600,0.0,0.0,0.0
20100105:0700,0.0,0.0,0.0
20100105:0800,17.0,17.99,16.0
20100105:0900,74.0,34.44,68.0
20100105:1000,101.0,11.48,98.0
20100105:1100,157.0,54.67,140.0
20100105:1200,241.0,306.5,143.0
20100105:1300,260.0,606.17,86.0
20100105:1400,121.0,116.21,96.0
20100105:1500,41.0,27.56,38.0
20100105:1600,0.0,0.0,0.0
20100105:1700,0.0,0.0,0.0
20100105:1800,0.0,0.0,0.0
20100105:1900,0.0,0.0,0.0
20100105:2000,0.0,0.0,0.0
20100105:2100,0.0,0.0,0.0
20100105:2200,0.0,0.0,0.0
20100105:2300,0.0,0.0,0.0
20100106:0000,0.0,0.0,0.0
20100106:0100,0.0,0.0,0.0
20100106:0200,0.0,0.0,0.0
20100106:0300,0.0,0.0,0.0
20100106:0400,0.0,0.0,0.0
20100106:0500,0.0,0.0,0.0
20100106:0600,0.0,0.0,0.0
20100106:0700,0.0,0.0,0.0
20100106:0800,22.0,71.0,18.0
20100106:0900,68.0,22.82,64.0
20100106:1000,49.0,0.0,49.0
20100106:1100,109.0,3.2,108.0
20100106:1200,103.0,3.11,102.0
20100106:1300,90.0,0.0,90.0
20100106:1400,62.0,0.0,62.0
20100106:1500,39.0,17.94,37.0
20100106:1600,0.0,0.0,0.0
20100106:1700,0.0,0.0,0.0
20100106:1800,0.0,0.0,0.0
20100106:1900,0.0,0.0,0.0
20100106:2000,0.0,0.0,0.0
20100106:2100,0.0,0.0,0.0
20100106:2200,0.0,0.0,0.0
20100106:2300,0.0,0.0,0.0
20100107:0000,0.0,0.0,0.0
20100107:0100,0.0,0.0,0.0
20100107:0200,0.0,0.0,0.0
20100107:0300,0.0,0.0,0.0
20100107:0400,0.0,0.0,0.0
20100107:0500,0.0,0.0,0.0
20100107:0600,0.0,0.0,0.0
20100107:0700,0.0,0.0,0.0
20100107:0800,13.0,0.0,13.0
20100107:0900,36.0,0.0,36.0
20100107:1000,82.0,0.0,82.0
20100107:1100,45.0,0.0,45.0
20100107:1200,85.0,0.0,85.0
20100107:1300,143.0,51.43,128.0
20100107:1400,109.0,63.59,95.0
20100107:1500,51.0,70.08,43.0
20100107:1600,0.0,0.0,0.0
20100107:1700,0.0,0.0,0.0
20100107:1800,0.0,0.0,0.0
20100107:1900,0.0,0.0,0.0
20100107:2000,0.0,0.0,0.0
20100107:2100,0.0,0.0,0.0
20100107:2200,0.0,0.0,0.0
20100107:2300,0.0,0.0,0.0
20100108:0000,0.0,0.0,0.0
20100108:0100,0.0,0.0,0.0
20100108:0200,0.0,0.0,0.0
20100108:0300,0.0,0.0,0.0
20100108:0400,0.0,0.0,0.0
20100108:0500,0.0,0.0,0.0
20100108:0600,0.0,0.0,0.0
20100108:0700,0.0,0.0,0.0
20100108:0800,13.0,0.0,13.0
20100108:0900,68.0,16.88,65.0
20100108:1000,97.0,7.52,95.0
20100108:1100,87.0,0.0,87.0
20100108:1200,116.0,6.13,114.0
20100108:1300,152.0,64.59,133.0
20100108:1400,106.0,53.85,94.0
20100108:1500,50.0,51.3,44.0
20100108:1600,0.0,0.0,0.0
20100108:1700,0.0,0.0,0.0
20100108:1800,0.0,0.0,0.0
20100108:1900,0.0,0.0,0.0
20100108:2000,0.0,0.0,0.0
20100108:2100,0.0,0.0,0.0
20100108:2200,0.0,0.0,0.0
20100108:2300,0.0,0.0,0.0
20100109:0000,0.0,0.0,0.0
20100109:0100,0.0,0.0,0.0
20100109:0200,0.0,0.0,0.0
20100109:0300,0.0,0.0,0.0
20100109:0400,0.0,0.0,0.0
20100109:0500,0.0,0.0,0.0
20100109:0600,0.0,0.0,0.0
20100109:0700,0.0,0.0,0.0
20100109:0800,3.0,0.0,3.0
20100109:0900,73.0,27.91,68.0
20100109:1000,144.0,82.22,122.0
20100109:1100,95.0,0.0,95.0
20100109:1200,83.0,0.0,83.0
20100109:1300,108.0,6.74,106.0
20100109:1400,53.0,0.0,53.0
20100109:1500,29.0,0.0,29.0
20100109:1600,0.0,0.0,0.0
20100109:1700,0.0,0.0,0.0
20100109:1800,0.0,0.0,0.0
20100109:1900,0.0,0.0,0.0
20100109:2000,0.0,0.0,0.0
20100109:2100,0.0,0.0,0.0
20100109:2200,0.0,0.0,0.0
20100109:2300,0.0,0.0,0.0
20100110:0000,0.0,0.0,0.0
20100110:0100,0.0,0.0,0.0
20100110:0200,0.0,0.0,0.0
20100110:0300,0.0,0.0,0.0
20100110:0400,0.0,0.0,0.0
20100110:0500,0.0,0.0,0.0
20100110:0600,0.0,0.0,0.0
20100110:0700,0.0,0.0,0.0
20100110:0800,14.0,0.0,14.0
20100110:0900,78.0,38.73,71.0
20100110:1000,65.0,0.0,65.0
20100110:1100,79.0,0.0,79.0
20100110:1200,73.0,0.0,73.0
20100110:1300,75.0,0.0,75.0
20100110:1400,68.0,0.0,68.0
20100110:1500,48.0,32.57,44.0
20100110:1600,0.0,0.0,0.0
20100110:1700,0.0,0.0,0.0
20100110:1800,0.0,0.0,0.0
20100110:1900,0.0,0.0,0.0
20100110:2000,0.0,0.0,0.0
20100110:2100,0.0,0.0,0.0
20100110:2200,0.0,0.0,0.0
20100110:2300,0.0,0.0,0.0
20100111:0000,0.0,0.0,0.0
20100111:0100,0.0,0.0,0.0
20100111:0200,0.0,0.0,0.0
20100111:0300,0.0,0.0,0.0
20100111:0400,0.0,0.0,0.0
20100111:0500,0.0,0.0,0.0
20100111:0600,0.0,0.0,0.0
20100111:0700,0.0,0.0,0.0
20100111:0800,19.0,16.15,18.0
20100111:0900,74.0,27.42,69.0
20100111:1000,102.0,11.05,99.0
20100111:1100,116.0,6.19,114.0
20100111:1200,130.0,11.99,126.0
20100111:1300,185.0,138.94,143.0
20100111:1400,90.0,17.28,86.0
20100111:1500,31.0,0.0,31.0
20100111:1600,0.0,0.0,0.0
20100111:1700,0.0,0.0,0.0
20100111:1800,0.0,0.0,0.0
