time(UTC),GHI,DNI,DHI
20130101:0000,0.0,0.0,0.0
20130101:0100,0.0,0.0,0.0
20130101:0200,0.0,0.0,0.0
20130101:0300,0.0,0.0,0.0
20130101:0400,0.0,0.0,0.0
20130101:0500,0.0,0.0,0.0
20130101:0600,0.0,0.0,0.0
20130101:0700,0.0,0.0,0.0
20130101:0800,45.0,57.77,39.0
20130101:0900,22.0,0.0,22.0
20130101:1000,47.0,0.0,47.0
20130101:1100,88.0,0.0,88.0
20130101:1200,62.0,0.0,62.0
20130101:1300,53.0,0.0,53.0
20130101:1400,45.0,0.0,45.0
20130101:1500,31.0,0.0,31.0
20130101:1600,0.0,0.0,0.0
20130101:1700,0.0,0.0,0.0
20130101:1800,0.0,0.0,0.0
20130101:1900,0.0,0.0,0.0
20130101:2000,0.0,0.0,0.0
20130101:2100,0.0,0.0,0.0
20130101:2200,0.0,0.0,0.0
20130101:2300,0.0,0.0,0.0
20130102:0000,0.0,0.0,0.0
20130102:0100,0.0,0.0,0.0
20130102:0200,0.0,0.0,0.0
20130102:0300,0.0,0.0,0.0
20130102:0400,0.0,0.0,0.0
20130102:0500,0.0,0.0,0.0
20130102:0600,0.0,0.0,0.0
20130102:0700,0.0,0.0,0.0
20130102:0800,37.0,19.21,35.0
20130102:0900,90.0,17.94,86.0
20130102:1000,210.0,208.18,146.0
20130102:1100,362.0,892.41,48.0
20130102:1200,216.0,124.58,172.0
20130102:1300,227.0,273.05,142.0
20130102:1400,60.0,0.0,60.0
20130102:1500,60.0,142.68,44.0
20130102:1600,0.0,0.0,0.0
20130102:1700,0.0,0.0,0.0
20130102:1800,0.0,0.0,0.0
20130102:1900,0.0,0.0,0.0
20130102:2000,0.0,0.0,0.0
20130102:2100,0.0,0.0,0.0
20130102:2200,0.0,0.0,0.0
20130102:2300,0.0,0.0,0.0
20130103:0000,0.0,0.0,0.0
20130103:0100,0.0,0.0,0.0
20130103:0200,0.0,0.0,0.0
20130103:0300,0.0,0.0,0.0
20130103:0400,0.0,0.0,0.0
20130103:0500,0.0,0.0,0.0
20130103:0600,0.0,0.0,0.0
20130103:0700,0.0,0.0,0.0
20130103:0800,42.0,38.29,38.0
20130103:0900,99.0,35.78,91.0
