time(UTC),GHI,DNI,DHI
20090101:0000,0.0,0.0,0.0
20090101:0100,0.0,0.0,0.0
20090101:0200,0.0,0.0,0.0
20090101:0300,0.0,0.0,0.0
20090101:0400,0.0,0.0,0.0
20090101:0500,0.0,0.0,0.0
20090101:0600,0.0,0.0,0.0
20090101:0700,0.0,0.0,0.0
20090101:0800,54.0,149.73,39.0
20090101:0900,102.0,40.79,93.0
20090101:1000,99.0,0.0,99.0
20090101:1100,153.0,19.82,146.0
20090101:1200,193.0,67.36,169.0
20090101:1300,183.0,101.28,151.0
20090101:1400,143.0,144.69,109.0
20090101:1500,31.0,0.0,31.0
20090101:1600,0.0,0.0,0.0
20090101:1700,0.0,0.0,0.0
20090101:1800,0.0,0.0,0.0
20090101:1900,0.0,0.0,0.0
20090101:2000,0.0,0.0,0.0
20090101:2100,0.0,0.0,0.0
20090101:2200,0.0,0.0,0.0
20090101:2300,0.0,0.0,0.0
20090102:0000,0.0,0.0,0.0
20090102:0100,0.0,0.0,0.0
20090102:0200,0.0,0.0,0.0
20090102:0300,0.0,0.0,0.0
20090102:0400,0.0,0.0,0.0
20090102:0500,0.0,0.0,0.0
20090102:0600,0.0,0.0,0.0
20090102:0700,0.0,0.0,0.0
20090102:0800,41.1,115.53,29.5
20090102:0900,111.35,163.9,75.1
20090102:1000,50.0,0.0,50.0
20090102:1100,193.9,271.44,97.7
20090102:1200,49.0,0.0,49.0
20090102:1300,175.15,226.1,103.3
20090102:1400,30.0,0.0,30.0
20090102:1500,53.9,116.85,39.75
20090102:1600,0.0,0.0,0.0
20090102:1700,0.0,0.0,0.0
20090102:1800,0.0,0.0,0.0
20090102:1900,0.0,0.0,0.0
20090102:2000,0.0,0.0,0.0
20090102:2100,0.0,0.0,0.0
20090102:2200,0.0,0.0,0.0
20090102:2300,0.0,0.0,0.0
20090103:0000,0.0,0.0,0.0
20090103:0100,0.0,0.0,0.0
20090103:0200,0.0,0.0,0.0
20090103:0300,0.0,0.0,0.0
20090103:0400,0.0,0.0,0.0
20090103:0500,0.0,0.0,0.0
20090103:0600,0.0,0.0,0.0
20090103:0700,0.0,0.0,0.0
20090103:0800,31.0,9.93,30.0
20090103:0900,113.75,196.79,70.1
20090103:1000,47.0,0.0,47.0
20090103:1100,195.45,257.77,103.75
20090103:1200,51.0,0.0,51.0
20090103:1300,174.0,224.57,102.2
20090103:1400,34.0,0.0,34.0
20090103:1500,54.85,127.21,39.15
20090103:1600,0.0,0.0,0.0
20090103:1700,0.0,0.0,0.0
20090103:1800,0.0,0.0,0.0
20090103:1900,0.0,0.0,0.0
20090103:2000,0.0,0.0,0.0
20090103:2100,0.0,0.0,0.0
20090103:2200,0.0,0.0,0.0
20090103:2300,0.0,0.0,0.0
20090104:0000,0.0,0.0,0.0
20090104:0100,0.0,0.0,0.0
20090104:0200,0.0,0.0,0.0
20090104:0300,0.0,0.0,0.0
20090104:0400,0.0,0.0,0.0
20090104:0500,0.0,0.0,0.0
20090104:0600,0.0,0.0,0.0
20090104:0700,0.0,0.0,0.0
20090104:0800,72.0,395.23,32.0
20090104:0900,108.0,173.19,69.45
20090104:1000,294.0,684.1,82.0
20090104:1100,191.75,231.95,108.9
20090104:1200,365.0,816.63,70.0
20090104:1300,174.65,244.74,95.9
20090104:1400,221.0,666.72,60.0
20090104:1500,61.05,168.08,39.9
20090104:1600,0.0,0.0,0.0
20090104:1700,0.0,0.0,0.0
20090104:1800,0.0,0.0,0.0
20090104:1900,0.0,0.0,0.0
20090104:2000,0.0,0.0,0.0
20090104:2100,0.0,0.0,0.0
20090104:2200,0.0,0.0,0.0
20090104:2300,0.0,0.0,0.0
20090105:0000,0.0,0.0,0.0
20090105:0100,0.0,0.0,0.0
20090105:0200,0.0,0.0,0.0
20090105:0300,0.0,0.0,0.0
20090105:0400,0.0,0.0,0.0
20090105:0500,0.0,0.0,0.0
20090105:0600,0.0,0.0,0.0
20090105:0700,0.0,0.0,0.0
20090105:0800,51.0,108.07,40.0
20090105:0900,103.65,156.17,68.75
20090105:1000,243.0,343.92,136.0
20090105:1100,182.1,209.47,106.95
20090105:1200,284.0,327.71,165.0
20090105:1300,168.05,220.41,96.65
20090105:1400,108.0,32.81,100.0
20090105:1500,60.25,155.83,40.25
20090105:1600,0.0,0.0,0.0
20090105:1700,0.0,0.0,0.0
20090105:1800,0.0,0.0,0.0
20090105:1900,0.0,0.0,0.0
20090105:2000,0.0,0.0,0.0
20090105:2100,0.0,0.0,0.0
20090105:2200,0.0,0.0,0.0
20090105:2300,0.0,0.0,0.0
20090106:0000,0.0,0.0,0.0
20090106:0100,0.0,0.0,0.0
20090106:0200,0.0,0.0,0.0
20090106:0300,0.0,0.0,0.0
20090106:0400,0.0,0.0,0.0
20090106:0500,0.0,0.0,0.0
20090106:0600,0.0,0.0,0.0
20090106:0700,0.0,0.0,0.0
20090106:0800,49.0,87.83,40.0
20090106:0900,105.1,144.55,72.65
20090106:1000,139.0,25.6,131.0
20090106:1100,175.55,183.52,109.4
20090106:1200,103.0,0.0,103.0
20090106:1300,175.05,257.81,90.95
20090106:1400,68.0,0.0,68.0
20090106:1500,62.25,148.9,42.75
20090106:1600,0.0,0.0,0.0
20090106:1700,0.0,0.0,0.0
20090106:1800,0.0,0.0,0.0
20090106:1900,0.0,0.0,0.0
20090106:2000,0.0,0.0,0.0
20090106:2100,0.0,0.0,0.0
20090106:2200,0.0,0.0,0.0
20090106:2300,0.0,0.0,0.0
20090107:0000,0.0,0.0,0.0
20090107:0100,0.0,0.0,0.0
20090107:0200,0.0,0.0,0.0
20090107:0300,0.0,0.0,0.0
20090107:0400,0.0,0.0,0.0
20090107:0500,0.0,0.0,0.0
20090107:0600,0.0,0.0,0.0
20090107:0700,0.0,0.0,0.0
20090107:0800,67.0,280.77,38.0
20090107:0900,113.75,152.47,79.35
20090107:1000,38.0,0.0,38.0
20090107:1100,200.25,242.24,112.5
20090107:1200,94.0,0.0,94.0
20090107:1300,205.0,306.0,104.45
20090107:1400,71.0,0.0,71.0
20090107:1500,65.4,145.52,45.95
20090107:1600,0.0,0.0,0.0
20090107:1700,0.0,0.0,0.0
20090107:1800,0.0,0.0,0.0
20090107:1900,0.0,0.0,0.0
20090107:2000,0.0,0.0,0.0
20090107:2100,0.0,0.0,0.0
20090107:2200,0.0,0.0,0.0
20090107:2300,0.0,0.0,0.0
20090108:0000,0.0,0.0,0.0
20090108:0100,0.0,0.0,0.0
20090108:0200,0.0,0.0,0.0
20090108:0300,0.0,0.0,0.0
20090108:0400,0.0,0.0,0.0
20090108:0500,0.0,0.0,0.0
20090108:0600,0.0,0.0,0.0
20090108:0700,0.0,0.0,0.0
20090108:0800,31.0,9.6,30.0
20090108:0900,107.15,119.67,80.0
20090108:1000,92.0,0.0,92.0
20090108:1100,188.5,200.31,115.55
20090108:1200,141.0,8.12,138.0
20090108:1300,201.4,289.05,105.7
20090108:1400,148.0,127.18,116.0
20090108:1500,68.3,157.56,46.8
20090108:1600,0.0,0.0,0.0
20090108:1700,0.0,0.0,0.0
20090108:1800,0.0,0.0,0.0
20090108:1900,0.0,0.0,0.0
20090108:2000,0.0,0.0,0.0
20090108:2100,0.0,0.0,0.0
20090108:2200,0.0,0.0,0.0
20090108:2300,0.0,0.0,0.0
20090109:0000,0.0,0.0,0.0
20090109:0100,0.0,0.0,0.0
20090109:0200,0.0,0.0,0.0
20090109:0300,0.0,0.0,0.0
20090109:0400,0.0,0.0,0.0
20090109:0500,0.0,0.0,0.0
20090109:0600,0.0,0.0,0.0
20090109:0700,0.0,0.0,0.0
20090109:0800,50.0,85.5,41.0
20090109:0900,121.35,182.05,79.8
20090109:1000,268.0,453.91,124.0
20090109:1100,225.15,322.9,106.9
20090109:1200,374.0,796.07,78.0
20090109:1300,218.6,321.56,111.3
20090109:1400,236.0,687.93,61.0
20090109:1500,75.75,205.97,47.05
20090109:1600,0.0,0.0,0.0
20090109:1700,0.0,0.0,0.0
20090109:1800,0.0,0.0,0.0
20090109:1900,0.0,0.0,0.0
20090109:2000,0.0,0.0,0.0
20090109:2100,0.0,0.0,0.0
20090109:2200,0.0,0.0,0.0
20090109:2300,0.0,0.0,0.0
20090110:0000,0.0,0.0,0.0
20090110:0100,0.0,0.0,0.0
20090110:0200,0.0,0.0,0.0
20090110:0300,0.0,0.0,0.0
