time(UTC),GHI,DNI,DHI
20150101:0000,0.0,0.0,0.0
20150101:0100,0.0,0.0,0.0
20150101:0200,0.0,0.0,0.0
20150101:0300,0.0,0.0,0.0
20150101:0400,0.0,0.0,0.0
20150101:0500,0.0,0.0,0.0
20150101:0600,0.0,0.0,0.0
20150101:0700,0.0,0.0,0.0
20150101:0800,31.0,21.67,29.0
20150101:0900,55.0,0.0,55.0
20150101:1000,70.0,0.0,70.0
20150101:1100,69.0,0.0,69.0
20150101:1200,86.0,0.0,86.0
20150101:1300,77.0,0.0,77.0
20150101:1400,70.0,22.7,66.0
20150101:1500,15.0,0.0,15.0
20150101:1600,0.0,0.0,0.0
20150101:1700,0.0,0.0,0.0
20150101:1800,0.0,0.0,0.0
20150101:1900,0.0,0.0,0.0
20150101:2000,0.0,0.0,0.0
20150101:2100,0.0,0.0,0.0
20150101:2200,0.0,0.0,0.0
20150101:2300,0.0,0.0,0.0
20150102:0000,0.0,0.0,0.0
20150102:0100,0.0,0.0,0.0
20150102:0200,0.0,0.0,0.0
20150102:0300,0.0,0.0,0.0
20150102:0400,0.0,0.0,0.0
20150102:0500,0.0,0.0,0.0
20150102:0600,0.0,0.0,0.0
20150102:0700,0.0,0.0,0.0
20150102:0800,8.0,0.0,8.0
20150102:0900,16.0,0.0,16.0
20150102:1000,94.0,3.62,93.0
20150102:1100,35.0,0.0,35.0
20150102:1200,131.0,19.49,125.0
20150102:1300,68.0,0.0,68.0
20150102:1400,64.0,11.22,62.0
20150102:1500,16.0,0.0,16.0
20150102:1600,0.0,0.0,0.0
20150102:1700,0.0,0.0,0.0
20150102:1800,0.0,0.0,0.0
20150102:1900,0.0,0.0,0.0
20150102:2000,0.0,0.0,0.0
20150102:2100,0.0,0.0,0.0
20150102:2200,0.0,0.0,0.0
20150102:2300,0.0,0.0,0.0
20150103:0000,0.0,0.0,0.0
20150103:0100,0.0,0.0,0.0
20150103:0200,0.0,0.0,0.0
20150103:0300,0.0,0.0,0.0
20150103:0400,0.0,0.0,0.0
20150103:0500,0.0,0.0,0.0
20150103:0600,0.0,0.0,0.0
20150103:0700,0.0,0.0,0.0
20150103:0800,54.0,203.95,35.0
20150103:0900,43.0,0.0,43.0
20150103:1000,91.0,3.6,90.0
20150103:1100,49.0,0.0,49.0
20150103:1200,42.0,0.0,42.0
20150103:1300,35.0,0.0,35.0
20150103:1400,39.0,0.0,39.0
20150103:1500,14.0,0.0,14.0
20150103:1600,0.0,0.0,0.0
20150103:1700,0.0,0.0,0.0
