time(UTC),GHI,DNI,DHI
20100101:0000,0.0,0.0,0.0
20100101:0100,0.0,0.0,0.0
20100101:0200,0.0,0.0,0.0
20100101:0300,0.0,0.0,0.0
20100101:0400,0.0,0.0,0.0
20100101:0500,0.0,0.0,0.0
20100101:0600,0.0,0.0,0.0
20100101:0700,0.0,0.0,0.0
20100101:0800,0.0,0.0,0.0
20100101:0900,54.0,21.18,51.0
20100101:1000,140.0,136.66,108.0
20100101:1100,200.0,223.71,135.0
20100101:1200,97.0,0.0,97.0
20100101:1300,50.0,0.0,50.0
20100101:1400,112.0,73.25,96.0
20100101:1500,49.0,41.86,44.0
20100101:1600,0.0,0.0,0.0
20100101:1700,0.0,0.0,0.0
20100101:1800,0.0,0.0,0.0
20100101:1900,0.0,0.0,0.0
20100101:2000,0.0,0.0,0.0
20100101:2100,0.0,0.0,0.0
20100101:2200,0.0,0.0,0.0
20100101:2300,0.0,0.0,0.0
20100102:0000,0.0,0.0,0.0
20100102:0100,0.0,0.0,0.0
20100102:0200,0.0,0.0,0.0
20100102:0300,0.0,0.0,0.0
20100102:0400,0.0,0.0,0.0
20100102:0500,0.0,0.0,0.0
20100102:0600,0.0,0.0,0.0
20100102:0700,0.0,0.0,0.0
20100102:0800,0.0,0.0,0.0
20100102:0900,92.0,246.17,57.0
20100102:1000,173.0,314.93,99.0
20100102:1100,236.0,407.97,117.0
20100102:1200,280.0,599.75,95.0
20100102:1300,212.0,306.17,125.0
20100102:1400,199.0,662.38,53.0
20100102:1500,94.0,501.66,33.0
20100102:1600,0.0,0.0,0.0
20100102:1700,0.0,0.0,0.0
20100102:1800,0.0,0.0,0.0
20100102:1900,0.0,0.0,0.0
20100102:2000,0.0,0.0,0.0
20100102:2100,0.0,0.0,0.0
20100102:2200,0.0,0.0,0.0
20100102:2300,0.0,0.0,0.0
20100103:0000,0.0,0.0,0.0
20100103:0100,0.0,0.0,0.0
20100103:0200,0.0,0.0,0.0
20100103:0300,0.0,0.0,0.0
20100103:0400,0.0,0.0,0.0
20100103:0500,0.0,0.0,0.0
20100103:0600,0.0,0.0,0.0
20100103:0700,0.0,0.0,0.0
20100103:0800,0.0,0.0,0.0
20100103:0900,82.0,154.05,60.0
20100103:1000,88.0,12.72,85.0
20100103:1100,185.0,157.02,139.0
20100103:1200,309.0,822.48,54.0
20100103:1300,267.0,678.29,73.0
20100103:1400,171.0,377.51,87.0
20100103:1500,90.0,403.69,40.0
20100103:1600,0.0,0.0,0.0
20100103:1700,0.0,0.0,0.0
20100103:1800,0.0,0.0,0.0
20100103:1900,0.0,0.0,0.0
20100103:2000,0.0,0.0,0.0
20100103:2100,0.0,0.0,0.0
20100103:2200,0.0,0.0,0.0
20100103:2300,0.0,0.0,0.0
20100104:0000,0.0,0.0,0.0
20100104:0100,0.0,0.0,0.0
20100104:0200,0.0,0.0,0.0
20100104:0300,0.0,0.0,0.0
20100104:0400,0.0,0.0,0.0
20100104:0500,0.0,0.0,0.0
20100104:0600,0.0,0.0,0.0
20100104:0700,0.0,0.0,0.0
20100104:0800,0.0,0.0,0.0
20100104:0900,103.0,348.27,53.0
20100104:1000,202.0,527.47,77.0
20100104:1100,273.0,648.91,82.0
20100104:1200,297.0,702.51,78.0
20100104:1300,220.0,333.34,124.0
20100104:1400,195.0,574.06,66.0
20100104:1500,87.0,332.74,45.0
20100104:1600,0.0,0.0,0.0
20100104:1700,0.0,0.0,0.0
20100104:1800,0.0,0.0,0.0
20100104:1900,0.0,0.0,0.0
20100104:2000,0.0,0.0,0.0
20100104:2100,0.0,0.0,0.0
20100104:2200,0.0,0.0,0.0
20100104:2300,0.0,0.0,0.0
20100105:0000,0.0,0.0,0.0
20100105:0100,0.0,0.0,0.0
20100105:0200,0.0,0.0,0.0
20100105:0300,0.0,0.0,0.0
20100105:0400,0.0,0.0,0.0
20100105:0500,0.0,0.0,0.0
20100105:0600,0.0,0.0,0.0
20100105:0700,0.0,0.0,0.0
20100105:0800,0.0,0.0,0.0
20100105:0900,76.0,103.85,61.0
20100105:1000,160.0,222.53,107.0
20100105:1100,76.0,0.0,76.0
20100105:1200,161.0,60.59,142.0
20100105:1300,208.0,261.99,132.0
20100105:1400,175.0,378.8,89.0
20100105:1500,72.0,155.4,52.0
20100105:1600,0.0,0.0,0.0
20100105:1700,0.0,0.0,0.0
20100105:1800,0.0,0.0,0.0
20100105:1900,0.0,0.0,0.0
20100105:2000,0.0,0.0,0.0
20100105:2100,0.0,0.0,0.0
20100105:2200,0.0,0.0,0.0
20100105:2300,0.0,0.0,0.0
20100106:0000,0.0,0.0,0.0
20100106:0100,0.0,0.0,0.0
20100106:0200,0.0,0.0,0.0
20100106:0300,0.0,0.0,0.0
20100106:0400,0.0,0.0,0.0
20100106:0500,0.0,0.0,0.0
20100106:0600,0.0,0.0,0.0
20100106:0700,0.0,0.0,0.0
20100106:0800,0.0,0.0,0.0
20100106:0900,48.0,6.88,47.0
20100106:1000,99.0,20.88,94.0
20100106:1100,138.0,36.98,127.0
20100106:1200,27.0,0.0,27.0
20100106:1300,34.0,0.0,34.0
20100106:1400,42.0,0.0,42.0
20100106:1500,38.0,7.62,37.0
20100106:1600,0.0,0.0,0.0
20100106:1700,0.0,0.0,0.0
20100106:1800,0.0,0.0,0.0
20100106:1900,0.0,0.0,0.0
20100106:2000,0.0,0.0,0.0
20100106:2100,0.0,0.0,0.0
20100106:2200,0.0,0.0,0.0
20100106:2300,0.0,0.0,0.0
20100107:0000,0.0,0.0,0.0
20100107:0100,0.0,0.0,0.0
20100107:0200,0.0,0.0,0.0
20100107:0300,0.0,0.0,0.0
20100107:0400,0.0,0.0,0.0
20100107:0500,0.0,0.0,0.0
20100107:0600,0.0,0.0,0.0
20100107:0700,0.0,0.0,0.0
20100107:0800,0.0,0.0,0.0
20100107:0900,38.0,0.0,38.0
20100107:1000,60.0,0.0,60.0
20100107:1100,54.0,0.0,54.0
20100107:1200,51.0,0.0,51.0
20100107:1300,51.0,0.0,51.0
20100107:1400,48.0,0.0,48.0
20100107:1500,60.0,59.73,52.0
20100107:1600,0.0,0.0,0.0
20100107:1700,0.0,0.0,0.0
20100107:1800,0.0,0.0,0.0
20100107:1900,0.0,0.0,0.0
20100107:2000,0.0,0.0,0.0
20100107:2100,0.0,0.0,0.0
20100107:2200,0.0,0.0,0.0
20100107:2300,0.0,0.0,0.0
20100108:0000,0.0,0.0,0.0
20100108:0100,0.0,0.0,0.0
20100108:0200,0.0,0.0,0.0
20100108:0300,0.0,0.0,0.0
20100108:0400,0.0,0.0,0.0
20100108:0500,0.0,0.0,0.0
20100108:0600,0.0,0.0,0.0
20100108:0700,0.0,0.0,0.0
20100108:0800,0.0,0.0,0.0
20100108:0900,69.0,60.89,60.0
20100108:1000,116.0,49.49,104.0
20100108:1100,136.0,29.89,127.0
20100108:1200,137.0,21.89,130.0
20100108:1300,108.0,6.73,106.0
20100108:1400,112.0,51.14,100.0
20100108:1500,62.0,58.51,54.0
20100108:1600,0.0,0.0,0.0
20100108:1700,0.0,0.0,0.0
20100108:1800,0.0,0.0,0.0
20100108:1900,0.0,0.0,0.0
20100108:2000,0.0,0.0,0.0
20100108:2100,0.0,0.0,0.0
20100108:2200,0.0,0.0,0.0
20100108:2300,0.0,0.0,0.0
20100109:0000,0.0,0.0,0.0
20100109:0100,0.0,0.0,0.0
20100109:0200,0.0,0.0,0.0
20100109:0300,0.0,0.0,0.0
20100109:0400,0.0,0.0,0.0
20100109:0500,0.0,0.0,0.0
20100109:0600,0.0,0.0,0.0
20100109:0700,0.0,0.0,0.0
20100109:0800,0.0,0.0,0.0
20100109:0900,32.0,0.0,32.0
20100109:1000,70.0,0.0,70.0
20100109:1100,72.0,0.0,72.0
20100109:1200,81.0,0.0,81.0
20100109:1300,82.0,0.0,82.0
20100109:1400,57.0,0.0,57.0
20100109:1500,31.0,0.0,31.0
20100109:1600,0.0,0.0,0.0
20100109:1700,0.0,0.0,0.0
20100109:1800,0.0,0.0,0.0
20100109:1900,0.0,0.0,0.0
20100109:2000,0.0,0.0,0.0
20100109:2100,0.0,0.0,0.0
20100109:2200,0.0,0.0,0.0
20100109:2300,0.0,0.0,0.0
20100110:0000,0.0,0.0,0.0
20100110:0100,0.0,0.0,0.0
20100110:0200,0.0,0.0,0.0
20100110:0300,0.0,0.0,0.0
20100110:0400,0.0,0.0,0.0
20100110:0500,0.0,0.0,0.0
20100110:0600,0.0,0.0,0.0
20100110:0700,0.0,0.0,0.0
20100110:0800,0.0,0.0,0.0
20100110:0900,48.0,6.64,47.0
20100110:1000,64.0,0.0,64.0
20100110:1100,87.0,0.0,87.0
20100110:1200,83.0,0.0,83.0
20100110:1300,57.0,0.0,57.0
20100110:1400,55.0,0.0,55.0
20100110:1500,36.0,0.0,36.0
20100110:1600,0.0,0.0,0.0
20100110:1700,0.0,0.0,0.0
20100110:1800,0.0,0.0,0.0
20100110:1900,0.0,0.0,0.0
20100110:2000,0.0,0.0,0.0
20100110:2100,0.0,0.0,0.0
20100110:2200,0.0,0.0,0.0
20100110:2300,0.0,0.0,0.0
20100111:0000,0.0,0.0,0.0
20100111:0100,0.0,0.0,0.0
20100111:0200,0.0,0.0,0.0
20100111:0300,0.0,0.0,0.0
20100111:0400,0.0,0.0,0.0
20100111:0500,0.0,0.0,0.0
20100111:0600,0.0,0.0,0.0
20100111:0700,0.0,0.0,0.0
20100111:0800,0.0,0.0,0.0
20100111:0900,53.0,13.14,51.0
20100111:1000,95.0,12.1,92.0
20100111:1100,91.0,0.0,91.0
20100111:1200,232.0,238.55,154.0
20100111:1300,122.0,16.39,117.0
20100111:1400,125.0,69.91,108.0
20100111:1500,16.0,0.0,16.0
20100111:1600,0.0,0.0,0.0
20100111:1700,0.0,0.0,0.0
20100111:1800,0.0,0.0,0.0
