time(UTC),GHI,DNI,DHI
20100101:0000,0.0,0.0,0.0
20100101:0100,0.0,0.0,0.0
20100101:0200,0.0,0.0,0.0
20100101:0300,0.0,0.0,0.0
20100101:0400,0.0,0.0,0.0
20100101:0500,0.0,0.0,0.0
20100101:0600,0.0,0.0,0.0
20100101:0700,0.0,0.0,0.0
20100101:0800,40.0,79.32,33.0
20100101:0900,71.0,10.0,69.0
20100101:1000,58.0,0.0,58.0
20100101:1100,49.0,0.0,49.0
20100101:1200,92.0,0.0,92.0
20100101:1300,109.0,14.68,105.0
20100101:1400,93.0,62.95,81.0
20100101:1500,31.0,65.83,26.0
20100101:1600,0.0,0.0,0.0
20100101:1700,0.0,0.0,0.0
20100101:1800,0.0,0.0,0.0
20100101:1900,0.0,0.0,0.0
20100101:2000,0.0,0.0,0.0
20100101:2100,0.0,0.0,0.0
20100101:2200,0.0,0.0,0.0
20100101:2300,0.0,0.0,0.0
20100102:0000,0.0,0.0,0.0
20100102:0100,0.0,0.0,0.0
20100102:0200,0.0,0.0,0.0
20100102:0300,0.0,0.0,0.0
20100102:0400,0.0,0.0,0.0
20100102:0500,0.0,0.0,0.0
20100102:0600,0.0,0.0,0.0
20100102:0700,0.0,0.0,0.0
20100102:0800,52.0,214.51,33.0
20100102:0900,92.0,44.85,83.0
20100102:1000,134.0,42.96,122.0
20100102:1100,193.0,122.2,154.0
20100102:1200,255.0,381.17,134.0
20100102:1300,202.0,291.63,122.0
20100102:1400,153.0,446.28,67.0
20100102:1500,40.0,153.51,28.0
20100102:1600,0.0,0.0,0.0
20100102:1700,0.0,0.0,0.0
20100102:1800,0.0,0.0,0.0
20100102:1900,0.0,0.0,0.0
20100102:2000,0.0,0.0,0.0
20100102:2100,0.0,0.0,0.0
20100102:2200,0.0,0.0,0.0
20100102:2300,0.0,0.0,0.0
20100103:0000,0.0,0.0,0.0
20100103:0100,0.0,0.0,0.0
20100103:0200,0.0,0.0,0.0
20100103:0300,0.0,0.0,0.0
20100103:0400,0.0,0.0,0.0
20100103:0500,0.0,0.0,0.0
20100103:0600,0.0,0.0,0.0
20100103:0700,0.0,0.0,0.0
20100103:0800,51.0,190.96,34.0
20100103:0900,176.0,595.73,56.0
20100103:1000,236.0,470.75,104.0
20100103:1100,297.0,623.92,97.0
20100103:1200,302.0,673.66,87.0
20100103:1300,253.0,637.02,77.0
20100103:1400,165.0,549.04,58.0
20100103:1500,51.0,323.01,25.0
20100103:1600,0.0,0.0,0.0
20100103:1700,0.0,0.0,0.0
20100103:1800,0.0,0.0,0.0
20100103:1900,0.0,0.0,0.0
20100103:2000,0.0,0.0,0.0
20100103:2100,0.0,0.0,0.0
20100103:2200,0.0,0.0,0.0
20100103:2300,0.0,0.0,0.0
20100104:0000,0.0,0.0,0.0
20100104:0100,0.0,0.0,0.0
20100104:0200,0.0,0.0,0.0
20100104:0300,0.0,0.0,0.0
20100104:0400,0.0,0.0,0.0
20100104:0500,0.0,0.0,0.0
20100104:0600,0.0,0.0,0.0
20100104:0700,0.0,0.0,0.0
20100104:0800,39.0,66.97,33.0
20100104:0900,96.0,54.37,85.0
20100104:1000,83.0,0.0,83.0
20100104:1100,108.0,3.1,107.0
20100104:1200,94.0,0.0,94.0
20100104:1300,80.0,0.0,80.0
20100104:1400,55.0,0.0,55.0
20100104:1500,25.0,12.06,24.0
20100104:1600,0.0,0.0,0.0
20100104:1700,0.0,0.0,0.0
20100104:1800,0.0,0.0,0.0
20100104:1900,0.0,0.0,0.0
20100104:2000,0.0,0.0,0.0
20100104:2100,0.0,0.0,0.0
20100104:2200,0.0,0.0,0.0
20100104:2300,0.0,0.0,0.0
20100105:0000,0.0,0.0,0.0
20100105:0100,0.0,0.0,0.0
20100105:0200,0.0,0.0,0.0
20100105:0300,0.0,0.0,0.0
20100105:0400,0.0,0.0,0.0
20100105:0500,0.0,0.0,0.0
20100105:0600,0.0,0.0,0.0
20100105:0700,0.0,0.0,0.0
20100105:0800,50.0,177.23,34.0
20100105:0900,164.0,447.63,73.0
20100105:1000,245.0,512.52,100.0
20100105:1100,307.0,676.52,88.0
20100105:1200,306.0,675.09,88.0
20100105:1300,261.0,666.49,74.0
20100105:1400,179.0,666.42,46.0
20100105:1500,60.0,433.1,23.0
20100105:1600,0.0,0.0,0.0
20100105:1700,0.0,0.0,0.0
20100105:1800,0.0,0.0,0.0
20100105:1900,0.0,0.0,0.0
20100105:2000,0.0,0.0,0.0
20100105:2100,0.0,0.0,0.0
20100105:2200,0.0,0.0,0.0
20100105:2300,0.0,0.0,0.0
20100106:0000,0.0,0.0,0.0
20100106:0100,0.0,0.0,0.0
20100106:0200,0.0,0.0,0.0
20100106:0300,0.0,0.0,0.0
20100106:0400,0.0,0.0,0.0
20100106:0500,0.0,0.0,0.0
20100106:0600,0.0,0.0,0.0
20100106:0700,0.0,0.0,0.0
20100106:0800,37.0,54.89,32.0
20100106:0900,88.0,29.35,82.0
20100106:1000,71.0,0.0,71.0
20100106:1100,73.0,0.0,73.0
20100106:1200,68.0,0.0,68.0
20100106:1300,125.0,28.28,117.0
20100106:1400,33.0,0.0,33.0
20100106:1500,50.0,204.44,32.0
20100106:1600,0.0,0.0,0.0
20100106:1700,0.0,0.0,0.0
20100106:1800,0.0,0.0,0.0
20100106:1900,0.0,0.0,0.0
20100106:2000,0.0,0.0,0.0
20100106:2100,0.0,0.0,0.0
20100106:2200,0.0,0.0,0.0
20100106:2300,0.0,0.0,0.0
20100107:0000,0.0,0.0,0.0
20100107:0100,0.0,0.0,0.0
20100107:0200,0.0,0.0,0.0
20100107:0300,0.0,0.0,0.0
20100107:0400,0.0,0.0,0.0
20100107:0500,0.0,0.0,0.0
20100107:0600,0.0,0.0,0.0
20100107:0700,0.0,0.0,0.0
20100107:0800,48.0,141.28,35.0
20100107:0900,36.0,0.0,36.0
20100107:1000,59.0,0.0,59.0
20100107:1100,50.0,0.0,50.0
20100107:1200,63.0,0.0,63.0
20100107:1300,88.0,0.0,88.0
20100107:1400,98.0,53.74,87.0
20100107:1500,44.0,110.18,34.0
20100107:1600,0.0,0.0,0.0
20100107:1700,0.0,0.0,0.0
20100107:1800,0.0,0.0,0.0
20100107:1900,0.0,0.0,0.0
20100107:2000,0.0,0.0,0.0
20100107:2100,0.0,0.0,0.0
20100107:2200,0.0,0.0,0.0
20100107:2300,0.0,0.0,0.0
20100108:0000,0.0,0.0,0.0
20100108:0100,0.0,0.0,0.0
20100108:0200,0.0,0.0,0.0
20100108:0300,0.0,0.0,0.0
20100108:0400,0.0,0.0,0.0
20100108:0500,0.0,0.0,0.0
20100108:0600,0.0,0.0,0.0
20100108:0700,0.0,0.0,0.0
20100108:0800,48.0,128.95,36.0
20100108:0900,94.0,38.65,86.0
20100108:1000,112.0,10.43,109.0
20100108:1100,137.0,15.18,132.0
20100108:1200,126.0,9.11,123.0
20100108:1300,95.0,3.47,94.0
20100108:1400,61.0,0.0,61.0
20100108:1500,42.0,74.81,35.0
20100108:1600,0.0,0.0,0.0
20100108:1700,0.0,0.0,0.0
20100108:1800,0.0,0.0,0.0
20100108:1900,0.0,0.0,0.0
20100108:2000,0.0,0.0,0.0
20100108:2100,0.0,0.0,0.0
20100108:2200,0.0,0.0,0.0
20100108:2300,0.0,0.0,0.0
20100109:0000,0.0,0.0,0.0
20100109:0100,0.0,0.0,0.0
20100109:0200,0.0,0.0,0.0
20100109:0300,0.0,0.0,0.0
20100109:0400,0.0,0.0,0.0
20100109:0500,0.0,0.0,0.0
20100109:0600,0.0,0.0,0.0
20100109:0700,0.0,0.0,0.0
20100109:0800,26.0,0.0,26.0
20100109:0900,53.0,0.0,53.0
20100109:1000,52.0,0.0,52.0
20100109:1100,90.0,0.0,90.0
20100109:1200,147.0,24.11,139.0
20100109:1300,153.0,68.85,133.0
20100109:1400,72.0,4.76,71.0
20100109:1500,23.0,0.0,23.0
20100109:1600,0.0,0.0,0.0
20100109:1700,0.0,0.0,0.0
20100109:1800,0.0,0.0,0.0
20100109:1900,0.0,0.0,0.0
20100109:2000,0.0,0.0,0.0
20100109:2100,0.0,0.0,0.0
20100109:2200,0.0,0.0,0.0
20100109:2300,0.0,0.0,0.0
20100110:0000,0.0,0.0,0.0
20100110:0100,0.0,0.0,0.0
20100110:0200,0.0,0.0,0.0
20100110:0300,0.0,0.0,0.0
20100110:0400,0.0,0.0,0.0
20100110:0500,0.0,0.0,0.0
20100110:0600,0.0,0.0,0.0
20100110:0700,0.0,0.0,0.0
20100110:0800,47.0,115.17,36.0
20100110:0900,114.0,95.2,94.0
20100110:1000,113.0,10.3,110.0
20100110:1100,112.0,3.0,111.0
20100110:1200,77.0,0.0,77.0
20100110:1300,67.0,0.0,67.0
20100110:1400,86.0,23.46,81.0
20100110:1500,30.0,10.05,29.0
20100110:1600,0.0,0.0,0.0
20100110:1700,0.0,0.0,0.0
20100110:1800,0.0,0.0,0.0
20100110:1900,0.0,0.0,0.0
20100110:2000,0.0,0.0,0.0
20100110:2100,0.0,0.0,0.0
20100110:2200,0.0,0.0,0.0
20100110:2300,0.0,0.0,0.0
20100111:0000,0.0,0.0,0.0
20100111:0100,0.0,0.0,0.0
20100111:0200,0.0,0.0,0.0
20100111:0300,0.0,0.0,0.0
20100111:0400,0.0,0.0,0.0
20100111:0500,0.0,0.0,0.0
20100111:0600,0.0,0.0,0.0
20100111:0700,0.0,0.0,0.0
20100111:0800,45.0,82.55,37.0
20100111:0900,89.0,28.33,83.0
20100111:1000,96.0,3.41,95.0
20100111:1100,55.0,0.0,55.0
20100111:1200,81.0,0.0,81.0
20100111:1300,82.0,0.0,82.0
20100111:1400,69.0,4.63,68.0
20100111:1500,40.0,39.01,36.0
20100111:1600,0.0,0.0,0.0
20100111:1700,0.0,0.0,0.0
20100111:1800,0.0,0.0,0.0
