time(UTC),GHI,DNI,DHI
20070101:0000,0.0,0.0,0.0
20070101:0100,0.0,0.0,0.0
20070101:0200,0.0,0.0,0.0
20070101:0300,0.0,0.0,0.0
20070101:0400,0.0,0.0,0.0
20070101:0500,0.0,0.0,0.0
20070101:0600,0.0,0.0,0.0
20070101:0700,0.0,0.0,0.0
20070101:0800,5.0,0.0,5.0
20070101:0900,86.0,34.96,79.0
20070101:1000,118.0,21.15,112.0
20070101:1100,322.0,786.05,64.0
20070101:1200,312.0,686.28,85.0
20070101:1300,271.0,686.92,71.0
20070101:1400,108.0,75.44,92.0
20070101:1500,29.0,10.11,28.0
20070101:1600,0.0,0.0,0.0
20070101:1700,0.0,0.0,0.0
20070101:1800,0.0,0.0,0.0
20070101:1900,0.0,0.0,0.0
20070101:2000,0.0,0.0,0.0
20070101:2100,0.0,0.0,0.0
20070101:2200,0.0,0.0,0.0
20070101:2300,0.0,0.0,0.0
20070102:0000,0.0,0.0,0.0
20070102:0100,0.0,0.0,0.0
20070102:0200,0.0,0.0,0.0
20070102:0300,0.0,0.0,0.0
20070102:0400,0.0,0.0,0.0
20070102:0500,0.0,0.0,0.0
20070102:0600,0.0,0.0,0.0
20070102:0700,0.0,0.0,0.0
20070102:0800,45.0,167.15,31.0
20070102:0900,46.0,0.0,46.0
20070102:1000,86.0,0.0,86.0
20070102:1100,105.0,0.0,105.0
20070102:1200,99.0,0.0,99.0
20070102:1300,110.0,10.24,107.0
20070102:1400,22.0,0.0,22.0
20070102:1500,6.0,0.0,6.0
20070102:1600,0.0,0.0,0.0
20070102:1700,0.0,0.0,0.0
20070102:1800,0.0,0.0,0.0
20070102:1900,0.0,0.0,0.0
20070102:2000,0.0,0.0,0.0
20070102:2100,0.0,0.0,0.0
20070102:2200,0.0,0.0,0.0
20070102:2300,0.0,0.0,0.0
20070103:0000,0.0,0.0,0.0
20070103:0100,0.0,0.0,0.0
20070103:0200,0.0,0.0,0.0
20070103:0300,0.0,0.0,0.0
20070103:0400,0.0,0.0,0.0
20070103:0500,0.0,0.0,0.0
20070103:0600,0.0,0.0,0.0
20070103:0700,0.0,0.0,0.0
20070103:0800,20.0,0.0,20.0
20070103:0900,86.0,29.78,80.0
20070103:1000,165.0,112.04,133.0
20070103:1100,259.0,353.69,142.0
20070103:1200,238.0,248.52,155.0
20070103:1300,171.0,111.89,138.0
20070103:1400,96.0,36.98,88.0
20070103:1500,42.0,48.32,37.0
20070103:1600,0.0,0.0,0.0
20070103:1700,0.0,0.0,0.0
20070103:1800,0.0,0.0,0.0
20070103:1900,0.0,0.0,0.0
20070103:2000,0.0,0.0,0.0
20070103:2100,0.0,0.0,0.0
20070103:2200,0.0,0.0,0.0
20070103:2300,0.0,0.0,0.0
20070104:0000,0.0,0.0,0.0
20070104:0100,0.0,0.0,0.0
20070104:0200,0.0,0.0,0.0
20070104:0300,0.0,0.0,0.0
20070104:0400,0.0,0.0,0.0
20070104:0500,0.0,0.0,0.0
20070104:0600,0.0,0.0,0.0
20070104:0700,0.0,0.0,0.0
20070104:0800,32.0,35.43,29.0
20070104:0900,15.0,0.0,15.0
20070104:1000,275.0,756.76,58.0
20070104:1100,166.0,51.16,149.0
20070104:1200,196.0,107.22,160.0
20070104:1300,54.0,0.0,54.0
20070104:1400,78.0,9.15,76.0
20070104:1500,43.0,47.22,38.0
20070104:1600,0.0,0.0,0.0
20070104:1700,0.0,0.0,0.0
20070104:1800,0.0,0.0,0.0
20070104:1900,0.0,0.0,0.0
20070104:2000,0.0,0.0,0.0
20070104:2100,0.0,0.0,0.0
20070104:2200,0.0,0.0,0.0
20070104:2300,0.0,0.0,0.0
20070105:0000,0.0,0.0,0.0
20070105:0100,0.0,0.0,0.0
20070105:0200,0.0,0.0,0.0
20070105:0300,0.0,0.0,0.0
20070105:0400,0.0,0.0,0.0
20070105:0500,0.0,0.0,0.0
20070105:0600,0.0,0.0,0.0
20070105:0700,0.0,0.0,0.0
20070105:0800,25.0,11.72,24.0
20070105:0900,104.0,78.73,88.0
20070105:1000,147.0,62.5,129.0
20070105:1100,133.0,11.98,129.0
20070105:1200,59.0,0.0,59.0
20070105:1300,25.0,0.0,25.0
20070105:1400,47.0,0.0,47.0
20070105:1500,7.0,0.0,7.0
20070105:1600,0.0,0.0,0.0
20070105:1700,0.0,0.0,0.0
20070105:1800,0.0,0.0,0.0
20070105:1900,0.0,0.0,0.0
20070105:2000,0.0,0.0,0.0
20070105:2100,0.0,0.0,0.0
20070105:2200,0.0,0.0,0.0
20070105:2300,0.0,0.0,0.0
20070106:0000,0.0,0.0,0.0
20070106:0100,0.0,0.0,0.0
20070106:0200,0.0,0.0,0.0
20070106:0300,0.0,0.0,0.0
20070106:0400,0.0,0.0,0.0
20070106:0500,0.0,0.0,0.0
20070106:0600,0.0,0.0,0.0
20070106:0700,0.0,0.0,0.0
20070106:0800,15.0,0.0,15.0
20070106:0900,110.0,102.8,89.0
20070106:1000,241.0,469.93,105.0
20070106:1100,151.0,26.82,142.0
20070106:1200,229.0,197.24,162.0
20070106:1300,161.0,76.3,138.0
