time(UTC),GHI,DNI,DHI
20100101:0000,0.0,0.0,0.0
20100101:0100,0.0,0.0,0.0
20100101:0200,0.0,0.0,0.0
20100101:0300,0.0,0.0,0.0
20100101:0400,0.0,0.0,0.0
20100101:0500,0.0,0.0,0.0
20100101:0600,0.0,0.0,0.0
20100101:0700,0.0,0.0,0.0
20100101:0800,21.0,0.0,21.0
20100101:0900,89.0,46.44,80.0
20100101:1000,134.0,47.27,121.0
20100101:1100,79.0,0.0,79.0
20100101:1200,121.0,9.41,118.0
20100101:1300,84.0,0.0,84.0
20100101:1400,47.0,0.0,47.0
20100101:1500,13.0,0.0,13.0
20100101:1600,0.0,0.0,0.0
20100101:1700,0.0,0.0,0.0
20100101:1800,0.0,0.0,0.0
20100101:1900,0.0,0.0,0.0
20100101:2000,0.0,0.0,0.0
20100101:2100,0.0,0.0,0.0
20100101:2200,0.0,0.0,0.0
20100101:2300,0.0,0.0,0.0
20100102:0000,0.0,0.0,0.0
20100102:0100,0.0,0.0,0.0
20100102:0200,0.0,0.0,0.0
20100102:0300,0.0,0.0,0.0
20100102:0400,0.0,0.0,0.0
20100102:0500,0.0,0.0,0.0
20100102:0600,0.0,0.0,0.0
20100102:0700,0.0,0.0,0.0
20100102:0800,53.0,376.01,23.0
20100102:0900,167.0,576.2,55.0
20100102:1000,251.0,619.65,80.0
20100102:1100,190.0,115.99,153.0
20100102:1200,123.0,9.36,120.0
20100102:1300,165.0,121.25,131.0
20100102:1400,71.0,9.93,69.0
20100102:1500,28.0,11.23,27.0
20100102:1600,0.0,0.0,0.0
20100102:1700,0.0,0.0,0.0
20100102:1800,0.0,0.0,0.0
20100102:1900,0.0,0.0,0.0
20100102:2000,0.0,0.0,0.0
20100102:2100,0.0,0.0,0.0
20100102:2200,0.0,0.0,0.0
20100102:2300,0.0,0.0,0.0
20100103:0000,0.0,0.0,0.0
20100103:0100,0.0,0.0,0.0
20100103:0200,0.0,0.0,0.0
20100103:0300,0.0,0.0,0.0
20100103:0400,0.0,0.0,0.0
20100103:0500,0.0,0.0,0.0
20100103:0600,0.0,0.0,0.0
20100103:0700,0.0,0.0,0.0
20100103:0800,52.0,336.62,25.0
20100103:0900,166.0,558.7,57.0
20100103:1000,259.0,682.3,70.0
20100103:1100,253.0,358.98,138.0
20100103:1200,305.0,682.84,85.0
20100103:1300,260.0,648.07,77.0
20100103:1400,175.0,574.54,58.0
20100103:1500,55.0,251.79,32.0
20100103:1600,0.0,0.0,0.0
20100103:1700,0.0,0.0,0.0
20100103:1800,0.0,0.0,0.0
20100103:1900,0.0,0.0,0.0
20100103:2000,0.0,0.0,0.0
20100103:2100,0.0,0.0,0.0
20100103:2200,0.0,0.0,0.0
20100103:2300,0.0,0.0,0.0
20100104:0000,0.0,0.0,0.0
20100104:0100,0.0,0.0,0.0
20100104:0200,0.0,0.0,0.0
20100104:0300,0.0,0.0,0.0
20100104:0400,0.0,0.0,0.0
20100104:0500,0.0,0.0,0.0
20100104:0600,0.0,0.0,0.0
20100104:0700,0.0,0.0,0.0
20100104:0800,38.0,99.07,30.0
20100104:0900,90.0,45.93,81.0
20100104:1000,100.0,7.19,98.0
20100104:1100,87.0,0.0,87.0
20100104:1200,91.0,0.0,91.0
20100104:1300,102.0,7.03,100.0
20100104:1400,65.0,4.86,64.0
20100104:1500,32.0,21.33,30.0
20100104:1600,0.0,0.0,0.0
20100104:1700,0.0,0.0,0.0
20100104:1800,0.0,0.0,0.0
20100104:1900,0.0,0.0,0.0
20100104:2000,0.0,0.0,0.0
20100104:2100,0.0,0.0,0.0
20100104:2200,0.0,0.0,0.0
20100104:2300,0.0,0.0,0.0
20100105:0000,0.0,0.0,0.0
20100105:0100,0.0,0.0,0.0
20100105:0200,0.0,0.0,0.0
20100105:0300,0.0,0.0,0.0
20100105:0400,0.0,0.0,0.0
20100105:0500,0.0,0.0,0.0
20100105:0600,0.0,0.0,0.0
20100105:0700,0.0,0.0,0.0
20100105:0800,44.0,171.96,30.0
20100105:0900,176.0,660.22,46.0
20100105:1000,265.0,712.09,66.0
20100105:1100,268.0,426.64,130.0
20100105:1200,313.0,711.86,81.0
20100105:1300,264.0,648.93,78.0
20100105:1400,180.0,590.48,57.0
20100105:1500,50.0,145.42,36.0
20100105:1600,0.0,0.0,0.0
20100105:1700,0.0,0.0,0.0
20100105:1800,0.0,0.0,0.0
20100105:1900,0.0,0.0,0.0
20100105:2000,0.0,0.0,0.0
20100105:2100,0.0,0.0,0.0
20100105:2200,0.0,0.0,0.0
20100105:2300,0.0,0.0,0.0
20100106:0000,0.0,0.0,0.0
20100106:0100,0.0,0.0,0.0
20100106:0200,0.0,0.0,0.0
20100106:0300,0.0,0.0,0.0
20100106:0400,0.0,0.0,0.0
20100106:0500,0.0,0.0,0.0
20100106:0600,0.0,0.0,0.0
20100106:0700,0.0,0.0,0.0
20100106:0800,40.0,121.66,30.0
20100106:0900,105.0,90.91,87.0
20100106:1000,108.0,10.68,105.0
20100106:1100,105.0,3.08,104.0
20100106:1200,120.0,6.1,118.0
20100106:1300,113.0,13.84,109.0
20100106:1400,105.0,66.42,91.0
20100106:1500,57.0,202.26,37.0
20100106:1600,0.0,0.0,0.0
20100106:1700,0.0,0.0,0.0
20100106:1800,0.0,0.0,0.0
20100106:1900,0.0,0.0,0.0
20100106:2000,0.0,0.0,0.0
20100106:2100,0.0,0.0,0.0
20100106:2200,0.0,0.0,0.0
20100106:2300,0.0,0.0,0.0
20100107:0000,0.0,0.0,0.0
20100107:0100,0.0,0.0,0.0
20100107:0200,0.0,0.0,0.0
20100107:0300,0.0,0.0,0.0
20100107:0400,0.0,0.0,0.0
20100107:0500,0.0,0.0,0.0
20100107:0600,0.0,0.0,0.0
20100107:0700,0.0,0.0,0.0
20100107:0800,26.0,12.03,25.0
20100107:0900,105.0,90.36,87.0
20100107:1000,151.0,74.36,130.0
20100107:1100,97.0,0.0,97.0
20100107:1200,81.0,0.0,81.0
20100107:1300,90.0,0.0,90.0
20100107:1400,67.0,4.69,66.0
20100107:1500,40.0,39.37,36.0
20100107:1600,0.0,0.0,0.0
20100107:1700,0.0,0.0,0.0
20100107:1800,0.0,0.0,0.0
20100107:1900,0.0,0.0,0.0
20100107:2000,0.0,0.0,0.0
20100107:2100,0.0,0.0,0.0
20100107:2200,0.0,0.0,0.0
20100107:2300,0.0,0.0,0.0
20100108:0000,0.0,0.0,0.0
20100108:0100,0.0,0.0,0.0
20100108:0200,0.0,0.0,0.0
20100108:0300,0.0,0.0,0.0
20100108:0400,0.0,0.0,0.0
20100108:0500,0.0,0.0,0.0
20100108:0600,0.0,0.0,0.0
20100108:0700,0.0,0.0,0.0
20100108:0800,39.0,95.1,31.0
20100108:0900,166.0,508.65,64.0
20100108:1000,99.0,3.52,98.0
20100108:1100,138.0,18.24,132.0
20100108:1200,141.0,18.05,135.0
20100108:1300,130.0,27.23,122.0
20100108:1400,67.0,4.63,66.0
20100108:1500,29.0,9.58,28.0
20100108:1600,0.0,0.0,0.0
20100108:1700,0.0,0.0,0.0
20100108:1800,0.0,0.0,0.0
20100108:1900,0.0,0.0,0.0
20100108:2000,0.0,0.0,0.0
20100108:2100,0.0,0.0,0.0
20100108:2200,0.0,0.0,0.0
20100108:2300,0.0,0.0,0.0
20100109:0000,0.0,0.0,0.0
20100109:0100,0.0,0.0,0.0
20100109:0200,0.0,0.0,0.0
20100109:0300,0.0,0.0,0.0
20100109:0400,0.0,0.0,0.0
20100109:0500,0.0,0.0,0.0
20100109:0600,0.0,0.0,0.0
20100109:0700,0.0,0.0,0.0
20100109:0800,28.0,23.46,26.0
20100109:0900,61.0,0.0,61.0
20100109:1000,66.0,0.0,66.0
20100109:1100,81.0,0.0,81.0
20100109:1200,75.0,0.0,75.0
20100109:1300,81.0,0.0,81.0
20100109:1400,78.0,9.14,76.0
20100109:1500,16.0,0.0,16.0
20100109:1600,0.0,0.0,0.0
20100109:1700,0.0,0.0,0.0
20100109:1800,0.0,0.0,0.0
20100109:1900,0.0,0.0,0.0
20100109:2000,0.0,0.0,0.0
20100109:2100,0.0,0.0,0.0
20100109:2200,0.0,0.0,0.0
20100109:2300,0.0,0.0,0.0
20100110:0000,0.0,0.0,0.0
20100110:0100,0.0,0.0,0.0
20100110:0200,0.0,0.0,0.0
20100110:0300,0.0,0.0,0.0
20100110:0400,0.0,0.0,0.0
20100110:0500,0.0,0.0,0.0
20100110:0600,0.0,0.0,0.0
20100110:0700,0.0,0.0,0.0
20100110:0800,18.0,0.0,18.0
20100110:0900,42.0,0.0,42.0
20100110:1000,101.0,3.48,100.0
20100110:1100,87.0,0.0,87.0
20100110:1200,91.0,0.0,91.0
20100110:1300,79.0,0.0,79.0
20100110:1400,62.0,0.0,62.0
20100110:1500,35.0,9.07,34.0
20100110:1600,0.0,0.0,0.0
20100110:1700,0.0,0.0,0.0
20100110:1800,0.0,0.0,0.0
20100110:1900,0.0,0.0,0.0
20100110:2000,0.0,0.0,0.0
20100110:2100,0.0,0.0,0.0
20100110:2200,0.0,0.0,0.0
20100110:2300,0.0,0.0,0.0
20100111:0000,0.0,0.0,0.0
20100111:0100,0.0,0.0,0.0
20100111:0200,0.0,0.0,0.0
20100111:0300,0.0,0.0,0.0
20100111:0400,0.0,0.0,0.0
20100111:0500,0.0,0.0,0.0
20100111:0600,0.0,0.0,0.0
20100111:0700,0.0,0.0,0.0
20100111:0800,39.0,79.64,32.0
20100111:0900,95.0,48.72,85.0
20100111:1000,110.0,10.35,107.0
20100111:1100,105.0,0.0,105.0
20100111:1200,134.0,11.77,130.0
20100111:1300,125.0,16.55,120.0
20100111:1400,82.0,8.9,80.0
20100111:1500,7.0,0.0,7.0
20100111:1600,0.0,0.0,0.0
20100111:1700,0.0,0.0,0.0
20100111:1800,0.0,0.0,0.0
