time(UTC),GHI,DNI,DHI
20100101:0000,0.0,0.0,0.0
20100101:0100,0.0,0.0,0.0
20100101:0200,0.0,0.0,0.0
20100101:0300,0.0,0.0,0.0
20100101:0400,0.0,0.0,0.0
20100101:0500,0.0,0.0,0.0
20100101:0600,0.0,0.0,0.0
20100101:0700,0.0,0.0,0.0
20100101:0800,17.0,40.93,15.0
20100101:0900,46.0,0.0,46.0
20100101:1000,100.0,15.65,96.0
20100101:1100,53.0,0.0,53.0
20100101:1200,59.0,0.0,59.0
20100101:1300,59.0,0.0,59.0
20100101:1400,39.0,0.0,39.0
20100101:1500,36.0,18.8,34.0
20100101:1600,0.0,0.0,0.0
20100101:1700,0.0,0.0,0.0
20100101:1800,0.0,0.0,0.0
20100101:1900,0.0,0.0,0.0
20100101:2000,0.0,0.0,0.0
20100101:2100,0.0,0.0,0.0
20100101:2200,0.0,0.0,0.0
20100101:2300,0.0,0.0,0.0
20100102:0000,0.0,0.0,0.0
20100102:0100,0.0,0.0,0.0
20100102:0200,0.0,0.0,0.0
20100102:0300,0.0,0.0,0.0
20100102:0400,0.0,0.0,0.0
20100102:0500,0.0,0.0,0.0
20100102:0600,0.0,0.0,0.0
20100102:0700,0.0,0.0,0.0
20100102:0800,28.0,305.31,13.0
20100102:0900,136.0,498.7,52.0
20100102:1000,206.0,413.45,100.0
20100102:1100,288.0,671.1,82.0
20100102:1200,217.0,208.37,151.0
20100102:1300,154.0,80.69,131.0
20100102:1400,170.0,429.83,78.0
20100102:1500,81.0,479.01,29.0
20100102:1600,0.0,0.0,0.0
20100102:1700,0.0,0.0,0.0
20100102:1800,0.0,0.0,0.0
20100102:1900,0.0,0.0,0.0
20100102:2000,0.0,0.0,0.0
20100102:2100,0.0,0.0,0.0
20100102:2200,0.0,0.0,0.0
20100102:2300,0.0,0.0,0.0
20100103:0000,0.0,0.0,0.0
20100103:0100,0.0,0.0,0.0
20100103:0200,0.0,0.0,0.0
20100103:0300,0.0,0.0,0.0
20100103:0400,0.0,0.0,0.0
20100103:0500,0.0,0.0,0.0
20100103:0600,0.0,0.0,0.0
20100103:0700,0.0,0.0,0.0
20100103:0800,28.0,302.95,13.0
20100103:0900,143.0,579.52,45.0
20100103:1000,246.0,753.8,52.0
20100103:1100,298.0,739.61,70.0
20100103:1200,308.0,735.01,74.0
20100103:1300,281.0,794.57,53.0
20100103:1400,190.0,610.64,58.0
20100103:1500,65.0,198.48,43.0
20100103:1600,0.0,0.0,0.0
20100103:1700,0.0,0.0,0.0
20100103:1800,0.0,0.0,0.0
20100103:1900,0.0,0.0,0.0
20100103:2000,0.0,0.0,0.0
20100103:2100,0.0,0.0,0.0
20100103:2200,0.0,0.0,0.0
20100103:2300,0.0,0.0,0.0
20100104:0000,0.0,0.0,0.0
20100104:0100,0.0,0.0,0.0
20100104:0200,0.0,0.0,0.0
20100104:0300,0.0,0.0,0.0
20100104:0400,0.0,0.0,0.0
20100104:0500,0.0,0.0,0.0
20100104:0600,0.0,0.0,0.0
20100104:0700,0.0,0.0,0.0
20100104:0800,27.0,259.92,14.0
20100104:0900,137.0,494.42,53.0
20100104:1000,230.0,591.94,77.0
20100104:1100,295.0,700.66,78.0
20100104:1200,303.0,681.02,85.0
20100104:1300,282.0,785.56,55.0
20100104:1400,191.0,599.8,60.0
20100104:1500,82.0,423.9,34.0
20100104:1600,0.0,0.0,0.0
20100104:1700,0.0,0.0,0.0
20100104:1800,0.0,0.0,0.0
20100104:1900,0.0,0.0,0.0
20100104:2000,0.0,0.0,0.0
20100104:2100,0.0,0.0,0.0
20100104:2200,0.0,0.0,0.0
20100104:2300,0.0,0.0,0.0
20100105:0000,0.0,0.0,0.0
20100105:0100,0.0,0.0,0.0
20100105:0200,0.0,0.0,0.0
20100105:0300,0.0,0.0,0.0
20100105:0400,0.0,0.0,0.0
20100105:0500,0.0,0.0,0.0
20100105:0600,0.0,0.0,0.0
20100105:0700,0.0,0.0,0.0
20100105:0800,21.0,98.74,16.0
20100105:0900,96.0,128.8,74.0
20100105:1000,207.0,404.3,102.0
20100105:1100,161.0,64.25,141.0
20100105:1200,175.0,77.65,150.0
20100105:1300,277.0,721.39,67.0
20100105:1400,192.0,579.82,64.0
20100105:1500,78.0,328.36,40.0
20100105:1600,0.0,0.0,0.0
20100105:1700,0.0,0.0,0.0
20100105:1800,0.0,0.0,0.0
20100105:1900,0.0,0.0,0.0
20100105:2000,0.0,0.0,0.0
20100105:2100,0.0,0.0,0.0
20100105:2200,0.0,0.0,0.0
20100105:2300,0.0,0.0,0.0
20100106:0000,0.0,0.0,0.0
20100106:0100,0.0,0.0,0.0
20100106:0200,0.0,0.0,0.0
20100106:0300,0.0,0.0,0.0
20100106:0400,0.0,0.0,0.0
20100106:0500,0.0,0.0,0.0
20100106:0600,0.0,0.0,0.0
20100106:0700,0.0,0.0,0.0
20100106:0800,5.0,0.0,5.0
20100106:0900,47.0,0.0,47.0
20100106:1000,153.0,118.74,122.0
20100106:1100,143.0,31.95,133.0
20100106:1200,75.0,0.0,75.0
20100106:1300,78.0,0.0,78.0
20100106:1400,61.0,0.0,61.0
20100106:1500,44.0,25.35,41.0
20100106:1600,0.0,0.0,0.0
20100106:1700,0.0,0.0,0.0
20100106:1800,0.0,0.0,0.0
20100106:1900,0.0,0.0,0.0
20100106:2000,0.0,0.0,0.0
20100106:2100,0.0,0.0,0.0
20100106:2200,0.0,0.0,0.0
20100106:2300,0.0,0.0,0.0
20100107:0000,0.0,0.0,0.0
20100107:0100,0.0,0.0,0.0
20100107:0200,0.0,0.0,0.0
20100107:0300,0.0,0.0,0.0
20100107:0400,0.0,0.0,0.0
20100107:0500,0.0,0.0,0.0
20100107:0600,0.0,0.0,0.0
20100107:0700,0.0,0.0,0.0
20100107:0800,13.0,0.0,13.0
20100107:0900,27.0,0.0,27.0
20100107:1000,33.0,0.0,33.0
20100107:1100,110.0,3.18,109.0
20100107:1200,63.0,0.0,63.0
20100107:1300,145.0,50.72,130.0
20100107:1400,128.0,115.16,102.0
20100107:1500,62.0,115.69,48.0
20100107:1600,0.0,0.0,0.0
20100107:1700,0.0,0.0,0.0
20100107:1800,0.0,0.0,0.0
20100107:1900,0.0,0.0,0.0
20100107:2000,0.0,0.0,0.0
20100107:2100,0.0,0.0,0.0
20100107:2200,0.0,0.0,0.0
20100107:2300,0.0,0.0,0.0
20100108:0000,0.0,0.0,0.0
20100108:0100,0.0,0.0,0.0
20100108:0200,0.0,0.0,0.0
20100108:0300,0.0,0.0,0.0
20100108:0400,0.0,0.0,0.0
20100108:0500,0.0,0.0,0.0
20100108:0600,0.0,0.0,0.0
20100108:0700,0.0,0.0,0.0
20100108:0800,26.0,169.13,17.0
20100108:0900,88.0,80.33,74.0
20100108:1000,129.0,53.0,115.0
20100108:1100,170.0,72.63,147.0
20100108:1200,113.0,3.05,112.0
20100108:1300,93.0,0.0,93.0
20100108:1400,127.0,105.06,103.0
20100108:1500,59.0,88.85,48.0
20100108:1600,0.0,0.0,0.0
20100108:1700,0.0,0.0,0.0
20100108:1800,0.0,0.0,0.0
20100108:1900,0.0,0.0,0.0
20100108:2000,0.0,0.0,0.0
20100108:2100,0.0,0.0,0.0
20100108:2200,0.0,0.0,0.0
20100108:2300,0.0,0.0,0.0
20100109:0000,0.0,0.0,0.0
20100109:0100,0.0,0.0,0.0
20100109:0200,0.0,0.0,0.0
20100109:0300,0.0,0.0,0.0
20100109:0400,0.0,0.0,0.0
20100109:0500,0.0,0.0,0.0
20100109:0600,0.0,0.0,0.0
20100109:0700,0.0,0.0,0.0
20100109:0800,30.0,276.19,15.0
20100109:0900,60.0,11.38,58.0
20100109:1000,79.0,0.0,79.0
20100109:1100,86.0,0.0,86.0
20100109:1200,95.0,0.0,95.0
20100109:1300,117.0,13.3,113.0
20100109:1400,65.0,0.0,65.0
20100109:1500,32.0,0.0,32.0
20100109:1600,0.0,0.0,0.0
20100109:1700,0.0,0.0,0.0
20100109:1800,0.0,0.0,0.0
20100109:1900,0.0,0.0,0.0
20100109:2000,0.0,0.0,0.0
20100109:2100,0.0,0.0,0.0
20100109:2200,0.0,0.0,0.0
20100109:2300,0.0,0.0,0.0
20100110:0000,0.0,0.0,0.0
20100110:0100,0.0,0.0,0.0
20100110:0200,0.0,0.0,0.0
20100110:0300,0.0,0.0,0.0
20100110:0400,0.0,0.0,0.0
20100110:0500,0.0,0.0,0.0
20100110:0600,0.0,0.0,0.0
20100110:0700,0.0,0.0,0.0
20100110:0800,16.0,18.01,15.0
20100110:0900,59.0,5.64,58.0
20100110:1000,56.0,0.0,56.0
20100110:1100,67.0,0.0,67.0
20100110:1200,74.0,0.0,74.0
20100110:1300,56.0,0.0,56.0
20100110:1400,62.0,0.0,62.0
20100110:1500,39.0,7.71,38.0
20100110:1600,0.0,0.0,0.0
20100110:1700,0.0,0.0,0.0
20100110:1800,0.0,0.0,0.0
20100110:1900,0.0,0.0,0.0
20100110:2000,0.0,0.0,0.0
20100110:2100,0.0,0.0,0.0
20100110:2200,0.0,0.0,0.0
20100110:2300,0.0,0.0,0.0
20100111:0000,0.0,0.0,0.0
20100111:0100,0.0,0.0,0.0
20100111:0200,0.0,0.0,0.0
20100111:0300,0.0,0.0,0.0
20100111:0400,0.0,0.0,0.0
20100111:0500,0.0,0.0,0.0
20100111:0600,0.0,0.0,0.0
20100111:0700,0.0,0.0,0.0
20100111:0800,18.0,35.18,16.0
20100111:0900,59.0,5.59,58.0
20100111:1000,82.0,0.0,82.0
20100111:1100,118.0,6.19,116.0
20100111:1200,148.0,23.84,140.0
20100111:1300,135.0,26.12,127.0
20100111:1400,59.0,0.0,59.0
20100111:1500,70.0,120.55,54.0
20100111:1600,0.0,0.0,0.0
20100111:1700,0.0,0.0,0.0
20100111:1800,0.0,0.0,0.0
