time(UTC),GHI,DNI,DHI
20110101:0000,0.0,0.0,0.0
20110101:0100,0.0,0.0,0.0
20110101:0200,0.0,0.0,0.0
20110101:0300,0.0,0.0,0.0
20110101:0400,0.0,0.0,0.0
20110101:0500,0.0,0.0,0.0
20110101:0600,0.0,0.0,0.0
20110101:0700,0.0,0.0,0.0
20110101:0800,112.0,607.32,30.0
20110101:0900,247.0,781.51,47.0
20110101:1000,347.0,856.73,55.0
20110101:1100,397.0,872.44,62.0
20110101:1200,395.0,870.76,62.0
20110101:1300,326.0,731.57,80.0
20110101:1400,225.0,647.5,64.0
20110101:1500,36.0,0.0,36.0
20110101:1600,0.0,0.0,0.0
20110101:1700,0.0,0.0,0.0
20110101:1800,0.0,0.0,0.0
20110101:1900,0.0,0.0,0.0
20110101:2000,0.0,0.0,0.0
20110101:2100,0.0,0.0,0.0
20110101:2200,0.0,0.0,0.0
20110101:2300,0.0,0.0,0.0
20110102:0000,0.0,0.0,0.0
20110102:0100,0.0,0.0,0.0
20110102:0200,0.0,0.0,0.0
20110102:0300,0.0,0.0,0.0
20110102:0400,0.0,0.0,0.0
20110102:0500,0.0,0.0,0.0
20110102:0600,0.0,0.0,0.0
20110102:0700,0.0,0.0,0.0
20110102:0800,109.0,547.25,35.0
20110102:0900,246.0,768.23,49.0
20110102:1000,344.0,828.22,61.0
20110102:1100,396.0,856.7,66.0
20110102:1200,396.0,869.85,62.0
20110102:1300,343.0,851.79,55.0
20110102:1400,234.0,717.9,54.0
20110102:1500,34.0,0.0,34.0
20110102:1600,0.0,0.0,0.0
20110102:1700,0.0,0.0,0.0
20110102:1800,0.0,0.0,0.0
20110102:1900,0.0,0.0,0.0
20110102:2000,0.0,0.0,0.0
20110102:2100,0.0,0.0,0.0
20110102:2200,0.0,0.0,0.0
20110102:2300,0.0,0.0,0.0
20110103:0000,0.0,0.0,0.0
20110103:0100,0.0,0.0,0.0
20110103:0200,0.0,0.0,0.0
20110103:0300,0.0,0.0,0.0
20110103:0400,0.0,0.0,0.0
20110103:0500,0.0,0.0,0.0
20110103:0600,0.0,0.0,0.0
20110103:0700,0.0,0.0,0.0
20110103:0800,92.0,302.49,51.0
20110103:0900,163.0,167.27,120.0
20110103:1000,213.0,131.32,168.0
20110103:1100,160.0,12.94,155.0
20110103:1200,132.0,2.59,131.0
20110103:1300,134.0,8.82,131.0
20110103:1400,96.0,11.86,93.0
20110103:1500,53.0,0.0,53.0
20110103:1600,0.0,0.0,0.0
20110103:1700,0.0,0.0,0.0
20110103:1800,0.0,0.0,0.0
20110103:1900,0.0,0.0,0.0
20110103:2000,0.0,0.0,0.0
